0026	RAICHU	ELECTRIC		193	151	155	false
0026	RAICHU_ALOLA	ELECTRIC	PSYCHIC	201	154	155	false
0026	RAICHU_NORMAL	ELECTRIC		193	151	155	false
0027	SANDSHREW	GROUND		126	120	137	true
0027	SANDSHREW_ALOLA	ICE	STEEL	125	129	137	true
0027	SANDSHREW_NORMAL	GROUND		126	120	137	true
0028	SANDSLASH	GROUND		182	175	181	true
0028	SANDSLASH_ALOLA	ICE	STEEL	177	195	181	true
0028	SANDSLASH_NORMAL	GROUND		182	175	181	true
0029	NIDORAN_F	POISON		86	89	146	true
0029	NIDORAN_F_NORMAL	POISON		86	89	146	true
0030	NIDORINA	POISON		117	120	172	true
0030	NIDORINA_NORMAL	POISON		117	120	172	true
0031	NIDOQUEEN	POISON	GROUND	180	173	207	true
0031	NIDOQUEEN_NORMAL	POISON	GROUND	180	173	207	true
0032	NIDORAN_M	POISON		105	76	130	true
0032	NIDORAN_M_NORMAL	POISON		105	76	130	true
0033	NIDORINO	POISON		137	111	156	true
0033	NIDORINO_NORMAL	POISON		137	111	156	true
0034	NIDOKING	POISON	GROUND	204	156	191	true
0034	NIDOKING_NORMAL	POISON	GROUND	204	156	191	true
0035	CLEFAIRY	FAIRY		107	108	172	false
0036	CLEFABLE	FAIRY		178	162	216	false
0037	VULPIX	FIRE		96	109	116	true
0037	VULPIX_ALOLA	ICE		96	109	116	true
0037	VULPIX_NORMAL	FIRE		96	109	116	true
0038	NINETALES	FIRE		169	190	177	true
0038	NINETALES_ALOLA	ICE	FAIRY	170	193	177	true
0038	NINETALES_NORMAL	FIRE		169	190	177	true
0039	JIGGLYPUFF	NORMAL	FAIRY	80	41	251	false
0040	WIGGLYTUFF	NORMAL	FAIRY	156	90	295	false
0041	ZUBAT	POISON	FLYING	83	73	120	true
0041	ZUBAT_NORMAL	POISON	FLYING	83	73	120	true
0042	GOLBAT	POISON	FLYING	161	150	181	true
0042	GOLBAT_NORMAL	POISON	FLYING	161	150	181	true
0043	ODDISH	GRASS	POISON	131	112	128	true
0043	ODDISH_NORMAL	GRASS	POISON	131	112	128	true
0044	GLOOM	GRASS	POISON	153	136	155	true
0044	GLOOM_NORMAL	GRASS	POISON	153	136	155	true
0045	VILEPLUME	GRASS	POISON	202	167	181	true
0045	VILEPLUME_NORMAL	GRASS	POISON	202	167	181	true
0046	PARAS	BUG	GRASS	121	99	111	false
0047	PARASECT	BUG	GRASS	165	146	155	false
0048	VENONAT	BUG	POISON	100	100	155	true
0048	VENONAT_NORMAL	BUG	POISON	100	100	155	true
0049	VENOMOTH	BUG	POISON	179	143	172	true
0049	VENOMOTH_NORMAL	BUG	POISON	179	143	172	true
0050	DIGLETT	GROUND		109	78	67	true
0050	DIGLETT_ALOLA	GROUND	STEEL	108	81	67	true
0050	DIGLETT_NORMAL	GROUND		109	78	67	true
0051	DUGTRIO	GROUND		167	134	111	true
0051	DUGTRIO_ALOLA	GROUND	STEEL	201	142	111	true
0051	DUGTRIO_NORMAL	GROUND		167	136	111	true
0052	MEOWTH	NORMAL		92	78	120	true
0052	MEOWTH_ALOLA	DARK		99	78	120	true
0052	MEOWTH_GALARIAN	STEEL		115	92	137	true
0052	MEOWTH_NORMAL	NORMAL		92	78	120	true
0053	PERSIAN	NORMAL		150	136	163	true
0053	PERSIAN_ALOLA	DARK		158	136	163	true
0053	PERSIAN_NORMAL	NORMAL		150	136	163	true
0054	PSYDUCK	WATER		122	95	137	true
0054	PSYDUCK_NORMAL	WATER		122	95	137	true
0055	GOLDUCK	WATER		191	162	190	true
0055	GOLDUCK_NORMAL	WATER		191	162	190	true
0056	MANKEY	FIGHTING		148	82	120	false
0057	PRIMEAPE	FIGHTING		207	138	163	false
0058	GROWLITHE	FIRE		136	93	146	true
0058	GROWLITHE_HISUIAN	FIRE	ROCK	142	92	155	true
0058	GROWLITHE_NORMAL	FIRE		136	93	146	true
0059	ARCANINE	FIRE		227	166	207	true
0059	ARCANINE_HISUIAN	FIRE	ROCK	232	165	216	true
0059	ARCANINE_NORMAL	FIRE		227	166	207	true
0060	POLIWAG	WATER		101	82	120	true
0060	POLIWAG_NORMAL	WATER		101	82	120	true
0061	POLIWHIRL	WATER		130	123	163	true
0061	POLIWHIRL_NORMAL	WATER		130	123	163	true
0062	POLIWRATH	WATER	FIGHTING	182	184	207	true
0062	POLIWRATH_NORMAL	WATER	FIGHTING	182	184	207	true
0063	ABRA	PSYCHIC		195	82	93	true
0063	ABRA_NORMAL	PSYCHIC		195	82	93	true
0064	KADABRA	PSYCHIC		232	117	120	true
0064	KADABRA_NORMAL	PSYCHIC		232	117	120	true
0065	ALAKAZAM	PSYCHIC		271	167	146	true
0065	ALAKAZAM_NORMAL	PSYCHIC		271	167	146	true
0066	MACHOP	FIGHTING		137	82	172	true
0066	MACHOP_NORMAL	FIGHTING		137	82	172	true
0067	MACHOKE	FIGHTING		177	125	190	true
0067	MACHOKE_NORMAL	FIGHTING		177	125	190	true
0068	MACHAMP	FIGHTING		234	159	207	true
0068	MACHAMP_NORMAL	FIGHTING		234	159	207	true
0069	BELLSPROUT	GRASS	POISON	139	61	137	true
0069	BELLSPROUT_NORMAL	GRASS	POISON	139	61	137	true
0070	WEEPINBELL	GRASS	POISON	172	92	163	true
0070	WEEPINBELL_NORMAL	GRASS	POISON	172	92	163	true
0071	VICTREEBEL	GRASS	POISON	207	135	190	true
0071	VICTREEBEL_NORMAL	GRASS	POISON	207	135	190	true
0072	TENTACOOL	WATER	POISON	97	149	120	false
0073	TENTACRUEL	WATER	POISON	166	209	190	false
0074	GEODUDE	ROCK	GROUND	132	132	120	true
0074	GEODUDE_ALOLA	ROCK	ELECTRIC	132	132	120	true
0074	GEODUDE_NORMAL	ROCK	GROUND	132	132	120	true
0075	GRAVELER	ROCK	GROUND	164	164	146	true
0075	GRAVELER_ALOLA	ROCK	ELECTRIC	164	164	146	true
0075	GRAVELER_NORMAL	ROCK	GROUND	164	164	146	true
0076	GOLEM	ROCK	GROUND	211	198	190	true
0076	GOLEM_ALOLA	ROCK	ELECTRIC	211	198	190	true
0076	GOLEM_NORMAL	ROCK	GROUND	211	198	190	true
0077	PONYTA	FIRE		170	127	137	true
0077	PONYTA_GALARIAN	PSYCHIC		170	127	137	true
0077	PONYTA_NORMAL	FIRE		170	127	137	true
0078	RAPIDASH	FIRE		207	162	163	true
0078	RAPIDASH_GALARIAN	PSYCHIC	FAIRY	207	162	163	true
0078	RAPIDASH_NORMAL	FIRE		207	162	163	true
0079	SLOWPOKE	WATER	PSYCHIC	109	98	207	true
0079	SLOWPOKE_2020	WATER	PSYCHIC	109	98	207	true
0079	SLOWPOKE_GALARIAN	PSYCHIC		109	98	207	true
0079	SLOWPOKE_NORMAL	WATER	PSYCHIC	109	98	207	true
0080	SLOWBRO	WATER	PSYCHIC	177	180	216	true
0080	SLOWBRO_2021	WATER	PSYCHIC	177	180	216	true
0080	SLOWBRO_GALARIAN	POISON	PSYCHIC	182	156	216	true
0080	SLOWBRO_NORMAL	WATER	PSYCHIC	177	180	216	true
0081	MAGNEMITE	ELECTRIC	STEEL	165	121	93	true
0081	MAGNEMITE_NORMAL	ELECTRIC	STEEL	165	121	93	true
0082	MAGNETON	ELECTRIC	STEEL	223	169	137	true
0082	MAGNETON_NORMAL	ELECTRIC	STEEL	223	169	137	true
0083	FARFETCHD	NORMAL	FLYING	124	115	141	true
0083	FARFETCHD_GALARIAN	FIGHTING		174	114	141	true
0083	FARFETCHD_NORMAL	NORMAL	FLYING	124	115	141	true
0084	DODUO	NORMAL	FLYING	158	83	111	false
0085	DODRIO	NORMAL	FLYING	218	140	155	false
0086	SEEL	WATER		85	121	163	false
0087	DEWGONG	WATER	ICE	139	177	207	false
0088	GRIMER	POISON		135	90	190	true
0088	GRIMER_ALOLA	POISON	DARK	135	90	190	true
0088	GRIMER_NORMAL	POISON		135	90	190	true
0089	MUK	POISON		190	172	233	true
0089	MUK_ALOLA	POISON	DARK	190	172	233	true
0089	MUK_NORMAL	POISON		190	172	233	true
0090	SHELLDER	WATER		116	134	102	true
0090	SHELLDER_NORMAL	WATER		116	134	102	true
0091	CLOYSTER	WATER	ICE	186	256	137	true
0091	CLOYSTER_NORMAL	WATER	ICE	186	256	137	true
0092	GASTLY	GHOST	POISON	186	67	102	false
0093	HAUNTER	GHOST	POISON	223	107	128	false
0094	GENGAR	GHOST	POISON	261	149	155	false
0094	GENGAR_COSTUME_2020	GHOST	POISON	261	149	155	false
0094	GENGAR_NORMAL	GHOST	POISON	261	149	155	false
0095	ONIX	ROCK	GROUND	85	232	111	true
0095	ONIX_NORMAL	ROCK	GROUND	85	232	111	true
0096	DROWZEE	PSYCHIC		89	136	155	true
0096	DROWZEE_NORMAL	PSYCHIC		89	136	155	true
0097	HYPNO	PSYCHIC		144	193	198	true
0097	HYPNO_NORMAL	PSYCHIC		144	193	198	true
0098	KRABBY	WATER		181	124	102	true
0098	KRABBY_NORMAL	WATER		181	124	102	true
0099	KINGLER	WATER		240	181	146	true
0099	KINGLER_NORMAL	WATER		240	181	146	true
0100	VOLTORB	ELECTRIC		109	111	120	true
0100	VOLTORB_HISUIAN	ELECTRIC	GRASS	109	111	120	true
0100	VOLTORB_NORMAL	ELECTRIC		109	111	120	true
0101	ELECTRODE	ELECTRIC		173	173	155	true
0101	ELECTRODE_HISUIAN	ELECTRIC	GRASS	176	176	155	true
0101	ELECTRODE_NORMAL	ELECTRIC		173	173	155	true
0102	EXEGGCUTE	GRASS	PSYCHIC	107	125	155	true
0102	EXEGGCUTE_NORMAL	GRASS	PSYCHIC	107	125	155	true
0103	EXEGGUTOR	GRASS	PSYCHIC	233	149	216	true
0103	EXEGGUTOR_ALOLA	GRASS	DRAGON	230	153	216	true
0103	EXEGGUTOR_NORMAL	GRASS	PSYCHIC	233	149	216	true
0104	CUBONE	GROUND		90	144	137	true
0104	CUBONE_NORMAL	GROUND		90	144	137	true
0105	MAROWAK	GROUND		144	186	155	true
0105	MAROWAK_ALOLA	FIRE	GHOST	144	186	155	true
0105	MAROWAK_NORMAL	GROUND		144	186	155	true
0106	HITMONLEE	FIGHTING		224	181	137	true
0106	HITMONLEE_NORMAL	FIGHTING		224	181	137	true
0107	HITMONCHAN	FIGHTING		193	197	137	true
0107	HITMONCHAN_NORMAL	FIGHTING		193	197	137	true
0108	LICKITUNG	NORMAL		108	137	207	false
0109	KOFFING	POISON		119	141	120	true
0109	KOFFING_NORMAL	POISON		119	141	120	true
0110	WEEZING	POISON		174	197	163	true
0110	WEEZING_GALARIAN	POISON	FAIRY	174	197	163	true
0110	WEEZING_NORMAL	POISON		174	197	163	true
0111	RHYHORN	GROUND	ROCK	140	127	190	true
0111	RHYHORN_NORMAL	GROUND	ROCK	140	127	190	true
0112	RHYDON	GROUND	ROCK	222	171	233	true
0112	RHYDON_NORMAL	GROUND	ROCK	222	171	233	true
0113	CHANSEY	NORMAL		60	128	487	false
0114	TANGELA	GRASS		183	169	163	true
0114	TANGELA_NORMAL	GRASS		183	169	163	true
0115	KANGASKHAN	NORMAL		181	165	233	true
0115	KANGASKHAN_NORMAL	NORMAL		181	165	233	true
0116	HORSEA	WATER		129	103	102	true
0116	HORSEA_NORMAL	WATER		129	103	102	true
0117	SEADRA	WATER		187	156	146	true
0117	SEADRA_NORMAL	WATER		187	156	146	true
0118	GOLDEEN	WATER		123	110	128	false
0119	SEAKING	WATER		175	147	190	false
0120	STARYU	WATER		137	112	102	false
0121	STARMIE	WATER	PSYCHIC	210	184	155	false
0122	MR_MIME	PSYCHIC	FAIRY	192	205	120	true
0122	MR_MIME_GALARIAN	ICE	PSYCHIC	183	169	137	true
0122	MR_MIME_NORMAL	PSYCHIC	FAIRY	192	205	120	true
0123	SCYTHER	BUG	FLYING	218	170	172	true
0123	SCYTHER_NORMAL	BUG	FLYING	218	170	172	true
0124	JYNX	ICE	PSYCHIC	223	151	163	false
0125	ELECTABUZZ	ELECTRIC		198	158	163	true
0125	ELECTABUZZ_NORMAL	ELECTRIC		198	158	163	true
0126	MAGMAR	FIRE		206	154	163	true
0126	MAGMAR_NORMAL	FIRE		206	154	163	true
0127	PINSIR	BUG		238	182	163	true
0127	PINSIR_NORMAL	BUG		238	182	163	true
0128	TAUROS	NORMAL		198	183	181	false
0129	MAGIKARP	WATER		29	85	85	true
0129	MAGIKARP_NORMAL	WATER		29	85	85	true
0130	GYARADOS	WATER	FLYING	237	186	216	true
0130	GYARADOS_NORMAL	WATER	FLYING	237	186	216	true
0131	LAPRAS	WATER	ICE	165	174	277	true
0131	LAPRAS_COSTUME_2020	WATER	ICE	165	174	277	true
0131	LAPRAS_NORMAL	WATER	ICE	165	174	277	true
0132	DITTO	NORMAL		91	91	134	false
0133	EEVEE	NORMAL		104	114	146	false
0134	VAPOREON	WATER		205	161	277	false
0135	JOLTEON	ELECTRIC		232	182	163	false
0136	FLAREON	FIRE		246	179	163	false
0137	PORYGON	NORMAL		153	136	163	true
0137	PORYGON_NORMAL	NORMAL		153	136	163	true
0138	OMANYTE	ROCK	WATER	155	153	111	true
0138	OMANYTE_NORMAL	ROCK	WATER	155	153	111	true
0139	OMASTAR	ROCK	WATER	207	201	172	true
0139	OMASTAR_NORMAL	ROCK	WATER	207	201	172	true
0140	KABUTO	ROCK	WATER	148	140	102	true
0140	KABUTO_NORMAL	ROCK	WATER	148	140	102	true
0141	KABUTOPS	ROCK	WATER	220	186	155	true
0141	KABUTOPS_NORMAL	ROCK	WATER	220	186	155	true
0142	AERODACTYL	ROCK	FLYING	221	159	190	true
0142	AERODACTYL_NORMAL	ROCK	FLYING	221	159	190	true
0143	SNORLAX	NORMAL		190	169	330	true
0143	SNORLAX_NORMAL	NORMAL		190	169	330	true
0144	ARTICUNO	ICE	FLYING	192	236	207	true
0144	ARTICUNO_GALARIAN	PSYCHIC	FLYING	250	197	207	true
0144	ARTICUNO_NORMAL	ICE	FLYING	192	236	207	true
0145	ZAPDOS	ELECTRIC	FLYING	253	185	207	true
0145	ZAPDOS_GALARIAN	FIGHTING	FLYING	252	189	207	true
0145	ZAPDOS_NORMAL	ELECTRIC	FLYING	253	185	207	true
0146	MOLTRES	FIRE	FLYING	251	181	207	true
0146	MOLTRES_GALARIAN	DARK	FLYING	202	231	207	true
0146	MOLTRES_NORMAL	FIRE	FLYING	251	181	207	true
0147	DRATINI	DRAGON		119	91	121	true
0147	DRATINI_NORMAL	DRAGON		119	91	121	true
0148	DRAGONAIR	DRAGON		163	135	156	true
0148	DRAGONAIR_NORMAL	DRAGON		163	135	156	true
0149	DRAGONITE	DRAGON	FLYING	263	198	209	true
0149	DRAGONITE_NORMAL	DRAGON	FLYING	263	198	209	true
0150	MEWTWO	PSYCHIC		300	182	214	true
0150	MEWTWO_A	PSYCHIC		182	278	214	true
0150	MEWTWO_NORMAL	PSYCHIC		300	182	214	true
0151	MEW	PSYCHIC		210	210	225	false
0152	CHIKORITA	GRASS		92	122	128	true
0152	CHIKORITA_NORMAL	GRASS		92	122	128	true
0153	BAYLEEF	GRASS		122	155	155	true
0153	BAYLEEF_NORMAL	GRASS		122	155	155	true
0154	MEGANIUM	GRASS		168	202	190	true
0154	MEGANIUM_NORMAL	GRASS		168	202	190	true
0155	CYNDAQUIL	FIRE		116	93	118	true
0155	CYNDAQUIL_NORMAL	FIRE		116	93	118	true
0156	QUILAVA	FIRE		158	126	151	true
0156	QUILAVA_NORMAL	FIRE		158	126	151	true
0157	TYPHLOSION	FIRE		223	173	186	true
0157	TYPHLOSION_NORMAL	FIRE		223	173	186	true
0158	TOTODILE	WATER		117	109	137	true
0158	TOTODILE_NORMAL	WATER		117	109	137	true
0159	CROCONAW	WATER		150	142	163	true
0159	CROCONAW_NORMAL	WATER		150	142	163	true
0160	FERALIGATR	WATER		205	188	198	true
0160	FERALIGATR_NORMAL	WATER		205	188	198	true
0161	SENTRET	NORMAL		79	73	111	false
0162	FURRET	NORMAL		148	125	198	false
0163	HOOTHOOT	NORMAL	FLYING	67	88	155	false
0164	NOCTOWL	NORMAL	FLYING	145	156	225	false
0165	LEDYBA	BUG	FLYING	72	118	120	false
0166	LEDIAN	BUG	FLYING	107	179	146	false
0167	SPINARAK	BUG	POISON	105	73	120	false
0168	ARIADOS	BUG	POISON	161	124	172	false
0169	CROBAT	POISON	FLYING	194	178	198	true
0169	CROBAT_NORMAL	POISON	FLYING	194	178	198	true
0170	CHINCHOU	WATER	ELECTRIC	106	97	181	false
0171	LANTURN	WATER	ELECTRIC	146	137	268	false
0172	PICHU	ELECTRIC		77	53	85	false
0173	CLEFFA	FAIRY		75	79	137	false
0174	IGGLYBUFF	NORMAL	FAIRY	69	32	207	false
0175	TOGEPI	FAIRY		67	116	111	false
0176	TOGETIC	FAIRY	FLYING	139	181	146	false
0177	NATU	PSYCHIC	FLYING	134	89	120	true
0178	XATU	PSYCHIC	FLYING	192	146	163	true
0179	MAREEP	ELECTRIC		114	79	146	true
0179	MAREEP_NORMAL	ELECTRIC		114	79	146	true
0180	FLAAFFY	ELECTRIC		145	109	172	true
0180	FLAAFFY_NORMAL	ELECTRIC		145	109	172	true
0181	AMPHAROS	ELECTRIC		211	169	207	true
0181	AMPHAROS_NORMAL	ELECTRIC		211	169	207	true
0182	BELLOSSOM	GRASS		169	186	181	true
0182	BELLOSSOM_NORMAL	GRASS		169	186	181	true
0183	MARILL	WATER	FAIRY	37	93	172	false
0184	AZUMARILL	WATER	FAIRY	112	152	225	false
0185	SUDOWOODO	ROCK		167	176	172	true
0186	POLITOED	WATER		174	179	207	true
0186	POLITOED_NORMAL	WATER		174	179	207	true
0187	HOPPIP	GRASS	FLYING	67	94	111	true
0187	HOPPIP_NORMAL	GRASS	FLYING	67	94	111	true
0188	SKIPLOOM	GRASS	FLYING	91	120	146	true
0188	SKIPLOOM_NORMAL	GRASS	FLYING	91	120	146	true
0189	JUMPLUFF	GRASS	FLYING	118	183	181	true
0189	JUMPLUFF_NORMAL	GRASS	FLYING	118	183	181	true
0190	AIPOM	NORMAL		136	112	146	true
0190	AIPOM_NORMAL	NORMAL		136	112	146	true
0191	SUNKERN	GRASS		55	55	102	false
0192	SUNFLORA	GRASS		185	135	181	false
0193	YANMA	BUG	FLYING	154	94	163	false
0194	WOOPER	WATER	GROUND	75	66	146	true
0194	WOOPER_NORMAL	WATER	GROUND	75	66	146	true
0195	QUAGSIRE	WATER	GROUND	152	143	216	true
0195	QUAGSIRE_NORMAL	WATER	GROUND	152	143	216	true
0196	ESPEON	PSYCHIC		261	175	163	false
0197	UMBREON	DARK		126	240	216	false
0198	MURKROW	DARK	FLYING	175	87	155	true
0198	MURKROW_NORMAL	DARK	FLYING	175	87	155	true
0199	SLOWKING	WATER	PSYCHIC	177	180	216	true
0199	SLOWKING_2022	WATER	PSYCHIC	177	180	216	true
0199	SLOWKING_GALARIAN	POISON	PSYCHIC	190	180	216	true
0199	SLOWKING_NORMAL	WATER	PSYCHIC	177	180	216	true
0200	MISDREAVUS	GHOST		167	154	155	true
0200	MISDREAVUS_NORMAL	GHOST		167	154	155	true
0201	UNOWN	PSYCHIC		136	91	134	false
0202	WOBBUFFET	PSYCHIC		60	106	382	true
0202	WOBBUFFET_NORMAL	PSYCHIC		60	106	382	true
0203	GIRAFARIG	NORMAL	PSYCHIC	182	133	172	true
0204	PINECO	BUG		108	122	137	true
0204	PINECO_NORMAL	BUG		108	122	137	true
0205	FORRETRESS	BUG	STEEL	161	205	181	true
0205	FORRETRESS_NORMAL	BUG	STEEL	161	205	181	true
0206	DUNSPARCE	NORMAL		131	128	225	false
0207	GLIGAR	GROUND	FLYING	143	184	163	true
0207	GLIGAR_NORMAL	GROUND	FLYING	143	184	163	true
0208	STEELIX	STEEL	GROUND	148	272	181	true
0208	STEELIX_NORMAL	STEEL	GROUND	148	272	181	true
0209	SNUBBULL	FAIRY		137	85	155	true
0209	SNUBBULL_NORMAL	FAIRY		137	85	155	true
0210	GRANBULL	FAIRY		212	131	207	true
0210	GRANBULL_NORMAL	FAIRY		212	131	207	true
0211	QWILFISH	WATER	POISON	184	138	163	false
0211	QWILFISH_HISUIAN	DARK	POISON	184	151	163	false
0211	QWILFISH_NORMAL	WATER	POISON	184	138	163	false
0212	SCIZOR	BUG	STEEL	236	181	172	true
0212	SCIZOR_NORMAL	BUG	STEEL	236	181	172	true
0213	SHUCKLE	BUG	ROCK	17	396	85	true
0213	SHUCKLE_NORMAL	BUG	ROCK	17	396	85	true
0214	HERACROSS	BUG	FIGHTING	234	179	190	false
0215	SNEASEL	DARK	ICE	189	146	146	true
0215	SNEASEL_HISUIAN	FIGHTING	POISON	189	146	146	true
0215	SNEASEL_NORMAL	DARK	ICE	189	146	146	true
0216	TEDDIURSA	NORMAL		142	93	155	true
0216	TEDDIURSA_NORMAL	NORMAL		142	93	155	true
0217	URSARING	NORMAL		236	144	207	true
0217	URSARING_NORMAL	NORMAL		236	144	207	true
0218	SLUGMA	FIRE		118	71	120	false
0219	MAGCARGO	FIRE	ROCK	139	191	137	false
0220	SWINUB	ICE	GROUND	90	69	137	true
0220	SWINUB_NORMAL	ICE	GROUND	90	69	137	true
0221	PILOSWINE	ICE	GROUND	181	138	225	true
0221	PILOSWINE_NORMAL	ICE	GROUND	181	138	225	true
0222	CORSOLA	WATER	ROCK	118	156	146	false
0223	REMORAID	WATER		127	69	111	false
0224	OCTILLERY	WATER		197	141	181	false
0225	DELIBIRD	ICE	FLYING	128	90	128	true
0225	DELIBIRD_NORMAL	ICE	FLYING	128	90	128	true
0225	DELIBIRD_WINTER_2020	ICE	FLYING	128	90	128	true
0226	MANTINE	WATER	FLYING	148	226	163	false
0227	SKARMORY	STEEL	FLYING	148	226	163	true
0227	SKARMORY_NORMAL	STEEL	FLYING	148	226	163	true
0228	HOUNDOUR	DARK	FIRE	152	83	128	true
0228	HOUNDOUR_NORMAL	DARK	FIRE	152	83	128	true
0229	HOUNDOOM	DARK	FIRE	224	144	181	true
0229	HOUNDOOM_NORMAL	DARK	FIRE	224	144	181	true
0230	KINGDRA	WATER	DRAGON	194	194	181	true
0230	KINGDRA_NORMAL	WATER	DRAGON	194	194	181	true
0231	PHANPY	GROUND		107	98	207	false
0232	DONPHAN	GROUND		214	185	207	false
0233	PORYGON2	NORMAL		198	180	198	true
0233	PORYGON2_NORMAL	NORMAL		198	180	198	true
0234	STANTLER	NORMAL		192	131	177	true
0234	STANTLER_NORMAL	NORMAL		192	131	177	true
0235	SMEARGLE	NORMAL		40	83	146	false
0236	TYROGUE	FIGHTING		64	64	111	false
0237	HITMONTOP	FIGHTING		173	207	137	false
0238	SMOOCHUM	ICE	PSYCHIC	153	91	128	false
0239	ELEKID	ELECTRIC		135	101	128	false
0240	MAGBY	FIRE		151	99	128	false
0241	MILTANK	NORMAL		157	193	216	false
0242	BLISSEY	NORMAL		129	169	496	false
0243	RAIKOU	ELECTRIC		241	195	207	true
0243	RAIKOU_NORMAL	ELECTRIC		241	195	207	true
0243	RAIKOU_S	ELECTRIC		241	195	207	true
0244	ENTEI	FIRE		235	171	251	true
0244	ENTEI_NORMAL	FIRE		235	171	251	true
0244	ENTEI_S	FIRE		235	171	251	true
0245	SUICUNE	WATER		180	235	225	true
0245	SUICUNE_NORMAL	WATER		180	235	225	true
0245	SUICUNE_S	WATER		180	235	225	true
0246	LARVITAR	ROCK	GROUND	115	93	137	true
0246	LARVITAR_NORMAL	ROCK	GROUND	115	93	137	true
0247	PUPITAR	ROCK	GROUND	155	133	172	true
0247	PUPITAR_NORMAL	ROCK	GROUND	155	133	172	true
0248	TYRANITAR	ROCK	DARK	251	207	225	true
0248	TYRANITAR_NORMAL	ROCK	DARK	251	207	225	true
0249	LUGIA	PSYCHIC	FLYING	193	310	235	true
