37	ロコン (アローラのすがた)	VULPIX_ALOLA	ICE		116	96	109	883	40	87	97	103	7.30870519385515727871
38	キュウコン	NINETALES_NORMAL	FIRE		177	169	190	1498	23	117	131	123	11.50107066381156316917
38	キュウコン (アローラのすがた)	NINETALES_ALOLA	ICE	FAIRY	177	170	193	1484	22.5	117	131	121	11.31406138472519628837
39	プリン	JIGGLYPUFF	NORMAL	FAIRY	251	80	41	724	40	75	44	210	7.03196347031963470320
40	プクリン	WIGGLYTUFF	NORMAL	FAIRY	295	156	90	1486	27	118	72	215	11.53502235469448584203
41	ズバット	ZUBAT	POISON	FLYING	120	83	73	667	40	77	69	106	5.46228528752800597461
42	ゴルバット	GOLBAT	POISON	FLYING	181	161	150	1496	26.5	121	113	134	10.94866232827187274042
43	ナゾノクサ	ODDISH	GRASS	POISON	128	131	112	1228	40	115	100	113	8.24817518248175182482
44	クサイハナ	GLOOM	GRASS	POISON	155	153	136	1489	32	124	112	126	10.21128798842257597685
45	ラフレシア	VILEPLUME	GRASS	POISON	181	202	167	1499	20.5	131	110	118	9.40579710144927536232
46	パラス	PARAS	BUG	GRASS	111	121	99	1018	40	107	90	99	6.55147058823529411765
47	パラセクト	PARASECT	BUG	GRASS	155	165	146	1488	28	127	113	120	9.80477223427331887202
48	コンパン	VENONAT	BUG	POISON	155	100	100	1004	40	90	90	134	8.86764705882352941177
49	モルフォン	VENOMOTH	BUG	POISON	172	179	143	1487	25	129	105	124	9.46909090909090909091
50	ディグダ (アローラのすがた)	DIGLETT_ALOLA	GROUND	STEEL	67	108	81	681	40	97	75	64	3.56877323420074349442
50	ディグダ	DIGLETT_NORMAL	GROUND		67	109	78	676	40	97	73	64	3.47877885331347728965
51	ダグトリオ (アローラのすがた)	DUGTRIO_ALOLA	GROUND	STEEL	111	201	142	1490	27.5	151	109	88	6.95576504713560551124
51	ダグトリオ	DUGTRIO_NORMAL	GROUND		111	167	136	1500	37	140	116	97	8.11832611832611832612
52	ニャース	MEOWTH_NORMAL	NORMAL		120	92	78	748	40	84	73	106	5.76172747580044676098
52	ニャース (アローラのすがた)	MEOWTH_ALOLA	DARK		120	99	78	797	40	90	73	106	5.76172747580044676098
53	ペルシアン	PERSIAN_NORMAL	NORMAL		163	150	136	1496	32	122	112	132	10.69753979739507959479
53	ペルシアン (アローラのすがた)	PERSIAN_ALOLA	DARK		163	158	136	1493	29.5	125	109	129	10.19651921682378535170
54	コダック	PSYDUCK	WATER		137	122	95	1106	40	108	86	120	7.61061946902654867257
55	ゴルダック	GOLDUCK	WATER		190	191	162	1470	21	126	108	125	9.79680696661828737300
56	マンキー	MANKEY	FIGHTING		120	148	82	1164	40	128	76	106	5.98514115898959881129
57	オコリザル	PRIMEAPE	FIGHTING		163	207	138	1470	22.5	140	96	112	7.87115666178623718887
58	ガーディ	GROWLITHE	FIRE		146	136	93	1243	40	119	85	127	7.96678966789667896679
59	ウインディ	ARCANINE	FIRE		207	227	166	1471	17	133	99	122	8.82249817384952520088
60	ニョロモ	POLIWAG	WATER		120	101	82	829	40	91	76	106	5.98514115898959881129
61	ニョロゾ	POLIWHIRL	WATER		163	130	123	1419	40	114	109	140	11.06598984771573604061
62	ニョロボン	POLIWRATH	WATER	FIGHTING	207	182	184	1477	20	117	118	132	11.22190201729106628242
63	ケーシィ	ABRA	PSYCHIC		93	195	82	1342	40	165	76	85	4.79940564635958395245
64	ユンゲラー	KADABRA	PSYCHIC		120	232	117	1500	25.5	166	89	91	5.95952906548933038999
65	フーディン	ALAKAZAM	PSYCHIC		146	271	167	1485	17	157	100	88	6.42335766423357664234
66	ワンリキー	MACHOP	FIGHTING		172	137	82	1278	40	120	76	147	8.30014858841010401189
67	ゴーリキー	MACHOKE	FIGHTING		190	177	125	1480	25.5	129	94	138	9.51026392961876832845
68	カイリキー	MACHAMP	FIGHTING		207	234	159	1484	17	137	95	122	8.49084249084249084249
69	マダツボミ	BELLSPROUT	GRASS	POISON	137	139	61	1033	40	121	60	120	5.41353383458646616541
70	ウツドン	WEEPINBELL	GRASS	POISON	163	172	92	1496	35	142	81	135	8.09400444115470022206
71	ウツボット	VICTREEBEL	GRASS	POISON	190	207	135	1493	21.5	137	92	126	8.51101321585903083700
72	メノクラゲ	TENTACOOL	WATER	POISON	120	97	149	1040	40	88	129	106	9.77412437455325232309
73	ドククラゲ	TENTACRUEL	WATER	POISON	190	166	209	1488	21.5	112	138	126	12.34943181818181818182
74	イシツブテ	GEODUDE_NORMAL	ROCK	GROUND	120	132	132	1293	40	116	116	106	8.87157287157287157287
74	イシツブテ (アローラのすがた)	GEODUDE_ALOLA	ROCK	ELECTRIC	120	132	132	1293	40	116	116	106	8.87157287157287157287
75	ゴローン	GRAVELER_NORMAL	ROCK	GROUND	146	164	164	1491	27.5	125	125	112	10.03584229390681003584
75	ゴローン (アローラのすがた)	GRAVELER_ALOLA	ROCK	ELECTRIC	146	164	164	1491	27.5	125	125	112	10.03584229390681003584
76	ゴローニャ (アローラのすがた)	GOLEM_ALOLA	ROCK	ELECTRIC	190	211	198	1474	17.5	126	119	114	9.76673866090712742981
76	ゴローニャ	GOLEM_NORMAL	ROCK	GROUND	190	211	198	1474	17.5	126	119	114	9.76673866090712742981
77	ポニータ	PONYTA	FIRE		137	170	127	1491	31.5	137	105	112	8.55272727272727272727
78	ギャロップ	RAPIDASH	FIRE		163	207	162	1476	21	135	108	108	8.46444121915820029028
79	ヤドン	SLOWPOKE	WATER	PSYCHIC	207	109	98	1226	40	97	89	175	11.46063281824871228845
80	ヤドラン	SLOWBRO	WATER	PSYCHIC	216	177	180	1490	20.5	116	117	139	11.72530641672674837780
81	コイル	MAGNEMITE	ELECTRIC	STEEL	93	165	121	1362	40	142	107	85	6.60493827160493827160
82	レアコイル	MAGNETON	ELECTRIC	STEEL	137	223	169	1491	21	145	112	93	7.53690303907380607815
83	カモネギ	FARFETCHD	NORMAL	FLYING	141	124	115	1236	40	109	102	123	9.14431486880466472303
84	ドードー	DODUO	NORMAL	FLYING	111	158	83	1200	40	136	77	99	5.65924276169265033408
85	ドードリオ	DODRIO	NORMAL	FLYING	155	218	140	1484	22	145	97	106	7.52158010241404535479
86	パウワウ	SEEL	WATER		163	85	121	971	40	79	107	140	10.87872185911401597676
87	ジュゴン	DEWGONG	WATER	ICE	207	139	177	1475	26	104	130	151	14.02142857142857142857
88	ベトベター (アローラのすがた)	GRIMER_ALOLA	POISON	DARK	190	135	90	1374	40	118	82	162	9.82544378698224852071
88	ベトベター	GRIMER_NORMAL	POISON		190	135	90	1374	40	118	82	162	9.82544378698224852071
89	ベトベトン	MUK_NORMAL	POISON		233	190	172	1496	19	119	108	144	11.28592162554426705370
89	ベトベトン (アローラのすがた)	MUK_ALOLA	POISON	DARK	233	190	172	1496	19	119	108	144	11.28592162554426705370
90	シェルダー	SHELLDER	WATER		102	116	134	1080	40	103	117	92	7.76063446286950252343
91	パルシェン	CLOYSTER	WATER	ICE	137	186	256	1492	20.5	121	163	91	10.35101186322400558270
92	ゴース	GASTLY	GHOST	POISON	102	186	67	1229	40	158	64	92	4.41379310344827586207
93	ゴースト	HAUNTER	GHOST	POISON	128	223	107	1486	26.5	163	83	98	6.01182557280118255728
94	ゲンガー	GENGAR	GHOST	POISON	155	261	149	1480	18	156	92	96	6.48458149779735682819
95	イワーク	ONIX	ROCK	GROUND	111	85	232	1101	40	79	195	99	13.17747440273037542663
96	スリープ	DROWZEE	PSYCHIC		155	89	136	1040	40	82	119	134	11.48020158387329013679
97	スリーパー	HYPNO	PSYCHIC		198	144	193	1493	25	106	138	142	13.91761363636363636364
98	クラブ	KRABBY	WATER		102	181	124	1494	37	151	107	90	6.99346405228758169934
99	キングラー	KINGLER	WATER		146	240	181	1495	18.5	146	112	92	7.45586107091172214183
100	ビリリダマ	VOLTORB	ELECTRIC		120	109	111	1010	40	97	99	106	7.66544923301680058437
101	マルマイン	ELECTRODE	ELECTRIC		155	173	173	1499	25	125	125	113	10.12544802867383512545
102	タマタマ	EXEGGCUTE	GRASS	PSYCHIC	155	107	125	1175	40	96	110	134	10.68115942028985507246
103	ナッシー (アローラのすがた)	EXEGGUTOR_ALOLA	GRASS	DRAGON	216	230	153	1464	17	134	92	127	8.57856093979441997063
103	ナッシー	EXEGGUTOR_NORMAL	GRASS	PSYCHIC	216	233	149	1464	17	136	90	127	8.40441176470588235294
104	カラカラ	CUBONE	GROUND		137	90	144	1019	40	82	125	120	10.75268817204301075269
105	ガラガラ (アローラのすがた)	MAROWAK_ALOLA	FIRE	GHOST	155	144	186	1494	28.5	113	143	121	12.24557678697806086341
105	ガラガラ	MAROWAK_NORMAL	GROUND		155	144	186	1494	28.5	113	143	121	12.24557678697806086341
106	サワムラー	HITMONLEE	FIGHTING		137	224	181	1472	20	142	117	90	7.59192501802451333814
107	エビワラー	HITMONCHAN	FIGHTING		137	193	197	1499	22.5	131	134	96	9.16239316239316239316
108	ベロリンガ	LICKITUNG	NORMAL		207	108	137	1411	40	97	120	175	15.10791366906474820144
109	ドガース	KOFFING	POISON		120	119	141	1214	40	105	123	106	9.35965541995692749462
110	マタドガス	WEEZING	POISON		163	174	197	1474	22.5	119	134	112	10.68945868945868945869
111	サイホーン	RHYHORN	GROUND	ROCK	190	140	127	1498	33.5	116	106	154	11.86337209302325581395
112	サイドン	RHYDON	GROUND	ROCK	233	222	171	1498	16.5	128	100	134	9.78102189781021897810
113	ラッキー	CHANSEY	NORMAL		487	60	128	1255	40	59	113	396	32.35574837310195227767
114	モンジャラ	TANGELA	GRASS		163	183	169	1470	23	126	117	114	9.61643835616438356165
115	ガルーラ	KANGASKHAN	NORMAL		233	181	165	1477	20	117	107	148	11.50036310820624546114
116	タッツー	HORSEA	WATER		102	129	103	1056	40	113	93	92	6.27732942039618488628
117	シードラ	SEADRA	WATER		146	187	156	1495	25	134	114	107	8.81358381502890173410
118	トサキント	GOLDEEN	WATER		128	123	110	1152	40	109	98	113	8.09502923976608187135
119	アズマオウ	SEAKING	WATER		190	175	147	1482	24	124	106	134	10.32267441860465116279
120	ヒトデマン	STARYU	WATER		102	137	112	1157	40	120	100	92	6.71532846715328467153
121	スターミー	STARMIE	WATER	PSYCHIC	155	210	184	1476	20	134	118	101	8.58645533141210374640
122	バリヤード	MR_MIME	PSYCHIC	FAIRY	120	192	205	1495	23.5	134	142	87	8.74929178470254957507
123	ストライク	SCYTHER	BUG	FLYING	172	218	170	1469	19	135	107	108	8.39215686274509803921
124	ルージュラ	JYNX	ICE	PSYCHIC	163	223	151	1496	20.5	143	100	107	7.81021897810218978102
125	エレブー	ELECTABUZZ	ELECTRIC		163	198	158	1500	22.5	134	109	112	8.85279187817258883249
126	ブーバー	MAGMAR	FIRE		163	206	154	1470	21.5	136	104	110	8.32605531295487627365
127	カイロス	PINSIR	BUG		163	238	182	1479	17.5	141	110	99	7.89130434782608695652
128	ケンタロス	TAUROS	NORMAL		181	198	183	1497	20	127	118	117	9.94668587896253602305
129	コイキング	MAGIKARP	WATER		85	29	85	274	40	34	79	79	4.62638991845811712379
130	ギャラドス	GYARADOS	WATER	FLYING	216	237	186	1453	15	130	103	119	8.92716678805535324108
131	ラプラス	LAPRAS	WATER	ICE	277	165	174	1471	19.5	106	111	172	13.82476466328747284577
132	メタモン	DITTO	NORMAL		134	91	91	832	40	83	83	117	7.17738359201773835920
133	イーブイ	EEVEE	NORMAL		146	104	114	1071	40	94	101	127	9.35594456601021152443
134	シャワーズ	VAPOREON	WATER		277	205	161	1468	16.5	119	95	158	10.99633699633699633700
135	サンダース	JOLTEON	ELECTRIC		163	232	182	1485	18	139	111	100	8.03765387400434467777
136	ブースター	FLAREON	FIRE		163	246	179	1471	17	143	106	98	7.54941860465116279070
137	ポリゴン	PORYGON	NORMAL		163	153	136	1499	31	123	111	131	10.52932657494569152788
138	オムナイト	OMANYTE	ROCK	WATER	111	155	153	1500	38	132	130	98	9.10000000000000000000
139	オムスター	OMASTAR	ROCK	WATER	172	207	201	1472	18.5	127	124	107	9.51793400286944045911
140	カブト	KABUTO	ROCK	WATER	102	148	140	1370	40	128	122	92	8.06321839080459770115
141	カブトプス	KABUTOPS	ROCK	WATER	155	220	186	1472	19	136	117	98	8.26676279740447007931
142	プテラ	AERODACTYL	ROCK	FLYING	190	221	159	1471	18.5	135	99	117	8.46092037983929875822
143	カビゴン	SNORLAX	NORMAL		330	190	169	1474	16	109	98	184	13.18128654970760233918
144	フリーザー	ARTICUNO	ICE	FLYING	207	192	236	1482	17	114	138	122	11.95738636363636363636
145	サンダー	ZAPDOS	ELECTRIC	FLYING	207	253	185	1461	14.5	136	101	112	8.25091174325309992706
146	ファイヤー	MOLTRES	FIRE	FLYING	207	251	181	1485	15	137	101	114	8.39824945295404814004
147	ミニリュウ	DRATINI	DRAGON		121	119	91	1004	40	105	83	107	6.56393200295639320030
148	ハクリュー	DRAGONAIR	DRAGON		156	163	135	1500	29.5	129	108	124	9.71843251088534107402
149	カイリュー	DRAGONITE	DRAGON	FLYING	209	263	198	1463	13.5	136	104	109	8.25036390101892285298
150	ミュウツー	MEWTWO	PSYCHIC		214	300	182	1492	12.5	148	93	108	7.36903888481291269259
151	ミュウ	MEW	PSYCHIC		225	210	210	1492	16	120	120	128	11.05035971223021582734
152	チコリータ	CHIKORITA	GRASS		128	92	122	935	40	84	108	113	8.85631349782293178520
153	ベイリーフ	BAYLEEF	GRASS		155	122	155	1454	40	108	134	134	12.78917378917378917378
154	メガニウム	MEGANIUM	GRASS		190	168	202	1480	21.5	113	134	126	12.02564102564102564102
155	ヒノアラシ	CYNDAQUIL	FIRE		118	116	93	980	40	103	85	105	6.58671586715867158671
156	マグマラシ	QUILAVA	FIRE		151	158	126	1499	33.5	130	106	124	9.55232558139534883721
157	バクフーン	TYPHLOSION	FIRE		186	223	173	1486	18	134	106	113	8.70494186046511627907
158	ワニノコ	TOTODILE	WATER		137	117	109	1131	40	104	97	120	8.51499634235552304316
159	アリゲイツ	CROCONAW	WATER		163	150	142	1489	30.5	121	115	130	10.79422382671480144404
160	オーダイル	FERALIGATR	WATER		198	205	188	1469	18	124	115	120	9.96389891696750902527
161	オタチ	SENTRET	NORMAL		111	79	73	618	40	74	69	99	5.10156833457804331591
162	オオタチ	FURRET	NORMAL		198	148	125	1481	29.5	118	101	154	11.34500364697301239970
163	ホーホー	HOOTHOOT	NORMAL	FLYING	155	67	88	677	40	64	81	134	8.03404885270170244263
164	ヨルノズク	NOCTOWL	NORMAL	FLYING	225	145	156	1474	25.5	107	115	161	13.36823104693140794224
165	レディバ	LEDYBA	BUG	FLYING	120	72	118	728	40	68	105	106	8.09454545454545454545
166	レディアン	LEDIAN	BUG	FLYING	146	107	179	1346	40	96	153	127	13.65495432185523541812
167	イトマル	SPINARAK	BUG	POISON	120	105	73	816	40	94	69	106	5.46228528752800597461
168	アリアドス	ARIADOS	BUG	POISON	172	161	124	1493	29.5	127	100	135	9.85401459854014598540
169	クロバット	CROBAT	POISON	FLYING	198	194	178	1474	19.5	123	113	125	10.21330441070137382502
170	チョンチー	CHINCHOU	WATER	ELECTRIC	181	106	97	1119	40	95	88	154	9.97938144329896907217
171	ランターン	LANTURN	WATER	ELECTRIC	268	146	137	1489	25	107	101	189	13.92341356673960612691
172	ピチュー	PICHU	ELECTRIC		85	77	53	473	40	72	53	79	3.16477702191987906274
173	ピィ	CLEFFA	FAIRY		137	75	79	671	40	71	74	120	6.60714285714285714286
174	ププリン	IGGLYBUFF	NORMAL	FAIRY	207	69	32	535	40	66	37	175	4.95409334353481254782
175	トゲピー	TOGEPI	FAIRY		111	67	116	657	40	64	103	99	7.42680262199563000728
176	トゲチック	TOGETIC	FAIRY	FLYING	146	139	181	1489	31	113	144	118	12.01697312588401697313
177	ネイティ	NATU	PSYCHIC	FLYING	120	134	89	1102	40	117	82	106	6.42899408284023668639
178	ネイティオ	XATU	PSYCHIC	FLYING	163	192	146	1500	24	135	105	116	8.85818181818181818181
179	メリープ	MAREEP	ELECTRIC		146	114	79	991	40	101	74	127	6.99255952380952380952
180	モココ	FLAAFFY	ELECTRIC		172	145	109	1499	39	125	97	146	10.35991221653255303584
181	デンリュウ	AMPHAROS	ELECTRIC		207	211	169	1467	18	128	104	125	9.46142649199417758370
182	キレイハナ	BELLOSSOM	GRASS		181	169	186	1498	23	117	128	125	11.44492131616595135908
183	マリル	MARILL	WATER	FAIRY	172	37	93	461	40	41	85	147	9.22140221402214022140
184	マリルリ	AZUMARILL	WATER	FAIRY	225	112	152	1497	36	97	128	184	16.84692417739628040057
185	ウソッキー	SUDOWOODO	ROCK		172	167	176	1473	24	119	124	122	10.85222381635581061693
186	ニョロトノ	POLITOED	WATER		207	174	179	1469	21	115	118	135	11.47694524495677233429
187	ハネッコ	HOPPIP	GRASS	FLYING	111	67	94	600	40	64	86	99	6.27876106194690265487
188	ポポッコ	SKIPLOOM	GRASS	FLYING	146	91	120	976	40	83	106	127	9.78343023255813953488
189	ワタッコ	JUMPLUFF	GRASS	FLYING	181	118	183	1496	34	100	149	148	15.54052149400986610289
190	エイパム	AIPOM	NORMAL		146	136	112	1348	40	119	100	127	9.27007299270072992701
191	ヒマナッツ	SUNKERN	GRASS		102	55	55	395	40	55	55	92	3.81886792452830188679
192	キマワリ	SUNFLORA	GRASS		181	185	135	1499	24.5	132	99	129	9.32870708546384222060
193	ヤンヤンマ	YANMA	BUG	FLYING	163	154	94	1470	40	133	86	140	8.87905604719764011799
194	ウパー	WOOPER	WATER	GROUND	146	75	66	641	40	71	64	127	6.09295352323838080960
195	ヌオー	QUAGSIRE	WATER	GROUND	216	152	143	1480	26	113	107	157	12.19970951343500363108
196	エーフィ	ESPEON	PSYCHIC		163	261	175	1494	16.5	149	103	96	7.20174799708667152221
197	ブラッキー	UMBREON	DARK		216	126	240	1496	24.5	93	168	152	17.75799721835883171071
198	ヤミカラス	MURKROW	DARK	FLYING	155	175	87	1495	37	146	78	131	7.58011869436201780416
199	ヤドキング	SLOWKING	WATER	PSYCHIC	216	177	180	1490	20.5	116	117	139	11.72530641672674837780
200	ムウマ	MISDREAVUS	GHOST		155	167	154	1486	27	126	117	118	9.95385724585436193223
201	アンノーン	UNOWN	PSYCHIC		134	136	91	1185	40	119	83	117	7.17738359201773835920
202	ソーナンス	WOBBUFFET	PSYCHIC		382	60	106	1026	40	59	95	313	21.78388278388278388278
203	キリンリキ	GIRAFARIG	NORMAL	PSYCHIC	172	182	133	1491	25.5	132	99	126	9.11176040905770635500
204	クヌギダマ	PINECO	BUG		137	108	122	1108	40	97	108	120	9.40493468795355587808
205	フォレトス	FORRETRESS	BUG	STEEL	181	161	205	1500	23	112	140	125	12.41134751773049645390
206	ノコッチ	DUNSPARCE	NORMAL		225	131	128	1496	32	108	106	178	13.71220930232558139535
207	グライガー	GLIGAR	GROUND	FLYING	163	143	184	1485	28	111	140	125	12.41134751773049645390
208	ハガネール	STEELIX	STEEL	GROUND	181	148	272	1483	21.5	100	177	121	14.80096751900483759503
209	ブルー	SNUBBULL	FAIRY		155	137	85	1237	40	120	79	134	7.84729429206819866568
210	グランブル	GRANBULL	FAIRY		207	212	131	1494	20.5	137	88	134	8.68335787923416789396
211	ハリーセン	QWILFISH	WATER	POISON	163	184	138	1494	25.5	134	103	120	9.00218499635833940277
212	ハッサム	SCIZOR	BUG	STEEL	172	236	181	1500	17.5	140	109	104	8.22044960116026105874
213	ツボツボ	SHUCKLE	BUG	ROCK	85	17	396	405	40	25	324	79	16.05771643663739021330
214	ヘラクロス	HERACROSS	BUG	FIGHTING	190	234	179	1462	16.5	135	105	111	8.47636363636363636363
215	ニューラ	SNEASEL	DARK	ICE	146	189	146	1494	25.5	137	108	108	8.46444121915820029028
216	ヒメグマ	TEDDIURSA	NORMAL		155	142	93	1328	40	124	85	134	8.40590405904059040590
217	リングマ	URSARING	NORMAL		207	236	144	1472	17.5	140	88	124	8.03534609720176730486
218	マグマッグ	SLUGMA	FIRE		120	118	71	895	40	105	67	106	5.31189229618548990277
219	マグカルゴ	MAGCARGO	FIRE	ROCK	137	139	191	1495	31.5	114	152	112	11.97187060478199718705
220	ウリムー	SWINUB	ICE	GROUND	137	90	69	741	40	82	66	120	5.92814371257485029940
221	イノムー	PILOSWINE	ICE	GROUND	225	181	138	1474	22	122	95	150	10.43956043956043956044
222	サニーゴ	CORSOLA	WATER	ROCK	146	118	156	1378	40	105	135	127	12.20284697508896797153
223	テッポウオ	REMORAID	WATER		111	127	69	912	40	112	66	99	4.89071856287425149701
224	オクタン	OCTILLERY	WATER		181	197	141	1488	22.5	134	98	124	8.88304093567251461988
225	デリバード	DELIBIRD	ICE	FLYING	128	128	90	1094	40	113	82	113	6.85355029585798816568
226	マンタイン	MANTINE	WATER	FLYING	163	148	226	1476	24.5	107	159	117	13.01819454163750874737
227	エアームド	SKARMORY	STEEL	FLYING	163	148	226	1476	24.5	107	159	117	13.01819454163750874737
228	デルビル	HOUNDOUR	DARK	FIRE	128	152	83	1234	40	131	77	113	6.45953971789161098738
229	ヘルガー	HOUNDOOM	DARK	FIRE	181	224	144	1468	19.5	140	93	115	7.84666177549523110785
230	キングドラ	KINGDRA	WATER	DRAGON	181	194	194	1471	19.5	123	123	115	10.15434314429289303661
231	ゴマゾウ	PHANPY	GROUND		207	107	98	1206	40	96	89	175	11.46063281824871228845
232	ドンファン	DONPHAN	GROUND		207	214	185	1463	17	126	110	122	9.72463768115942028985
233	ポリゴン2	PORYGON2	NORMAL		198	198	180	1471	19	124	113	124	10.13159797541576283442
234	オドシシ	STANTLER	NORMAL		177	192	131	1484	24	135	95	125	8.69963369963369963370
235	ドーブル	SMEARGLE	NORMAL		146	40	83	431	40	43	77	127	7.25983667409057164068
236	バルキー	TYROGUE	FIGHTING		111	64	64	492	40	62	62	99	4.60810810810810810811
237	カポエラー	HITMONTOP	FIGHTING		137	173	207	1479	24	123	145	99	10.14487632508833922262
238	ムチュール	SMOOCHUM	ICE	PSYCHIC	128	153	91	1291	40	132	83	113	6.93200295639320029564
239	エレキッド	ELEKID	ELECTRIC		128	135	101	1206	40	118	91	113	7.55547391623806024981
240	ブビィ	MAGBY	FIRE		128	151	99	1323	40	131	90	113	7.47794117647058823529
241	ミルタンク	MILTANK	NORMAL		216	157	193	1480	22	107	130	144	13.37142857142857142857
242	ハピナス	BLISSEY	NORMAL		496	129	169	1497	19	83	107	297	23.07843137254901960784
243	ライコウ	RAIKOU	ELECTRIC		207	241	195	1479	15	132	108	114	8.93468795355587808418
244	エンテイ	ENTEI	FIRE		251	235	171	1488	15	129	96	137	9.62811127379209370424
245	スイクン	SUICUNE	WATER		225	180	235	1491	17.5	108	139	134	13.21930447125621007807
246	ヨーギラス	LARVITAR	ROCK	GROUND	137	115	93	1040	40	102	85	120	7.52767527675276752767
247	サナギラス	PUPITAR	ROCK	GROUND	172	155	133	1488	29.5	123	107	135	10.49019607843137254902
248	バンギラス	TYRANITAR	ROCK	DARK	225	251	207	1479	13.5	130	108	117	9.16981132075471698113
249	ルギア	LUGIA	PSYCHIC	FLYING	235	193	310	1481	14	103	162	124	14.02793296089385474860
250	ホウオウ	HO_OH	FIRE	FLYING	214	239	244	1490	13.5	124	127	112	10.18181818181818181818
251	セレビィ	CELEBI	PSYCHIC	GRASS	225	210	210	1492	16	120	120	128	11.05035971223021582734
252	キモリ	TREECKO	GRASS		120	124	94	1053	40	109	86	106	6.72271386430678466077
253	ジュプトル	GROVYLE	GRASS		137	172	120	1493	32.5	139	100	113	8.24817518248175182482
