125	エレブー	Electabuzz	ELECTRIC		163	198	158	1500	22.5	112	134	109	12208
126	ブーバー	Magmar	FIRE		163	206	154	1470	21.5	110	136	104	11440
127	カイロス	Pinsir	BUG		163	238	182	1479	17.5	99	141	110	10890
128	ケンタロス	Tauros	NORMAL		181	198	183	1497	20	117	127	118	13806
129	コイキング	Magikarp	WATER		85	29	85	274	40	79	34	79	6241
130	ギャラドス	Gyarados	WATER	FLYING	216	237	186	1453	15	119	130	103	12257
131	ラプラス	Lapras	WATER	ICE	277	165	174	1471	19.5	172	106	111	19092
132	メタモン	Ditto	NORMAL		134	91	91	832	40	117	83	83	9711
133	イーブイ	Eevee	NORMAL		146	104	114	1071	40	127	94	101	12827
134	シャワーズ	Vaporeon	WATER		277	205	161	1468	16.5	158	119	95	15010
135	サンダース	Jolteon	ELECTRIC		163	232	182	1485	18	100	139	111	11100
136	ブースター	Flareon	FIRE		163	246	179	1471	17	98	143	106	10388
137	ポリゴン	Porygon	NORMAL		163	153	136	1499	31	131	123	111	14541
138	オムナイト	Omanyte	ROCK	WATER	111	155	153	1500	38	98	132	130	12740
139	オムスター	Omastar	ROCK	WATER	172	207	201	1472	18.5	107	127	124	13268
140	カブト	Kabuto	ROCK	WATER	102	148	140	1370	40	92	128	122	11224
141	カブトプス	Kabutops	ROCK	WATER	155	220	186	1472	19	98	136	117	11466
142	プテラ	Aerodactyl	ROCK	FLYING	190	221	159	1471	18.5	117	135	99	11583
143	カビゴン	Snorlax	NORMAL		330	190	169	1474	16	184	109	98	18032
144	フリーザー	Articuno	ICE	FLYING	207	192	236	1482	17	122	114	138	16836
145	サンダー	Zapdos	ELECTRIC	FLYING	207	253	185	1461	14.5	112	136	101	11312
146	ファイヤー	Moltres	FIRE	FLYING	207	251	181	1485	15	114	137	101	11514
147	ミニリュウ	Dratini	DRAGON		121	119	91	1004	40	107	105	83	8881
148	ハクリュー	Dragonair	DRAGON		156	163	135	1500	29.5	124	129	108	13392
149	カイリュー	Dragonite	DRAGON	FLYING	209	263	198	1463	13.5	109	136	104	11336
150	ミュウツー	Mewtwo	PSYCHIC		214	300	182	1492	12.5	108	148	93	10044
151	ミュウ	Mew	PSYCHIC		225	210	210	1492	16	128	120	120	15360
152	チコリータ	Chikorita	GRASS		128	92	122	935	40	113	84	108	12204
153	ベイリーフ	Bayleef	GRASS		155	122	155	1454	40	134	108	134	17956
154	メガニウム	Meganium	GRASS		190	168	202	1480	21.5	126	113	134	16884
155	ヒノアラシ	Cyndaquil	FIRE		118	116	93	980	40	105	103	85	8925
156	マグマラシ	Quilava	FIRE		151	158	126	1499	33.5	124	130	106	13144
157	バクフーン	Typhlosion	FIRE		186	223	173	1486	18	113	134	106	11978
158	ワニノコ	Totodile	WATER		137	117	109	1131	40	120	104	97	11640
159	アリゲイツ	Croconaw	WATER		163	150	142	1489	30.5	130	121	115	14950
160	オーダイル	Feraligatr	WATER		198	205	188	1469	18	120	124	115	13800
161	オタチ	Sentret	NORMAL		111	79	73	618	40	99	74	69	6831
162	オオタチ	Furret	NORMAL		198	148	125	1481	29.5	154	118	101	15554
163	ホーホー	Hoothoot	NORMAL	FLYING	155	67	88	677	40	134	64	81	10854
164	ヨルノズク	Noctowl	NORMAL	FLYING	225	145	156	1474	25.5	161	107	115	18515
165	レディバ	Ledyba	BUG	FLYING	120	72	118	728	40	106	68	105	11130
166	レディアン	Ledian	BUG	FLYING	146	107	179	1346	40	127	96	153	19431
167	イトマル	Spinarak	BUG	POISON	120	105	73	816	40	106	94	69	7314
168	アリアドス	Ariados	BUG	POISON	172	161	124	1493	29.5	135	127	100	13500
169	クロバット	Crobat	POISON	FLYING	198	194	178	1474	19.5	125	123	113	14125
170	チョンチー	Chinchou	WATER	ELECTRIC	181	106	97	1119	40	154	95	88	13552
171	ランターン	Lanturn	WATER	ELECTRIC	268	146	137	1489	25	189	107	101	19089
172	ピチュー	Pichu	ELECTRIC		85	77	53	473	40	79	72	53	4187
173	ピィ	Cleffa	FAIRY		137	75	79	671	40	120	71	74	8880
174	ププリン	Igglybuff	NORMAL	FAIRY	207	69	32	535	40	175	66	37	6475
175	トゲピー	Togepi	FAIRY		111	67	116	657	40	99	64	103	10197
176	トゲチック	Togetic	FAIRY	FLYING	146	139	181	1489	31	118	113	144	16992
177	ネイティ	Natu	PSYCHIC	FLYING	120	134	89	1102	40	106	117	82	8692
178	ネイティオ	Xatu	PSYCHIC	FLYING	163	192	146	1500	24	116	135	105	12180
179	メリープ	Mareep	ELECTRIC		146	114	79	991	40	127	101	74	9398
180	モココ	Flaaffy	ELECTRIC		172	145	109	1499	39	146	125	97	14162
181	デンリュウ	Ampharos	ELECTRIC		207	211	169	1467	18	125	128	104	13000
182	キレイハナ	Bellossom	GRASS		181	169	186	1498	23	125	117	128	16000
183	マリル	Marill	WATER	FAIRY	172	37	93	461	40	147	41	85	12495
184	マリルリ	Azumarill	WATER	FAIRY	225	112	152	1497	36	184	97	128	23552
185	ウソッキー	Sudowoodo	ROCK		172	167	176	1473	24	122	119	124	15128
186	ニョロトノ	Politoed	WATER		207	174	179	1469	21	135	115	118	15930
187	ハネッコ	Hoppip	GRASS	FLYING	111	67	94	600	40	99	64	86	8514
188	ポポッコ	Skiploom	GRASS	FLYING	146	91	120	976	40	127	83	106	13462
189	ワタッコ	Jumpluff	GRASS	FLYING	181	118	183	1496	34	148	100	149	22052
190	エイパム	Aipom	NORMAL		146	136	112	1348	40	127	119	100	12700
191	ヒマナッツ	Sunkern	GRASS		102	55	55	395	40	92	55	55	5060
192	キマワリ	Sunflora	GRASS		181	185	135	1499	24.5	129	132	99	12771
193	ヤンヤンマ	Yanma	BUG	FLYING	163	154	94	1470	40	140	133	86	12040
194	ウパー	Wooper	WATER	GROUND	146	75	66	641	40	127	71	64	8128
195	ヌオー	Quagsire	WATER	GROUND	216	152	143	1480	26	157	113	107	16799
196	エーフィ	Espeon	PSYCHIC		163	261	175	1494	16.5	96	149	103	9888
197	ブラッキー	Umbreon	DARK		216	126	240	1496	24.5	152	93	168	25536
198	ヤミカラス	Murkrow	DARK	FLYING	155	175	87	1495	37	131	146	78	10218
199	ヤドキング	Slowking	WATER	PSYCHIC	216	177	180	1490	20.5	139	116	117	16263
200	ムウマ	Misdreavus	GHOST		155	167	154	1486	27	118	126	117	13806
201	アンノーン	Unown	PSYCHIC		134	136	91	1185	40	117	119	83	9711
202	ソーナンス	Wobbuffet	PSYCHIC		382	60	106	1026	40	313	59	95	29735
203	キリンリキ	Girafarig	NORMAL	PSYCHIC	172	182	133	1491	25.5	126	132	99	12474
204	クヌギダマ	Pineco	BUG		137	108	122	1108	40	120	97	108	12960
205	フォレトス	Forretress	BUG	STEEL	181	161	205	1500	23	125	112	140	17500
206	ノコッチ	Dunsparce	NORMAL		225	131	128	1496	32	178	108	106	18868
207	グライガー	Gligar	GROUND	FLYING	163	143	184	1485	28	125	111	140	17500
208	ハガネール	Steelix	STEEL	GROUND	181	148	272	1483	21.5	121	100	177	21417
209	ブルー	Snubbull	FAIRY		155	137	85	1237	40	134	120	79	10586
210	グランブル	Granbull	FAIRY		207	212	131	1494	20.5	134	137	88	11792
211	ハリーセン	Qwilfish	WATER	POISON	163	184	138	1494	25.5	120	134	103	12360
212	ハッサム	Scizor	BUG	STEEL	172	236	181	1500	17.5	104	140	109	11336
213	ツボツボ	Shuckle	BUG	ROCK	85	17	396	405	40	79	25	324	25596
214	ヘラクロス	Heracross	BUG	FIGHTING	190	234	179	1462	16.5	111	135	105	11655
215	ニューラ	Sneasel	DARK	ICE	146	189	146	1494	25.5	108	137	108	11664
216	ヒメグマ	Teddiursa	NORMAL		155	142	93	1328	40	134	124	85	11390
217	リングマ	Ursaring	NORMAL		207	236	144	1472	17.5	124	140	88	10912
218	マグマッグ	Slugma	FIRE		120	118	71	895	40	106	105	67	7102
219	マグカルゴ	Magcargo	FIRE	ROCK	137	139	191	1495	31.5	112	114	152	17024
220	ウリムー	Swinub	ICE	GROUND	137	90	69	741	40	120	82	66	7920
221	イノムー	Piloswine	ICE	GROUND	225	181	138	1474	22	150	122	95	14250
222	サニーゴ	Corsola	WATER	ROCK	146	118	156	1378	40	127	105	135	17145
223	テッポウオ	Remoraid	WATER		111	127	69	912	40	99	112	66	6534
224	オクタン	Octillery	WATER		181	197	141	1488	22.5	124	134	98	12152
225	デリバード	Delibird	ICE	FLYING	128	128	90	1094	40	113	113	82	9266
226	マンタイン	Mantine	WATER	FLYING	163	148	226	1476	24.5	117	107	159	18603
227	エアームド	Skarmory	STEEL	FLYING	163	148	226	1476	24.5	117	107	159	18603
228	デルビル	Houndour	DARK	FIRE	128	152	83	1234	40	113	131	77	8701
229	ヘルガー	Houndoom	DARK	FIRE	181	224	144	1468	19.5	115	140	93	10695
230	キングドラ	Kingdra	WATER	DRAGON	181	194	194	1471	19.5	115	123	123	14145
231	ゴマゾウ	Phanpy	GROUND		207	107	98	1206	40	175	96	89	15575
232	ドンファン	Donphan	GROUND		207	214	185	1463	17	122	126	110	13420
233	ポリゴン2	Porygon2	NORMAL		198	198	180	1471	19	124	124	113	14012
234	オドシシ	Stantler	NORMAL		177	192	131	1484	24	125	135	95	11875
235	ドーブル	Smeargle	NORMAL		146	40	83	431	40	127	43	77	9779
236	バルキー	Tyrogue	FIGHTING		111	64	64	492	40	99	62	62	6138
237	カポエラー	Hitmontop	FIGHTING		137	173	207	1479	24	99	123	145	14355
238	ムチュール	Smoochum	ICE	PSYCHIC	128	153	91	1291	40	113	132	83	9379
239	エレキッド	Elekid	ELECTRIC		128	135	101	1206	40	113	118	91	10283
240	ブビィ	Magby	FIRE		128	151	99	1323	40	113	131	90	10170
241	ミルタンク	Miltank	NORMAL		216	157	193	1480	22	144	107	130	18720
242	ハピナス	Blissey	NORMAL		496	129	169	1497	19	297	83	107	31779
243	ライコウ	Raikou	ELECTRIC		207	241	195	1479	15	114	132	108	12312
244	エンテイ	Entei	FIRE		251	235	171	1488	15	137	129	96	13152
245	スイクン	Suicune	WATER		225	180	235	1491	17.5	134	108	139	18626
246	ヨーギラス	Larvitar	ROCK	GROUND	137	115	93	1040	40	120	102	85	10200
247	サナギラス	Pupitar	ROCK	GROUND	172	155	133	1488	29.5	135	123	107	14445
248	バンギラス	Tyranitar	ROCK	DARK	225	251	207	1479	13.5	117	130	108	12636
249	ルギア	Lugia	PSYCHIC	FLYING	235	193	310	1481	14	124	103	162	20088
250	ホウオウ	Ho-Oh	FIRE	FLYING	214	239	244	1490	13.5	112	124	127	14224
251	セレビィ	Celebi	PSYCHIC	GRASS	225	210	210	1492	16	128	120	120	15360
252	キモリ	Treecko	GRASS		120	124	94	1053	40	106	109	86	9116
253	ジュプトル	Grovyle	GRASS		137	172	120	1493	32.5	113	139	100	11300
254	ジュカイン	Sceptile	GRASS		172	223	169	1496	19	108	138	107	11556
255	アチャモ	Torchic	FIRE		128	130	87	1093	40	113	114	80	9040
256	ワカシャモ	Combusken	FIRE	FIGHTING	155	163	115	1499	33.5	127	133	97	12319
257	バシャーモ	Blaziken	FIRE	FIGHTING	190	240	141	1464	18	116	144	88	10208
258	ミズゴロウ	Mudkip	WATER		137	126	93	1128	40	120	111	85	10200
259	ヌマクロー	Marshtomp	WATER	GROUND	172	156	133	1497	29.5	135	124	107	14445
260	ラグラージ	Swampert	WATER	GROUND	225	208	175	1487	17.5	134	124	106	14204
261	ポチエナ	Poochyena	DARK		111	96	61	678	40	99	87	60	5940
262	グラエナ	Mightyena	DARK		172	171	132	1485	27	129	129	102	13158
263	ジグザグマ	Zigzagoon	NORMAL		116	58	80	508	40	103	57	75	7725
264	マッスグマ	Linoone	NORMAL		186	142	128	1496	33	150	117	107	16050
265	ケムッソ	Wurmple	BUG		128	75	59	578	40	113	71	58	6554
266	カラサリス	Silcoon	BUG		137	60	77	553	40	120	59	72	8640
267	アゲハント	Beautifly	BUG	FLYING	155	189	98	1488	29.5	123	148	81	9963
268	マユルド	Cascoon	BUG		137	60	77	553	40	120	59	72	8640
269	ドクケイル	Dustox	BUG	POISON	155	98	162	1224	40	134	89	139	18626
270	ハスボー	Lotad	WATER	GRASS	120	71	77	598	40	106	67	72	7632
271	ハスブレロ	Lombre	WATER	GRASS	155	112	119	1197	40	134	100	105	14070
272	ルンパッパ	Ludicolo	WATER	GRASS	190	173	176	1493	22.5	129	119	121	15609
273	タネボー	Seedot	GRASS		120	71	77	598	40	106	67	72	7632
274	コノハナ	Nuzleaf	GRASS	DARK	172	134	78	1227	40	147	117	73	10731
275	ダーテング	Shiftry	GRASS	DARK	207	200	121	1499	22.5	140	136	86	12040
276	スバメ	Taillow	NORMAL	FLYING	120	106	61	765	40	106	95	60	6360
277	オオスバメ	Swellow	NORMAL	FLYING	155	185	124	1481	27	118	138	96	11328
278	キャモメ	Wingull	WATER	FLYING	120	106	61	765	40	106	95	60	6360
279	ペリッパー	Pelipper	WATER	FLYING	155	175	174	1488	24.5	112	125	124	13888
280	ラルトス	Ralts	PSYCHIC	FAIRY	99	79	59	539	40	90	74	58	5220
281	キルリア	Kirlia	PSYCHIC	FAIRY	116	117	90	966	40	103	104	82	8446
282	サーナイト	Gardevoir	PSYCHIC	FAIRY	169	237	195	1458	16.5	99	136	113	11187
283	アメタマ	Surskit	BUG	WATER	120	93	87	791	40	106	85	80	8480
284	アメモース	Masquerain	BUG	FLYING	172	192	150	1492	23	119	132	105	12495
285	キノココ	Shroomish	GRASS		155	74	110	810	40	134	70	98	13132
286	キノガッサ	Breloom	GRASS	FIGHTING	155	241	144	1464	19.5	100	151	93	9300
287	ナマケロ	Slakoth	NORMAL		155	104	92	1002	40	134	94	84	11256
288	ヤルキモノ	Vigoroth	NORMAL		190	159	145	1490	26.5	140	119	110	15400
289	ケッキング	Slaking	NORMAL		284	290	166	1456	11.5	135	138	82	11070
290	ツチニン	Nincada	BUG	GROUND	104	80	126	768	40	94	75	111	10434
291	テッカニン	Ninjask	BUG	FLYING	156	199	112	1491	26.5	117	147	87	10179
292	ヌケニン	Shedinja	BUG	GHOST	1	153	73	393	40	12	132	69	828
293	ゴニョニョ	Whismur	NORMAL		162	92	42	671	40	139	84	45	6255
294	ドゴーム	Loudred	NORMAL		197	134	81	1327	40	167	117	75	12525
295	バクオング	Exploud	NORMAL		232	179	137	1475	22	154	121	95	14630
296	マクノシタ	Makuhita	FIGHTING		176	99	54	817	40	150	90	54	8100
297	ハリテヤマ	Hariyama	FIGHTING		302	209	114	1495	18.5	182	128	74	13468
298	ルリリ	Azurill	NORMAL	FAIRY	137	36	71	364	40	120	40	67	8040
299	ノズパス	Nosepass	ROCK		102	82	215	993	40	92	76	181	16652
300	エネコ	Skitty	NORMAL		137	84	79	739	40	120	78	74	8880
301	エネコロロ	Delcatty	NORMAL		172	132	127	1496	40	147	116	112	16464
302	ヤミラミ	Sableye	DARK	GHOST	137	141	136	1476	40	120	123	119	14280
303	クチート	Mawile	STEEL	FAIRY	137	155	141	1494	34	114	128	117	13338
304	ココドラ	Aron	STEEL	ROCK	137	121	141	1307	40	120	107	123	14760
305	コドラ	Lairon	STEEL	ROCK	155	158	198	1498	25.5	114	116	143	16302
306	ボスゴドラ	Aggron	STEEL	ROCK	172	198	257	1500	17.5	104	119	152	15808
307	アサナン	Meditite	FIGHTING	PSYCHIC	102	78	107	693	40	92	73	96	8832
308	チャーレム	Medicham	FIGHTING	PSYCHIC	155	121	152	1431	40	134	107	131	17554
