128	ケンタロス	TAUROS	NORMAL		181	198	183	2489	36.5	164	152	150	16.03375527426160337552
129	コイキング	MAGIKARP	WATER		85	29	85	274	40	34	79	79	4.62638991845811712379
130	ギャラドス	GYARADOS	WATER	FLYING	216	237	186	2470	25.5	169	135	155	14.89323843416370106761
131	ラプラス	LAPRAS	WATER	ICE	277	165	174	2490	36	138	145	224	22.95406360424028268552
132	メタモン	DITTO	NORMAL		134	91	91	832	40	83	83	117	7.17738359201773835920
133	イーブイ	EEVEE	NORMAL		146	104	114	1071	40	94	101	127	9.35594456601021152443
134	シャワーズ	VAPOREON	WATER		277	205	161	2492	28	155	124	206	18.32424677187948350071
135	サンダース	JOLTEON	ELECTRIC		163	232	182	2496	30.5	181	144	130	13.23903818953323903820
136	ブースター	FLAREON	FIRE		163	246	179	2466	28.5	186	138	126	12.34943181818181818182
137	ポリゴン	PORYGON	NORMAL		163	153	136	1720	40	132	119	140	11.99424046076313894889
138	オムナイト	OMANYTE	ROCK	WATER	111	155	153	1544	40	134	132	99	9.32097004279600570614
139	オムスター	OMASTAR	ROCK	WATER	172	207	201	2488	32.5	165	161	139	15.63871418588399720475
140	カブト	KABUTO	ROCK	WATER	102	148	140	1370	40	128	122	92	8.06321839080459770115
141	カブトプス	KABUTOPS	ROCK	WATER	155	220	186	2500	34.5	178	152	128	13.68213783403656821378
142	プテラ	AERODACTYL	ROCK	FLYING	190	221	159	2485	32.5	176	129	153	14.10793423874195854182
143	カビゴン	SNORLAX	NORMAL		330	190	169	2488	27	142	127	239	21.72727272727272727273
144	フリーザー	ARTICUNO	ICE	FLYING	207	192	236	2485	28.5	147	179	158	19.51828847481021394065
145	サンダー	ZAPDOS	ELECTRIC	FLYING	207	253	185	2468	24.5	177	132	146	13.74607703281027104137
146	ファイヤー	MOLTRES	FIRE	FLYING	207	251	181	2475	25	177	130	148	13.74285714285714285714
147	ミニリュウ	DRATINI	DRAGON		121	119	91	1004	40	105	83	107	6.56393200295639320030
148	ハクリュー	DRAGONAIR	DRAGON		156	163	135	1780	40	140	118	135	11.47694524495677233429
149	カイリュー	DRAGONITE	DRAGON	FLYING	209	263	198	2492	23	178	136	143	13.83214793741109530584
150	ミュウツー	MEWTWO	PSYCHIC		214	300	182	2447	20.5	190	119	138	11.82289416846652267819
151	ミュウ	MEW	PSYCHIC		225	210	210	2472	26.5	154	154	165	17.84410112359550561797
152	チコリータ	CHIKORITA	GRASS		128	92	122	935	40	84	108	113	8.85631349782293178520
153	ベイリーフ	BAYLEEF	GRASS		155	122	155	1454	40	108	134	134	12.78917378917378917378
154	メガニウム	MEGANIUM	GRASS		190	168	202	2410	40	144	171	162	19.22414989590562109645
155	ヒノアラシ	CYNDAQUIL	FIRE		118	116	93	980	40	103	85	105	6.58671586715867158671
156	マグマラシ	QUILAVA	FIRE		151	158	126	1653	40	136	111	131	10.52932657494569152788
157	バクフーン	TYPHLOSION	FIRE		186	223	173	2497	30.5	174	138	147	14.40767045454545454545
158	ワニノコ	TOTODILE	WATER		137	117	109	1131	40	104	97	120	8.51499634235552304316
159	アリゲイツ	CROCONAW	WATER		163	150	142	1722	40	130	124	140	12.45337159253945480631
160	オーダイル	FERALIGATR	WATER		198	205	188	2490	31	162	149	157	16.48555320648343904158
161	オタチ	SENTRET	NORMAL		111	79	73	618	40	74	69	99	5.10156833457804331591
162	オオタチ	FURRET	NORMAL		198	148	125	1758	40	128	110	168	13.39130434782608695652
163	ホーホー	HOOTHOOT	NORMAL	FLYING	155	67	88	677	40	64	81	134	8.03404885270170244263
164	ヨルノズク	NOCTOWL	NORMAL	FLYING	225	145	156	2024	40	126	135	189	18.16014234875444839857
165	レディバ	LEDYBA	BUG	FLYING	120	72	118	728	40	68	105	106	8.09454545454545454545
166	レディアン	LEDIAN	BUG	FLYING	146	107	179	1346	40	96	153	127	13.65495432185523541812
167	イトマル	SPINARAK	BUG	POISON	120	105	73	816	40	94	69	106	5.46228528752800597461
168	アリアドス	ARIADOS	BUG	POISON	172	161	124	1772	40	139	109	147	11.61928934010152284264
169	クロバット	CROBAT	POISON	FLYING	198	194	178	2495	36	160	148	163	17.01269393511988716502
170	チョンチー	CHINCHOU	WATER	ELECTRIC	181	106	97	1119	40	95	88	154	9.97938144329896907217
171	ランターン	LANTURN	WATER	ELECTRIC	268	146	137	2085	40	127	120	223	19.25179856115107913670
172	ピチュー	PICHU	ELECTRIC		85	77	53	473	40	72	53	79	3.16477702191987906274
173	ピィ	CLEFFA	FAIRY		137	75	79	671	40	71	74	120	6.60714285714285714286
174	ププリン	IGGLYBUFF	NORMAL	FAIRY	207	69	32	535	40	66	37	175	4.95409334353481254782
175	トゲピー	TOGEPI	FAIRY		111	67	116	657	40	64	103	99	7.42680262199563000728
176	トゲチック	TOGETIC	FAIRY	FLYING	146	139	181	1708	40	121	154	127	13.73455056179775280898
177	ネイティ	NATU	PSYCHIC	FLYING	120	134	89	1102	40	117	82	106	6.42899408284023668639
178	ネイティオ	XATU	PSYCHIC	FLYING	163	192	146	2188	40	163	127	140	12.72727272727272727273
179	メリープ	MAREEP	ELECTRIC		146	114	79	991	40	101	74	127	6.99255952380952380952
180	モココ	FLAAFFY	ELECTRIC		172	145	109	1521	40	126	97	147	10.43087051938551572787
181	デンリュウ	AMPHAROS	ELECTRIC		207	211	169	2486	31	166	135	163	15.66192170818505338078
182	キレイハナ	BELLOSSOM	GRASS		181	169	186	2281	40	145	158	154	17.03921568627450980392
183	マリル	MARILL	WATER	FAIRY	172	37	93	461	40	41	85	147	9.22140221402214022140
184	マリルリ	AZUMARILL	WATER	FAIRY	225	112	152	1588	40	100	131	189	17.67237687366167023555
185	ウソッキー	SUDOWOODO	ROCK		172	167	176	2148	40	143	150	147	15.52816901408450704225
186	ニョロトノ	POLITOED	WATER		207	174	179	2449	40	149	153	175	18.81588193956430077301
187	ハネッコ	HOPPIP	GRASS	FLYING	111	67	94	600	40	64	86	99	6.27876106194690265487
188	ポポッコ	SKIPLOOM	GRASS	FLYING	146	91	120	976	40	83	106	127	9.78343023255813953488
189	ワタッコ	JUMPLUFF	GRASS	FLYING	181	118	183	1636	40	105	156	154	16.84712482468443197756
190	エイパム	AIPOM	NORMAL		146	136	112	1348	40	119	100	127	9.27007299270072992701
191	ヒマナッツ	SUNKERN	GRASS		102	55	55	395	40	55	55	92	3.81886792452830188679
192	キマワリ	SUNFLORA	GRASS		181	185	135	2141	40	158	118	154	13.09221902017291066282
193	ヤンヤンマ	YANMA	BUG	FLYING	163	154	94	1470	40	133	86	140	8.87905604719764011799
194	ウパー	WOOPER	WATER	GROUND	146	75	66	641	40	71	64	127	6.09295352323838080960
195	ヌオー	QUAGSIRE	WATER	GROUND	216	152	143	1992	40	131	124	182	16.18938307030129124820
196	エーフィ	ESPEON	PSYCHIC		163	261	175	2490	27.5	193	133	124	11.75481111903064861012
197	ブラッキー	UMBREON	DARK		216	126	240	2137	40	111	201	182	24.86879673691366417405
198	ヤミカラス	MURKROW	DARK	FLYING	155	175	87	1562	40	150	80	134	7.94074074074074074074
199	ヤドキング	SLOWKING	WATER	PSYCHIC	216	177	180	2490	38.5	150	152	180	19.24050632911392405062
200	ムウマ	MISDREAVUS	GHOST		155	167	154	1926	40	143	133	134	12.70277975766215253029
201	アンノーン	UNOWN	PSYCHIC		134	136	91	1185	40	119	83	117	7.17738359201773835920
202	ソーナンス	WOBBUFFET	PSYCHIC		382	60	106	1026	40	59	95	313	21.78388278388278388278
203	キリンリキ	GIRAFARIG	NORMAL	PSYCHIC	172	182	133	2046	40	155	116	147	12.30303030303030303030
204	クヌギダマ	PINECO	BUG		137	108	122	1108	40	97	108	120	9.40493468795355587808
205	フォレトス	FORRETRESS	BUG	STEEL	181	161	205	2282	40	139	173	154	18.46292446292446292446
206	ノコッチ	DUNSPARCE	NORMAL		225	131	128	1689	40	115	113	189	15.44251626898047722343
207	グライガー	GLIGAR	GROUND	FLYING	163	143	184	1857	40	124	157	140	15.40294323756131744920
208	ハガネール	STEELIX	STEEL	GROUND	181	148	272	2414	40	128	226	154	23.26470588235294117648
209	ブルー	SNUBBULL	FAIRY		155	137	85	1237	40	120	79	134	7.84729429206819866568
210	グランブル	GRANBULL	FAIRY		207	212	131	2497	38.5	177	114	173	14.25000000000000000000
211	ハリーセン	QWILFISH	WATER	POISON	163	184	138	2051	40	157	120	140	12.08633093525179856115
212	ハッサム	SCIZOR	BUG	STEEL	172	236	181	2486	29	180	141	134	13.39050318922749822820
213	ツボツボ	SHUCKLE	BUG	ROCK	85	17	396	405	40	25	324	79	16.05771643663739021330
214	ヘラクロス	HERACROSS	BUG	FIGHTING	190	234	179	2481	28	176	137	144	14.02132196162046908315
215	ニューラ	SNEASEL	DARK	ICE	146	189	146	2051	40	161	127	127	11.54545454545454545455
216	ヒメグマ	TEDDIURSA	NORMAL		155	142	93	1328	40	124	85	134	8.40590405904059040590
217	リングマ	URSARING	NORMAL		207	236	144	2482	29.5	182	115	161	13.36823104693140794224
218	マグマッグ	SLUGMA	FIRE		120	118	71	895	40	105	67	106	5.31189229618548990277
219	マグカルゴ	MAGCARGO	FIRE	ROCK	137	139	191	1702	40	121	162	120	13.57541899441340782123
220	ウリムー	SWINUB	ICE	GROUND	137	90	69	741	40	82	66	120	5.92814371257485029940
221	イノムー	PILOSWINE	ICE	GROUND	225	181	138	2345	40	154	120	189	16.31654676258992805756
222	サニーゴ	CORSOLA	WATER	ROCK	146	118	156	1378	40	105	135	127	12.20284697508896797153
223	テッポウオ	REMORAID	WATER		111	127	69	912	40	112	66	99	4.89071856287425149701
224	オクタン	OCTILLERY	WATER		181	197	141	2315	40	167	123	154	13.59798994974874371860
225	デリバード	DELIBIRD	ICE	FLYING	128	128	90	1094	40	113	82	113	6.85355029585798816568
226	マンタイン	MANTINE	WATER	FLYING	163	148	226	2108	40	128	190	140	18.21917808219178082193
227	エアームド	SKARMORY	STEEL	FLYING	163	148	226	2108	40	128	190	140	18.21917808219178082193
228	デルビル	HOUNDOUR	DARK	FIRE	128	152	83	1234	40	131	77	113	6.45953971789161098738
229	ヘルガー	HOUNDOOM	DARK	FIRE	181	224	144	2484	36	183	122	150	13.14655172413793103449
230	キングドラ	KINGDRA	WATER	DRAGON	181	194	194	2491	36	160	160	150	16.78321678321678321678
231	ゴマゾウ	PHANPY	GROUND		207	107	98	1206	40	96	89	175	11.46063281824871228845
232	ドンファン	DONPHAN	GROUND		207	214	185	2497	29	164	143	159	16.09129511677282377920
233	ポリゴン2	PORYGON2	NORMAL		198	198	180	2498	34.5	161	147	161	16.70218772053634438955
234	オドシシ	STANTLER	NORMAL		177	192	131	2164	40	163	115	151	12.53790613718411552347
235	ドーブル	SMEARGLE	NORMAL		146	40	83	431	40	43	77	127	7.25983667409057164068
236	バルキー	TYROGUE	FIGHTING		111	64	64	492	40	62	62	99	4.60810810810810810811
237	カポエラー	HITMONTOP	FIGHTING		137	173	207	2156	40	148	175	120	14.53287197231833910034
238	ムチュール	SMOOCHUM	ICE	PSYCHIC	128	153	91	1291	40	132	83	113	6.93200295639320029564
239	エレキッド	ELEKID	ELECTRIC		128	135	101	1206	40	118	91	113	7.55547391623806024981
240	ブビィ	MAGBY	FIRE		128	151	99	1323	40	131	90	113	7.47794117647058823529
241	ミルタンク	MILTANK	NORMAL		216	157	193	2354	40	135	164	182	20.81450488145048814505
242	ハピナス	BLISSEY	NORMAL		496	129	169	2482	33	107	137	383	37.29282160625444207533
243	ライコウ	RAIKOU	ELECTRIC		207	241	195	2466	25	170	140	148	14.69503546099290780142
244	エンテイ	ENTEI	FIRE		251	235	171	2480	25	166	124	177	15.74461979913916786226
245	スイクン	SUICUNE	WATER		225	180	235	2472	29	140	179	172	21.24775707384403036577
246	ヨーギラス	LARVITAR	ROCK	GROUND	137	115	93	1040	40	102	85	120	7.52767527675276752767
247	サナギラス	PUPITAR	ROCK	GROUND	172	155	133	1766	40	134	116	147	12.30303030303030303030
248	バンギラス	TYRANITAR	ROCK	DARK	225	251	207	2465	22.5	168	140	152	15.09219858156028368795
249	ルギア	LUGIA	PSYCHIC	FLYING	235	193	310	2486	23.5	134	210	161	22.84459459459459459459
250	ホウオウ	HO_OH	FIRE	FLYING	214	239	244	2483	22.5	160	164	145	16.58298465829846582985
251	セレビィ	CELEBI	PSYCHIC	GRASS	225	210	210	2472	26.5	154	154	165	17.84410112359550561797
252	キモリ	TREECKO	GRASS		120	124	94	1053	40	109	86	106	6.72271386430678466077
253	ジュプトル	GROVYLE	GRASS		137	172	120	1673	40	147	106	120	9.24418604651162790697
254	ジュカイン	SCEPTILE	GRASS		172	223	169	2481	33	178	137	140	13.63184079601990049751
255	アチャモ	TORCHIC	FIRE		128	130	87	1093	40	114	80	113	6.69629629629629629630
