カイオーガ	WATER		たきのぼり	WATER	なみのり	WATER	4652	50	15	15	15	6853	205	385	7.5	2988.8	24283.83	6226.6	37571
ヌメルゴン	DRAGON		りゅうのいぶき	DRAGON	だくりゅう	WATER	3963	50	15	15	15	6825	264	354	6.0	2464.4	8984.91	3961.9	40168
ヌメルゴン	DRAGON		りゅうのいぶき	DRAGON	パワーウィップ	GRASS	3963	50	15	15	15	6817	242	384	8.5	2464.4	23104.05	5182.6	40168
ラティオス	DRAGON	PSYCHIC	りゅうのいぶき	DRAGON	ドラゴンクロー	DRAGON	4310	50	15	15	15	6806	231	406	6.0	2967.8	18548.78	6059.3	32809
ウツロイド	ROCK	POISON	どくづき	POISON	いわなだれ	ROCK	4465	50	15	15	15	6806	181	456	7.0	2422.5	25955.19	6130.4	40460
グラードン	GROUND		ドラゴンテール	DRAGON	ほのおのパンチ	FIRE	4652	50	15	15	15	6803	273	367	7.5	2698.2	17123.21	4981.3	37571
カビゴン	NORMAL		したでなめる	GHOST	のしかかり	NORMAL	3647	50	15	15	15	6780	296	367	6.0	1343.6	16123.68	4030.9	44684
ラティオス (シャドウ)	DRAGON	PSYCHIC	りゅうのいぶき	DRAGON	ドラゴンクロー	DRAGON	4310	50	15	15	15	6776	274	393	6.0	3561.4	22258.54	7271.1	27341
サザンドラ	DARK	DRAGON	りゅうのいぶき	DRAGON	ぶんまわす	DARK	4098	50	15	15	15	6772	221	450	7.0	2842.0	23090.94	6140.7	32240
ルギア	PSYCHIC	FLYING	じんつうりき	PSYCHIC	ゴッドバード	FLYING	4186	50	15	15	15	6770	226	447	7.5	1454.2	20449.54	4180.8	57350
ルギア・APEX	PSYCHIC	FLYING	じんつうりき	PSYCHIC	ゴッドバード	FLYING	4186	50	15	15	15	6770	226	447	7.5	1454.2	20449.54	4180.8	57350
ルギア・APEX (シャドウ)	PSYCHIC	FLYING	じんつうりき	PSYCHIC	ゴッドバード	FLYING	4186	50	15	15	15	6765	249	429	7.5	1745.0	24539.45	5017.0	47792
ルギア (シャドウ)	PSYCHIC	FLYING	じんつうりき	PSYCHIC	ゴッドバード	FLYING	4186	50	15	15	15	6765	249	429	7.5	1745.0	24539.45	5017.0	47792
ギャラドス (シャドウ)	WATER	FLYING	りゅうのいぶき	DRAGON	アクアテール	WATER	3834	50	15	15	15	6741	244	458	6.0	2642.7	19820.32	5946.1	27306
ギャラドス	WATER	FLYING	りゅうのいぶき	DRAGON	アクアテール	WATER	3834	50	15	15	15	6709	262	472	6.0	2202.3	16516.94	4955.1	32767
ミュウツー (シャドウ)	PSYCHIC		サイコカッター	PSYCHIC	サイコブレイク	PSYCHIC	4724	50	15	15	15	6708	301	434	5.0	1486.5	44595.73	10405.7	26486
メルメタル	STEEL		でんきショック	ELECTRIC	いわなだれ	ROCK	4069	50	15	15	15	6699	205	539	5.0	789.8	19744.95	4738.8	40309
ミュウツー	PSYCHIC		サイコカッター	PSYCHIC	サイコブレイク	PSYCHIC	4724	50	15	15	15	6692	219	532	5.0	1238.8	37163.11	8671.4	31784
ミュウ	PSYCHIC		シャドークロー	GHOST	ニトロチャージ	FIRE	3691	50	15	15	15	6690	340	413	7.0	1474.7	15976.20	3757.0	38003
ミュウ	PSYCHIC		シャドークロー	GHOST	いわなだれ	ROCK	3691	50	15	15	15	6688	309	446	6.0	1474.7	18434.08	4547.1	38003
イベルタル	DARK	FLYING	かぜおこし	FLYING	あくのはどう	DARK	4275	50	15	15	15	6686	231	526	10.0	2779.0	27790.40	5558.1	36805
キュレム	DRAGON	ICE	りゅうのいぶき	DRAGON	ドラゴンクロー	DRAGON	4041	50	15	15	15	6685	228	530	6.0	2737.1	17106.83	5588.2	33889
ライコウ (シャドウ)	ELECTRIC		ボルトチェンジ	ELECTRIC	シャドーボール	GHOST	3902	50	15	15	15	6682	314	447	8.0	2416.2	33558.22	6611.0	27352
カイリュー	DRAGON	FLYING	りゅうのいぶき	DRAGON	ドラゴンクロー	DRAGON	4287	50	15	15	15	6675	234	534	6.0	2915.4	18221.07	5952.2	33649
メロエッタ (ボイスフォルム)	NORMAL	PSYCHIC	でんこうせっか	NORMAL	１０まんボルト	ELECTRIC	4490	50	15	15	15	6672	294	477	7.0	1736.9	26053.50	5458.8	40536
メロエッタ (ボイスフォルム)	NORMAL	PSYCHIC	ねんりき	PSYCHIC	サイコショック	PSYCHIC	4490	50	15	15	15	6661	291	491	8.0	2779.0	24316.60	5818.6	40536
ギラティナ (アナザーフォルム)	GHOST	DRAGON	シャドークロー	GHOST	かげうち	GHOST	3820	50	15	15	15	6648	246	549	6.0	1588.8	13239.77	3795.4	50620
カイリュー	DRAGON	FLYING	ドラゴンテール	DRAGON	ドラゴンクロー	DRAGON	4287	50	15	15	15	6643	211	589	6.0	3158.3	18221.07	6195.2	33649
カイリュー (シャドウ)	DRAGON	FLYING	りゅうのいぶき	DRAGON	ドラゴンクロー	DRAGON	4287	50	15	15	15	6634	218	591	6.0	3498.4	21865.28	7142.7	28041
ギャラドス (シャドウ)	WATER	FLYING	ドラゴンテール	DRAGON	アクアテール	WATER	3834	50	15	15	15	6630	260	553	6.0	2862.9	19820.32	6166.3	27306
ギラティナ (オリジンフォルム)	GHOST	DRAGON	ドラゴンテール	DRAGON	りゅうのはどう	DRAGON	4164	50	15	15	15	6623	246	574	10.5	2726.6	28314.75	5423.2	42605
オノノクス	DRAGON		ドラゴンテール	DRAGON	なみのり	WATER	4062	50	15	15	15	6622	256	565	7.5	3396.9	21230.60	6227.6	26085
レシラム	DRAGON	FIRE	りゅうのいぶき	DRAGON	オーバーヒート	FIRE	4565	50	15	15	15	6620	336	487	9.5	3041.2	49419.72	8243.3	34943
マッシブーン	BUG	FIGHTING	カウンター	FIGHTING	とびかかる	BUG	3912	50	15	15	15	6616	218	609	7.0	2632.2	19741.67	5452.5	34397
カイリュー (シャドウ)	DRAGON	FLYING	ドラゴンテール	DRAGON	ドラゴンクロー	DRAGON	4287	50	15	15	15	6611	199	633	6.0	3790.0	21865.28	7434.2	28041
ゼクロム	DRAGON	ELECTRIC	りゅうのいぶき	DRAGON	ワイルドボルト	ELECTRIC	4565	50	15	15	15	6610	324	509	7.5	3041.2	38015.17	8109.9	34943
レシラム	DRAGON	FIRE	ほのおのキバ	FIRE	かみくだく	DARK	4565	50	15	15	15	6606	212	625	9.0	3041.2	22175.52	5505.2	34943
サンダー	ELECTRIC	FLYING	でんきショック	ELECTRIC	ドリルくちばし	FLYING	3987	50	15	15	15	6600	279	564	5.0	1053.9	22835.32	5621.0	31259
ミュウ	PSYCHIC		シャドークロー	GHOST	サイコショック	PSYCHIC	3691	50	15	15	15	6597	287	559	6.0	1474.7	20646.17	4915.8	38003
ガブリアス	DRAGON	GROUND	ドラゴンテール	DRAGON	だいちのちから	GROUND	4479	50	15	15	15	6596	235	612	10.5	3135.6	32561.96	6236.7	37229
メタグロス	STEEL	PSYCHIC	バレットパンチ	STEEL	コメットパンチ	STEEL	4286	50	15	15	15	6594	283	566	8.0	2139.3	35655.61	6596.3	35121
ゼクロム	DRAGON	ELECTRIC	りゅうのいぶき	DRAGON	げきりん	DRAGON	4565	50	15	15	15	6588	327	528	10.0	3041.2	41816.69	7222.9	34943
サンダー (シャドウ)	ELECTRIC	FLYING	でんきショック	ELECTRIC	ドリルくちばし	FLYING	3987	50	15	15	15	6588	280	575	5.0	1264.7	27402.38	6745.2	26049
ギャラドス	WATER	FLYING	ドラゴンテール	DRAGON	アクアテール	WATER	3834	50	15	15	15	6585	326	532	6.0	2385.8	16516.94	5138.6	32767
ザマゼンタ（れきせんのゆうしゃ）	FIGHTING		でんこうせっか	NORMAL	かみくだく	DARK	4329	50	15	15	15	6583	311	549	6.0	1469.3	20569.70	4897.5	36488
ホウオウ	FIRE	FLYING	やきつくす	FIRE	おんがえし	NORMAL	4367	50	15	15	15	6582	267	594	10.0	1997.8	36070.72	5604.8	41786
ディアルガ	STEEL	DRAGON	りゅうのいぶき	DRAGON	りゅうせいぐん	DRAGON	4565	50	15	15	15	6577	321	545	11.0	3041.2	57022.76	8225.1	34943
ホウオウ	FIRE	FLYING	やきつくす	FIRE	じしん	GROUND	4367	50	15	15	15	6575	233	635	10.0	1997.8	33296.05	5327.4	41786
ホウオウ・APEX	FIRE	FLYING	やきつくす	FIRE	じしん	GROUND	4367	50	15	15	15	6575	233	635	10.0	1997.8	33296.05	5327.4	41786
オノノクス	DRAGON		ドラゴンテール	DRAGON	つじぎり	DARK	4062	50	15	15	15	6570	308	565	6.0	3396.9	16331.23	6118.8	26085
ガブリアス (シャドウ)	DRAGON	GROUND	ドラゴンテール	DRAGON	だいちのちから	GROUND	4479	50	15	15	15	6567	290	586	10.5	3762.7	39074.35	7484.1	31024
ライコウ	ELECTRIC		ボルトチェンジ	ELECTRIC	シャドーボール	GHOST	3902	50	15	15	15	6554	381	508	8.0	2013.5	27965.18	5509.1	32822
ルギア・APEX	PSYCHIC	FLYING	ドラゴンテール	DRAGON	みらいよち	PSYCHIC	4186	50	15	15	15	6552	375	516	12.0	1969.2	32719.27	4695.8	57350
ルギア	PSYCHIC	FLYING	ドラゴンテール	DRAGON	みらいよち	PSYCHIC	4186	50	15	15	15	6552	375	516	12.0	1969.2	32719.27	4695.8	57350
ミュウ	PSYCHIC		ボルトチェンジ	ELECTRIC	なみのり	WATER	3691	50	15	15	15	6548	350	545	6.0	1474.7	15976.20	4137.4	38003
アーマードミュウツー (シャドウ)	PSYCHIC		ねんりき	PSYCHIC	いわなだれ	ROCK	3603	50	15	15	15	6544	348	551	8.0	2479.1	19368.07	4900.1	39393
ホウオウ・APEX	FIRE	FLYING	やきつくす	FIRE	せいなるほのお	FIRE	4367	50	15	15	15	6544	223	676	10.0	1997.8	43284.86	6326.2	41786
ホウオウ・APEX	FIRE	FLYING	やきつくす	FIRE	せいなるほのお＋＋	FIRE	4367	50	15	15	15	6544	223	676	10.0	1997.8	43284.86	6326.2	41786
ホウオウ	FIRE	FLYING	やきつくす	FIRE	せいなるほのお	FIRE	4367	50	15	15	15	6544	223	676	10.0	1997.8	43284.86	6326.2	41786
ミュウ	PSYCHIC		シャドークロー	GHOST	なみのり	WATER	3691	50	15	15	15	6542	404	497	5.0	1474.7	15976.20	4670.0	38003
オノノクス	DRAGON		ドラゴンテール	DRAGON	ドラゴンクロー	DRAGON	4062	50	15	15	15	6542	263	638	6.0	3396.9	19597.48	6663.1	26085
ギラティナ (オリジンフォルム)	GHOST	DRAGON	シャドークロー	GHOST	あやしいかぜ	GHOST	4164	50	15	15	15	6523	290	630	6.0	1887.6	14157.37	4247.2	42605
ホウオウ (シャドウ)	FIRE	FLYING	やきつくす	FIRE	じしん	GROUND	4367	50	15	15	15	6523	244	676	10.0	2397.3	39955.26	6392.8	34822
ホウオウ・APEX (シャドウ)	FIRE	FLYING	やきつくす	FIRE	じしん	GROUND	4367	50	15	15	15	6523	244	676	10.0	2397.3	39955.26	6392.8	34822
ジャラランガ	DRAGON	FIGHTING	ドラゴンテール	DRAGON	ドラゴンクロー	DRAGON	3741	50	15	15	15	6522	246	675	6.0	2692.5	15533.79	5281.5	35141
ゼクロム	DRAGON	ELECTRIC	りゅうのいぶき	DRAGON	ラスターカノン	STEEL	4565	50	15	15	15	6516	330	597	12.0	3041.2	34847.24	5945.2	34943
ミュウ	PSYCHIC		シャドークロー	GHOST	ストーンエッジ	ROCK	3691	50	15	15	15	6509	384	550	7.0	1474.7	24578.78	4986.0	38003
メタグロス (シャドウ)	STEEL	PSYCHIC	バレットパンチ	STEEL	コメットパンチ	STEEL	4286	50	15	15	15	6504	305	634	8.0	2567.2	42786.73	7915.5	29268
ガブリアス	DRAGON	GROUND	マッドショット	GROUND	げきりん	DRAGON	4479	50	15	15	15	6489	243	711	7.0	1085.4	39797.95	6770.8	37229
ホウオウ (シャドウ)	FIRE	FLYING	やきつくす	FIRE	せいなるほのお	FIRE	4367	50	15	15	15	6486	288	669	10.0	2397.3	51941.83	7591.5	34822
ホウオウ・APEX (シャドウ)	FIRE	FLYING	やきつくす	FIRE	せいなるほのお＋	FIRE	4367	50	15	15	15	6486	288	669	10.0	2397.3	51941.83	7591.5	34822
ホウオウ・APEX (シャドウ)	FIRE	FLYING	やきつくす	FIRE	せいなるほのお	FIRE	4367	50	15	15	15	6486	288	669	10.0	2397.3	51941.83	7591.5	34822
レジロック	ROCK		ロックオン	NORMAL	ストーンエッジ	ROCK	3530	50	15	15	15	6485	349	609	5.5	423.8	25430.84	5047.6	46828
アーマードミュウツー (シャドウ)	PSYCHIC		ねんりき	PSYCHIC	サイコブレイク	PSYCHIC	3603	50	15	15	15	6477	307	659	8.0	2479.1	27890.03	5965.4	39393
サザンドラ	DARK	DRAGON	りゅうのいぶき	DRAGON	あくのはどう	DARK	4098	50	15	15	15	6470	312	661	8.5	2842.0	28419.62	6185.4	32240
ルギア・APEX (シャドウ)	PSYCHIC	FLYING	ドラゴンテール	DRAGON	みらいよち	PSYCHIC	4186	50	15	15	15	6469	386	588	12.0	2363.1	39263.12	5635.0	47792
ルギア (シャドウ)	PSYCHIC	FLYING	ドラゴンテール	DRAGON	みらいよち	PSYCHIC	4186	50	15	15	15	6469	386	588	12.0	2363.1	39263.12	5635.0	47792
ミロカロス	WATER		ドラゴンテール	DRAGON	なみのり	WATER	3398	50	15	15	15	6466	295	682	7.5	1959.7	17637.73	4311.4	38146
ガブリアス	DRAGON	GROUND	ドラゴンテール	DRAGON	じしん	GROUND	4479	50	15	15	15	6464	275	704	12.0	3135.6	43415.95	6753.6	37229
アーマードミュウツー	PSYCHIC		ねんりき	PSYCHIC	いわなだれ	ROCK	3603	50	15	15	15	6463	376	604	8.0	2065.9	16140.06	4083.4	47272
イベルタル	DARK	FLYING	バークアウト	DARK	あくのはどう	DARK	4275	50	15	15	15	6462	321	660	6.0	1157.9	27790.40	5789.7	36805
ミュウ	PSYCHIC		ドラゴンテール	DRAGON	なみのり	WATER	3691	50	15	15	15	6452	462	529	7.5	2130.2	15976.20	4260.3	38003
メロエッタ (ボイスフォルム)	NORMAL	PSYCHIC	ねんりき	PSYCHIC	１０まんボルト	ELECTRIC	4490	50	15	15	15	6448	446	549	10.0	2779.0	26053.50	5384.4	40536
マッシブーン	BUG	FIGHTING	どくづき	POISON	とびかかる	BUG	3912	50	15	15	15	6448	326	669	7.0	1919.3	19741.67	4739.6	34397
ゲノセクト (アクアカセット)	BUG	STEEL	れんぞくぎり	BUG	テクノバスター（みず）	WATER	3791	50	15	15	15	6442	252	749	7.0	1400.0	35000.18	6400.0	28412
ラティアス	DRAGON	PSYCHIC	りゅうのいぶき	DRAGON	サイコキネシス	PSYCHIC	3968	50	15	15	15	6441	366	636	9.5	2548.3	28668.68	5566.1	37723
ミュウ	PSYCHIC		ボルトチェンジ	ELECTRIC	ニトロチャージ	FIRE	3691	50	15	15	15	6440	410	593	8.0	1474.7	15976.20	3471.8	38003
ルギア	PSYCHIC	FLYING	ドラゴンテール	DRAGON	おんがえし	NORMAL	4186	50	15	15	15	6439	378	626	12.0	1969.2	29538.23	4430.7	57350
ガブリアス	DRAGON	GROUND	ドラゴンテール	DRAGON	げきりん	DRAGON	4479	50	15	15	15	6438	285	720	10.5	3135.6	39797.95	6925.9	37229
アーマードミュウツー	PSYCHIC		ねんりき	PSYCHIC	サイコブレイク	PSYCHIC	3603	50	15	15	15	6436	243	764	8.0	2065.9	23241.69	4971.1	47272
カイオーガ	WATER		たきのぼり	WATER	かみなり	ELECTRIC	4652	50	15	15	15	6432	301	710	12.0	2988.8	31133.12	5583.2	37571
ヌメルゴン	DRAGON		りゅうのいぶき	DRAGON	ヘドロウェーブ	POISON	3963	50	15	15	15	6428	360	655	11.0	2464.4	28238.28	5031.5	40168
ラティオス	DRAGON	PSYCHIC	りゅうのいぶき	DRAGON	サイコキネシス	PSYCHIC	4310	50	15	15	15	6422	381	640	9.5	2967.8	33387.81	6482.3	32809
ミュウツー	PSYCHIC		ねんりき	PSYCHIC	サイコブレイク	PSYCHIC	4724	50	15	15	15	6422	367	654	8.0	3303.4	37163.11	7948.8	31784
ヒードラン	FIRE	STEEL	ほのおのうず	FIRE	ストーンエッジ	ROCK	4244	50	15	15	15	6421	317	705	9.0	2092.1	29057.57	5320.8	36019
メタグロス	STEEL	PSYCHIC	バレットパンチ	STEEL	サイコキネシス	PSYCHIC	4286	50	15	15	15	6419	332	692	8.0	2139.3	32090.05	6150.6	35121
パルキア	WATER	DRAGON	りゅうのいぶき	DRAGON	ハイドロポンプ	WATER	4512	50	15	15	15	6417	369	657	12.5	3093.6	50271.79	7115.4	33049
レックウザ	DRAGON	FLYING	ドラゴンテール	DRAGON	つばめがえし	FLYING	4336	50	15	15	15	6407	286	750	7.5	3396.9	21557.22	6271.2	29692
ミュウ	PSYCHIC		ドラゴンテール	DRAGON	ニトロチャージ	FIRE	3691	50	15	15	15	6406	462	575	9.0	2130.2	15976.20	3905.3	38003
テッカグヤ	STEEL	FLYING	うちおとす	ROCK	のしかかり	NORMAL	3507	50	15	15	15	6404	372	667	7.5	1940.1	14550.63	3880.2	35246
ルギア	PSYCHIC	FLYING	じんつうりき	PSYCHIC	エアロブラスト	FLYING	4186	50	15	15	15	6404	345	694	12.0	1454.2	46352.29	5316.9	57350
ルギア・APEX	PSYCHIC	FLYING	じんつうりき	PSYCHIC	エアロブラスト	FLYING	4186	50	15	15	15	6404	345	694	12.0	1454.2	46352.29	5316.9	57350
ルギア・APEX	PSYCHIC	FLYING	じんつうりき	PSYCHIC	エアロブラスト＋＋	FLYING	4186	50	15	15	15	6404	345	694	12.0	1454.2	46352.29	5316.9	57350
ランドロス (れいじゅうフォルム)	GROUND	FLYING	マッドショット	GROUND	ストーンエッジ	ROCK	4434	50	15	15	15	6402	331	710	7.0	1195.5	33208.66	5939.6	29995
ガブリアス (シャドウ)	DRAGON	GROUND	ドラゴンテール	DRAGON	じしん	GROUND	4479	50	15	15	15	6395	363	685	12.0	3762.7	52099.14	8104.3	31024
パルキア	WATER	DRAGON	ドラゴンテール	DRAGON	ハイドロポンプ	WATER	4512	50	15	15	15	6393	382	668	13.5	3351.5	50271.79	7075.3	33049
ラグラージ (シャドウ)	WATER	GROUND	マッドショット	GROUND	ハイドロカノン	WATER	3362	50	15	15	15	6391	284	768	5.0	1052.4	28063.06	6665.0	26743
ミュウ	PSYCHIC		ドラゴンテール	DRAGON	いわなだれ	ROCK	3691	50	15	15	15	6389	417	637	7.5	2130.2	18434.08	4588.0	38003
ガブリアス (シャドウ)	DRAGON	GROUND	ドラゴンテール	DRAGON	げきりん	DRAGON	4479	50	15	15	15	6389	333	721	10.5	3762.7	47757.54	8311.1	31024
サンダー (シャドウ)	FIGHTING	FLYING	カウンター	FIGHTING	げんしのちから	ROCK	4012	50	15	15	15	6386	301	756	7.0	3360.0	21000.11	6360.0	26570
ミュウ	PSYCHIC		シャドークロー	GHOST	ドラゴンクロー	DRAGON	3691	50	15	15	15	6385	455	603	5.0	1474.7	12289.39	3932.6	38003
イベルタル	DARK	FLYING	バークアウト	DARK	ぼうふう	FLYING	4275	50	15	15	15	6384	342	717	7.5	1157.9	38211.80	6252.8	36805
ミュウツー	PSYCHIC		サイコカッター	PSYCHIC	シャドーボール	GHOST	4724	50	15	15	15	6381	413	649	7.0	1238.8	34410.29	6154.5	31784
レックウザ	DRAGON	FLYING	ドラゴンテール	DRAGON	げんしのちから	ROCK	4336	50	15	15	15	6374	322	747	7.5	3396.9	19597.48	6009.9	29692
ルギア・APEX	PSYCHIC	FLYING	ドラゴンテール	DRAGON	エアロブラスト＋＋	FLYING	4186	50	15	15	15	6368	471	604	13.5	1969.2	46352.29	5402.7	57350
ルギア	PSYCHIC	FLYING	ドラゴンテール	DRAGON	エアロブラスト	FLYING	4186	50	15	15	15	6368	471	604	13.5	1969.2	46352.29	5402.7	57350
ルギア・APEX	PSYCHIC	FLYING	ドラゴンテール	DRAGON	エアロブラスト	FLYING	4186	50	15	15	15	6368	471	604	13.5	1969.2	46352.29	5402.7	57350
オノノクス	DRAGON		カウンター	FIGHTING	つじぎり	DARK	4062	50	15	15	15	6368	334	741	5.0	2613.0	16331.23	5879.2	26085
パルキア	WATER	DRAGON	りゅうのいぶき	DRAGON	だいもんじ	FIRE	4512	50	15	15	15	6367	385	691	13.5	3093.6	45115.71	6435.6	33049
ガブリアス	DRAGON	GROUND	ドラゴンテール	DRAGON	おんがえし	NORMAL	4479	50	15	15	15	6367	319	757	12.0	3135.6	39194.95	6401.8	37229
イベルタル	DARK	FLYING	ふいうち	DARK	あくのはどう	DARK	4275	50	15	15	15	6365	326	752	8.0	1736.9	27790.40	5210.7	36805
ミュウツー (シャドウ)	PSYCHIC		サイコカッター	PSYCHIC	シャドーボール	GHOST	4724	50	15	15	15	6362	409	672	7.0	1486.5	41292.34	7385.4	26486
ザルード	DARK	GRASS	つるのムチ	GRASS	あくのはどう	DARK	4334	50	15	15	15	6360	338	745	7.0	1684.5	26951.45	5534.7	40200
ミュウツー (シャドウ)	PSYCHIC		ねんりき	PSYCHIC	サイコブレイク	PSYCHIC	4724	50	15	15	15	6359	450	634	8.0	3964.1	44595.73	9538.5	26486
ラグラージ	WATER	GROUND	マッドショット	GROUND	ハイドロカノン	WATER	3362	50	15	15	15	6358	264	821	5.0	877.0	23385.89	5554.1	32091
パルキア	WATER	DRAGON	ドラゴンテール	DRAGON	だいもんじ	FIRE	4512	50	15	15	15	6350	387	706	13.5	3351.5	45115.71	6693.4	33049
テラキオン	ROCK	FIGHTING	うちおとす	ROCK	せいなるつるぎ	FIGHTING	4181	50	15	15	15	6349	437	657	7.5	2883.9	21629.32	5767.8	32701
ラティオス (シャドウ)	DRAGON	PSYCHIC	りゅうのいぶき	DRAGON	サイコキネシス	PSYCHIC	4310	50	15	15	15	6349	423	671	9.5	3561.4	40065.37	7778.8	27341
ザシアン（れきせんのゆうしゃ）	FAIRY		バークアウト	DARK	じゃれつく	FAIRY	4329	50	15	15	15	6347	417	679	7.5	979.5	31736.11	5211.0	36488
オノノクス	DRAGON		カウンター	FIGHTING	ドラゴンクロー	DRAGON	4062	50	15	15	15	6347	333	763	5.0	2613.0	19597.48	6532.5	26085
ギャラドス (シャドウ)	WATER	FLYING	りゅうのいぶき	DRAGON	かみくだく	DARK	3834	50	15	15	15	6347	297	799	7.5	2642.7	23123.71	5725.9	27306
ラティアス (シャドウ)	DRAGON	PSYCHIC	りゅうのいぶき	DRAGON	サイコキネシス	PSYCHIC	3968	50	15	15	15	6345	427	671	9.5	3058.0	34402.42	6679.3	31436
テラキオン	ROCK	FIGHTING	にどげり	FIGHTING	いわなだれ	ROCK	4181	50	15	15	15	6345	384	714	6.0	1922.6	27036.65	6428.7	32701
サンダー (ガラルのすがた)	FIGHTING	FLYING	カウンター	FIGHTING	げんしのちから	ROCK	4012	50	15	15	15	6340	355	748	7.0	2800.0	17500.09	5300.0	31884
ミュウ	PSYCHIC		ドラゴンテール	DRAGON	サイコショック	PSYCHIC	3691	50	15	15	15	6337	393	713	7.5	2130.2	20646.17	4883.0	38003
ウツロイド	ROCK	POISON	どくづき	POISON	ヘドロばくだん	POISON	4465	50	15	15	15	6334	284	825	8.0	2422.5	27685.53	5883.2	40460
