0004	CHARMANDER	CHARMANDER_PURIFIED	FIRE		118	116	93	EMBER_FAST/SCRATCH_FAST	FLAME_CHARGE/FLAME_BURST/FLAMETHROWER
0004	CHARMANDER	CHARMANDER_SHADOW	FIRE		118	116	93	EMBER_FAST/SCRATCH_FAST	FLAME_CHARGE/FLAME_BURST/FLAMETHROWER
0005	CHARMELEON	CHARMELEON	FIRE		151	158	126	EMBER_FAST/FIRE_FANG_FAST	FIRE_PUNCH/FLAME_BURST/FLAMETHROWER
0005	CHARMELEON	CHARMELEON_NORMAL	FIRE		151	158	126	EMBER_FAST/FIRE_FANG_FAST	FIRE_PUNCH/FLAME_BURST/FLAMETHROWER
0005	CHARMELEON	CHARMELEON_PURIFIED	FIRE		151	158	126	EMBER_FAST/FIRE_FANG_FAST	FIRE_PUNCH/FLAME_BURST/FLAMETHROWER
0005	CHARMELEON	CHARMELEON_SHADOW	FIRE		151	158	126	EMBER_FAST/FIRE_FANG_FAST	FIRE_PUNCH/FLAME_BURST/FLAMETHROWER
0006	CHARIZARD	CHARIZARD	FIRE	FLYING	186	223	173	FIRE_SPIN_FAST/AIR_SLASH_FAST	FIRE_BLAST/DRAGON_CLAW/OVERHEAT
0006	CHARIZARD	CHARIZARD_COPY_2019	FIRE	FLYING	186	223	173	FIRE_SPIN_FAST/AIR_SLASH_FAST	FIRE_BLAST/DRAGON_CLAW/OVERHEAT
0006	CHARIZARD	CHARIZARD_NORMAL	FIRE	FLYING	186	223	173	FIRE_SPIN_FAST/AIR_SLASH_FAST	FIRE_BLAST/DRAGON_CLAW/OVERHEAT
0006	CHARIZARD	CHARIZARD_PURIFIED	FIRE	FLYING	186	223	173	FIRE_SPIN_FAST/AIR_SLASH_FAST	FIRE_BLAST/DRAGON_CLAW/OVERHEAT
0006	CHARIZARD	CHARIZARD_SHADOW	FIRE	FLYING	186	223	173	FIRE_SPIN_FAST/AIR_SLASH_FAST	FIRE_BLAST/DRAGON_CLAW/OVERHEAT
0007	SQUIRTLE	SQUIRTLE	WATER		127	94	121	BUBBLE_FAST/TACKLE_FAST	AQUA_JET/AQUA_TAIL/WATER_PULSE
0007	SQUIRTLE	SQUIRTLE_FALL_2019	WATER		127	94	121	BUBBLE_FAST/TACKLE_FAST	AQUA_JET/AQUA_TAIL/WATER_PULSE
0007	SQUIRTLE	SQUIRTLE_NORMAL	WATER		127	94	121	BUBBLE_FAST/TACKLE_FAST	AQUA_JET/AQUA_TAIL/WATER_PULSE
0007	SQUIRTLE	SQUIRTLE_PURIFIED	WATER		127	94	121	BUBBLE_FAST/TACKLE_FAST	AQUA_JET/AQUA_TAIL/WATER_PULSE
0007	SQUIRTLE	SQUIRTLE_SHADOW	WATER		127	94	121	BUBBLE_FAST/TACKLE_FAST	AQUA_JET/AQUA_TAIL/WATER_PULSE
0008	WARTORTLE	WARTORTLE	WATER		153	126	155	WATER_GUN_FAST/BITE_FAST	AQUA_JET/ICE_BEAM/HYDRO_PUMP
0008	WARTORTLE	WARTORTLE_NORMAL	WATER		153	126	155	WATER_GUN_FAST/BITE_FAST	AQUA_JET/ICE_BEAM/HYDRO_PUMP
0008	WARTORTLE	WARTORTLE_PURIFIED	WATER		153	126	155	WATER_GUN_FAST/BITE_FAST	AQUA_JET/ICE_BEAM/HYDRO_PUMP
0008	WARTORTLE	WARTORTLE_SHADOW	WATER		153	126	155	WATER_GUN_FAST/BITE_FAST	AQUA_JET/ICE_BEAM/HYDRO_PUMP
0009	BLASTOISE	BLASTOISE	WATER		188	171	207	WATER_GUN_FAST/BITE_FAST	FLASH_CANNON/ICE_BEAM/HYDRO_PUMP/SKULL_BASH
0009	BLASTOISE	BLASTOISE_COPY_2019	WATER		188	171	207	WATER_GUN_FAST/BITE_FAST	FLASH_CANNON/ICE_BEAM/HYDRO_PUMP/SKULL_BASH
0009	BLASTOISE	BLASTOISE_NORMAL	WATER		188	171	207	WATER_GUN_FAST/BITE_FAST	FLASH_CANNON/ICE_BEAM/HYDRO_PUMP/SKULL_BASH
0009	BLASTOISE	BLASTOISE_PURIFIED	WATER		188	171	207	WATER_GUN_FAST/BITE_FAST	FLASH_CANNON/ICE_BEAM/HYDRO_PUMP/SKULL_BASH
0009	BLASTOISE	BLASTOISE_SHADOW	WATER		188	171	207	WATER_GUN_FAST/BITE_FAST	FLASH_CANNON/ICE_BEAM/HYDRO_PUMP/SKULL_BASH
0010	CATERPIE	CATERPIE	BUG		128	55	55	BUG_BITE_FAST/TACKLE_FAST	STRUGGLE
0011	METAPOD	METAPOD	BUG		137	45	80	BUG_BITE_FAST/TACKLE_FAST	STRUGGLE
0012	BUTTERFREE	BUTTERFREE	BUG	FLYING	155	167	137	STRUGGLE_BUG_FAST/CONFUSION_FAST	BUG_BUZZ/PSYCHIC/SIGNAL_BEAM
0013	WEEDLE	WEEDLE	BUG	POISON	120	63	50	BUG_BITE_FAST/POISON_STING_FAST	STRUGGLE
0013	WEEDLE	WEEDLE_NORMAL	BUG	POISON	120	63	50	BUG_BITE_FAST/POISON_STING_FAST	STRUGGLE
0013	WEEDLE	WEEDLE_PURIFIED	BUG	POISON	120	63	50	BUG_BITE_FAST/POISON_STING_FAST	STRUGGLE
0013	WEEDLE	WEEDLE_SHADOW	BUG	POISON	120	63	50	BUG_BITE_FAST/POISON_STING_FAST	STRUGGLE
0014	KAKUNA	KAKUNA	BUG	POISON	128	46	75	BUG_BITE_FAST/POISON_STING_FAST	STRUGGLE
0014	KAKUNA	KAKUNA_NORMAL	BUG	POISON	128	46	75	BUG_BITE_FAST/POISON_STING_FAST	STRUGGLE
0014	KAKUNA	KAKUNA_PURIFIED	BUG	POISON	128	46	75	BUG_BITE_FAST/POISON_STING_FAST	STRUGGLE
0014	KAKUNA	KAKUNA_SHADOW	BUG	POISON	128	46	75	BUG_BITE_FAST/POISON_STING_FAST	STRUGGLE
0015	BEEDRILL	BEEDRILL	BUG	POISON	163	169	130	INFESTATION_FAST/POISON_JAB_FAST	SLUDGE_BOMB/AERIAL_ACE/X_SCISSOR/FELL_STINGER
0015	BEEDRILL	BEEDRILL_NORMAL	BUG	POISON	163	169	130	INFESTATION_FAST/POISON_JAB_FAST	SLUDGE_BOMB/AERIAL_ACE/X_SCISSOR/FELL_STINGER
0015	BEEDRILL	BEEDRILL_PURIFIED	BUG	POISON	163	169	130	INFESTATION_FAST/POISON_JAB_FAST	SLUDGE_BOMB/AERIAL_ACE/X_SCISSOR/FELL_STINGER
0015	BEEDRILL	BEEDRILL_SHADOW	BUG	POISON	163	169	130	INFESTATION_FAST/POISON_JAB_FAST	SLUDGE_BOMB/AERIAL_ACE/X_SCISSOR/FELL_STINGER
0016	PIDGEY	PIDGEY	NORMAL	FLYING	120	85	73	QUICK_ATTACK_FAST/TACKLE_FAST	TWISTER/AERIAL_ACE/AIR_CUTTER
0017	PIDGEOTTO	PIDGEOTTO	NORMAL	FLYING	160	117	105	WING_ATTACK_FAST/STEEL_WING_FAST	TWISTER/AERIAL_ACE/AIR_CUTTER
0018	PIDGEOT	PIDGEOT	NORMAL	FLYING	195	166	154	AIR_SLASH_FAST/STEEL_WING_FAST	HURRICANE/AERIAL_ACE/BRAVE_BIRD
0019	RATTATA	RATTATA	NORMAL		102	103	70	TACKLE_FAST/QUICK_ATTACK_FAST	DIG/HYPER_FANG/BODY_SLAM
0019	RATTATA	RATTATA_ALOLA	DARK	NORMAL	102	103	70	TACKLE_FAST/QUICK_ATTACK_FAST	CRUNCH/HYPER_FANG/SHADOW_BALL
0019	RATTATA	RATTATA_NORMAL	NORMAL		102	103	70	TACKLE_FAST/QUICK_ATTACK_FAST	DIG/HYPER_FANG/BODY_SLAM
0019	RATTATA	RATTATA_PURIFIED	NORMAL		102	103	70	TACKLE_FAST/QUICK_ATTACK_FAST	DIG/HYPER_FANG/BODY_SLAM
0019	RATTATA	RATTATA_SHADOW	NORMAL		102	103	70	TACKLE_FAST/QUICK_ATTACK_FAST	DIG/HYPER_FANG/BODY_SLAM
0020	RATICATE	RATICATE	NORMAL		146	161	139	BITE_FAST/QUICK_ATTACK_FAST	DIG/HYPER_FANG/HYPER_BEAM
0020	RATICATE	RATICATE_ALOLA	DARK	NORMAL	181	135	154	BITE_FAST/QUICK_ATTACK_FAST	CRUNCH/HYPER_FANG/HYPER_BEAM
0020	RATICATE	RATICATE_NORMAL	NORMAL		146	161	139	BITE_FAST/QUICK_ATTACK_FAST	DIG/HYPER_FANG/HYPER_BEAM
0020	RATICATE	RATICATE_PURIFIED	NORMAL		146	161	139	BITE_FAST/QUICK_ATTACK_FAST	DIG/HYPER_FANG/HYPER_BEAM
0020	RATICATE	RATICATE_SHADOW	NORMAL		146	161	139	BITE_FAST/QUICK_ATTACK_FAST	DIG/HYPER_FANG/HYPER_BEAM
0021	SPEAROW	SPEAROW	NORMAL	FLYING	120	112	60	PECK_FAST/QUICK_ATTACK_FAST	AERIAL_ACE/DRILL_PECK/SKY_ATTACK
0022	FEAROW	FEAROW	NORMAL	FLYING	163	182	133	PECK_FAST/STEEL_WING_FAST	AERIAL_ACE/DRILL_RUN/SKY_ATTACK
0023	EKANS	EKANS	POISON		111	110	97	POISON_STING_FAST/ACID_FAST	WRAP/POISON_FANG/SLUDGE_BOMB
0023	EKANS	EKANS_NORMAL	POISON		111	110	97	POISON_STING_FAST/ACID_FAST	WRAP/POISON_FANG/SLUDGE_BOMB
0023	EKANS	EKANS_PURIFIED	POISON		111	110	97	POISON_STING_FAST/ACID_FAST	WRAP/POISON_FANG/SLUDGE_BOMB
0023	EKANS	EKANS_SHADOW	POISON		111	110	97	POISON_STING_FAST/ACID_FAST	WRAP/POISON_FANG/SLUDGE_BOMB
0024	ARBOK	ARBOK	POISON		155	167	153	BITE_FAST/ACID_FAST/DRAGON_TAIL_FAST	DARK_PULSE/SLUDGE_WAVE/GUNK_SHOT/ACID_SPRAY
0024	ARBOK	ARBOK_NORMAL	POISON		155	167	153	BITE_FAST/ACID_FAST/DRAGON_TAIL_FAST	DARK_PULSE/SLUDGE_WAVE/GUNK_SHOT/ACID_SPRAY
0024	ARBOK	ARBOK_PURIFIED	POISON		155	167	153	BITE_FAST/ACID_FAST/DRAGON_TAIL_FAST	DARK_PULSE/SLUDGE_WAVE/GUNK_SHOT/ACID_SPRAY
0024	ARBOK	ARBOK_SHADOW	POISON		155	167	153	BITE_FAST/ACID_FAST/DRAGON_TAIL_FAST	DARK_PULSE/SLUDGE_WAVE/GUNK_SHOT/ACID_SPRAY
0025	PIKACHU	PIKACHU	ELECTRIC		111	112	96	THUNDER_SHOCK_FAST/QUICK_ATTACK_FAST	DISCHARGE/THUNDERBOLT/WILD_CHARGE
0025	PIKACHU	PIKACHU_ADVENTURE_HAT_2020	ELECTRIC		111	112	96	THUNDER_SHOCK_FAST/QUICK_ATTACK_FAST	DISCHARGE/THUNDERBOLT/WILD_CHARGE
0025	PIKACHU	PIKACHU_COPY_2019	ELECTRIC		111	112	96	THUNDER_SHOCK_FAST/QUICK_ATTACK_FAST	DISCHARGE/THUNDERBOLT/WILD_CHARGE
0025	PIKACHU	PIKACHU_COSTUME_2020	ELECTRIC		111	112	96	THUNDER_SHOCK_FAST/QUICK_ATTACK_FAST	DISCHARGE/THUNDERBOLT/WILD_CHARGE/FLY
0025	PIKACHU	PIKACHU_FALL_2019	ELECTRIC		111	112	96	THUNDER_SHOCK_FAST/QUICK_ATTACK_FAST	DISCHARGE/THUNDERBOLT/WILD_CHARGE
0025	PIKACHU	PIKACHU_NORMAL	ELECTRIC		111	112	96	THUNDER_SHOCK_FAST/QUICK_ATTACK_FAST	DISCHARGE/THUNDERBOLT/WILD_CHARGE
0025	PIKACHU	PIKACHU_VS_2019	ELECTRIC		111	112	96	THUNDER_SHOCK_FAST/CHARM_FAST	FLYING_PRESS/THUNDER_PUNCH/PLAY_ROUGH
0025	PIKACHU	PIKACHU_WINTER_2020	ELECTRIC		111	112	96	THUNDER_SHOCK_FAST/QUICK_ATTACK_FAST	DISCHARGE/THUNDERBOLT/WILD_CHARGE
0026	RAICHU	RAICHU	ELECTRIC		155	193	151	VOLT_SWITCH_FAST/SPARK_FAST/CHARM_FAST/THUNDER_SHOCK_FAST	BRICK_BREAK/THUNDER_PUNCH/WILD_CHARGE/SKULL_BASH
0026	RAICHU	RAICHU_ALOLA	ELECTRIC	PSYCHIC	155	201	154	VOLT_SWITCH_FAST/SPARK_FAST/THUNDER_SHOCK_FAST	PSYCHIC/THUNDER_PUNCH/WILD_CHARGE/GRASS_KNOT
0026	RAICHU	RAICHU_NORMAL	ELECTRIC		155	193	151	VOLT_SWITCH_FAST/SPARK_FAST/CHARM_FAST/THUNDER_SHOCK_FAST	BRICK_BREAK/THUNDER_PUNCH/WILD_CHARGE/SKULL_BASH
0027	SANDSHREW	SANDSHREW	GROUND		137	126	120	SCRATCH_FAST/MUD_SHOT_FAST	DIG/ROCK_SLIDE/SAND_TOMB
0027	SANDSHREW	SANDSHREW_ALOLA	ICE	STEEL	137	125	129	METAL_CLAW_FAST/POWDER_SNOW_FAST	BLIZZARD/GYRO_BALL/NIGHT_SLASH
0027	SANDSHREW	SANDSHREW_NORMAL	GROUND		137	126	120	SCRATCH_FAST/MUD_SHOT_FAST	DIG/ROCK_SLIDE/SAND_TOMB
0027	SANDSHREW	SANDSHREW_PURIFIED	GROUND		137	126	120	SCRATCH_FAST/MUD_SHOT_FAST	DIG/ROCK_SLIDE/SAND_TOMB
0027	SANDSHREW	SANDSHREW_SHADOW	GROUND		137	126	120	SCRATCH_FAST/MUD_SHOT_FAST	DIG/ROCK_SLIDE/SAND_TOMB
0028	SANDSLASH	SANDSLASH	GROUND		181	182	175	METAL_CLAW_FAST/MUD_SHOT_FAST	EARTHQUAKE/ROCK_TOMB/BULLDOZE
0028	SANDSLASH	SANDSLASH_ALOLA	ICE	STEEL	181	177	195	METAL_CLAW_FAST/POWDER_SNOW_FAST	BLIZZARD/GYRO_BALL/BULLDOZE/ICE_PUNCH
0028	SANDSLASH	SANDSLASH_NORMAL	GROUND		181	182	175	METAL_CLAW_FAST/MUD_SHOT_FAST	EARTHQUAKE/ROCK_TOMB/BULLDOZE
0028	SANDSLASH	SANDSLASH_PURIFIED	GROUND		181	182	175	METAL_CLAW_FAST/MUD_SHOT_FAST	EARTHQUAKE/ROCK_TOMB/BULLDOZE
0028	SANDSLASH	SANDSLASH_SHADOW	GROUND		181	182	175	METAL_CLAW_FAST/MUD_SHOT_FAST	EARTHQUAKE/ROCK_TOMB/BULLDOZE
0029	NIDORAN_FEMALE	NIDORAN	POISON		146	86	89	BITE_FAST/POISON_STING_FAST	POISON_FANG/BODY_SLAM/SLUDGE_BOMB
0029	NIDORAN_FEMALE	NIDORAN_NORMAL	POISON		146	86	89	BITE_FAST/POISON_STING_FAST	POISON_FANG/BODY_SLAM/SLUDGE_BOMB
0029	NIDORAN_FEMALE	NIDORAN_PURIFIED	POISON		146	86	89	BITE_FAST/POISON_STING_FAST	POISON_FANG/BODY_SLAM/SLUDGE_BOMB
0029	NIDORAN_FEMALE	NIDORAN_SHADOW	POISON		146	86	89	BITE_FAST/POISON_STING_FAST	POISON_FANG/BODY_SLAM/SLUDGE_BOMB
0030	NIDORINA	NIDORINA	POISON		172	117	120	BITE_FAST/POISON_STING_FAST	POISON_FANG/DIG/SLUDGE_BOMB
0030	NIDORINA	NIDORINA_NORMAL	POISON		172	117	120	BITE_FAST/POISON_STING_FAST	POISON_FANG/DIG/SLUDGE_BOMB
0030	NIDORINA	NIDORINA_PURIFIED	POISON		172	117	120	BITE_FAST/POISON_STING_FAST	POISON_FANG/DIG/SLUDGE_BOMB
0030	NIDORINA	NIDORINA_SHADOW	POISON		172	117	120	BITE_FAST/POISON_STING_FAST	POISON_FANG/DIG/SLUDGE_BOMB
0031	NIDOQUEEN	NIDOQUEEN	POISON	GROUND	207	180	173	POISON_JAB_FAST/BITE_FAST	EARTHQUAKE/SLUDGE_WAVE/STONE_EDGE/EARTH_POWER
0031	NIDOQUEEN	NIDOQUEEN_NORMAL	POISON	GROUND	207	180	173	POISON_JAB_FAST/BITE_FAST	EARTHQUAKE/SLUDGE_WAVE/STONE_EDGE/EARTH_POWER
0031	NIDOQUEEN	NIDOQUEEN_PURIFIED	POISON	GROUND	207	180	173	POISON_JAB_FAST/BITE_FAST	EARTHQUAKE/SLUDGE_WAVE/STONE_EDGE/EARTH_POWER
0031	NIDOQUEEN	NIDOQUEEN_SHADOW	POISON	GROUND	207	180	173	POISON_JAB_FAST/BITE_FAST	EARTHQUAKE/SLUDGE_WAVE/STONE_EDGE/EARTH_POWER
0032	NIDORAN_MALE	NIDORAN	POISON		130	105	76	PECK_FAST/POISON_STING_FAST	HORN_ATTACK/BODY_SLAM/SLUDGE_BOMB
0032	NIDORAN_MALE	NIDORAN_NORMAL	POISON		130	105	76	PECK_FAST/POISON_STING_FAST	HORN_ATTACK/BODY_SLAM/SLUDGE_BOMB
0032	NIDORAN_MALE	NIDORAN_PURIFIED	POISON		130	105	76	PECK_FAST/POISON_STING_FAST	HORN_ATTACK/BODY_SLAM/SLUDGE_BOMB
0032	NIDORAN_MALE	NIDORAN_SHADOW	POISON		130	105	76	PECK_FAST/POISON_STING_FAST	HORN_ATTACK/BODY_SLAM/SLUDGE_BOMB
0033	NIDORINO	NIDORINO	POISON		156	137	111	POISON_JAB_FAST/POISON_STING_FAST	HORN_ATTACK/DIG/SLUDGE_BOMB
0033	NIDORINO	NIDORINO_NORMAL	POISON		156	137	111	POISON_JAB_FAST/POISON_STING_FAST	HORN_ATTACK/DIG/SLUDGE_BOMB
0033	NIDORINO	NIDORINO_PURIFIED	POISON		156	137	111	POISON_JAB_FAST/POISON_STING_FAST	HORN_ATTACK/DIG/SLUDGE_BOMB
0033	NIDORINO	NIDORINO_SHADOW	POISON		156	137	111	POISON_JAB_FAST/POISON_STING_FAST	HORN_ATTACK/DIG/SLUDGE_BOMB
0034	NIDOKING	NIDOKING	POISON	GROUND	191	204	156	POISON_JAB_FAST/IRON_TAIL_FAST	EARTHQUAKE/SLUDGE_WAVE/MEGAHORN/EARTH_POWER
0034	NIDOKING	NIDOKING_NORMAL	POISON	GROUND	191	204	156	POISON_JAB_FAST/IRON_TAIL_FAST	EARTHQUAKE/SLUDGE_WAVE/MEGAHORN/EARTH_POWER
0034	NIDOKING	NIDOKING_PURIFIED	POISON	GROUND	191	204	156	POISON_JAB_FAST/IRON_TAIL_FAST	EARTHQUAKE/SLUDGE_WAVE/MEGAHORN/EARTH_POWER
0034	NIDOKING	NIDOKING_SHADOW	POISON	GROUND	191	204	156	POISON_JAB_FAST/IRON_TAIL_FAST	EARTHQUAKE/SLUDGE_WAVE/MEGAHORN/EARTH_POWER
0035	CLEFAIRY	CLEFAIRY	FAIRY		172	107	108	POUND_FAST/ZEN_HEADBUTT_FAST	DISARMING_VOICE/BODY_SLAM/MOONBLAST
0036	CLEFABLE	CLEFABLE	FAIRY		216	178	162	CHARGE_BEAM_FAST/ZEN_HEADBUTT_FAST/CHARM_FAST	DAZZLING_GLEAM/PSYCHIC/MOONBLAST/METEOR_MASH
0037	VULPIX	VULPIX	FIRE		116	96	109	QUICK_ATTACK_FAST/EMBER_FAST	BODY_SLAM/FLAMETHROWER/FLAME_CHARGE/WEATHER_BALL_FIRE
0037	VULPIX	VULPIX_ALOLA	ICE		116	96	109	ZEN_HEADBUTT_FAST/POWDER_SNOW_FAST	DARK_PULSE/ICE_BEAM/BLIZZARD/WEATHER_BALL_ICE
0037	VULPIX	VULPIX_NORMAL	FIRE		116	96	109	QUICK_ATTACK_FAST/EMBER_FAST	BODY_SLAM/FLAMETHROWER/FLAME_CHARGE/WEATHER_BALL_FIRE
0037	VULPIX	VULPIX_PURIFIED	FIRE		116	96	109	QUICK_ATTACK_FAST/EMBER_FAST	BODY_SLAM/FLAMETHROWER/FLAME_CHARGE/WEATHER_BALL_FIRE
0037	VULPIX	VULPIX_SHADOW	FIRE		116	96	109	QUICK_ATTACK_FAST/EMBER_FAST	BODY_SLAM/FLAMETHROWER/FLAME_CHARGE/WEATHER_BALL_FIRE
0038	NINETALES	NINETALES	FIRE		177	169	190	FEINT_ATTACK_FAST/FIRE_SPIN_FAST	HEAT_WAVE/OVERHEAT/SOLAR_BEAM/PSYSHOCK/WEATHER_BALL_FIRE
0038	NINETALES	NINETALES_ALOLA	ICE	FAIRY	177	170	193	FEINT_ATTACK_FAST/POWDER_SNOW_FAST/CHARM_FAST	DAZZLING_GLEAM/ICE_BEAM/BLIZZARD/PSYSHOCK/WEATHER_BALL_ICE
0038	NINETALES	NINETALES_NORMAL	FIRE		177	169	190	FEINT_ATTACK_FAST/FIRE_SPIN_FAST	HEAT_WAVE/OVERHEAT/SOLAR_BEAM/PSYSHOCK/WEATHER_BALL_FIRE
0038	NINETALES	NINETALES_PURIFIED	FIRE		177	169	190	FEINT_ATTACK_FAST/FIRE_SPIN_FAST	HEAT_WAVE/OVERHEAT/SOLAR_BEAM/PSYSHOCK/WEATHER_BALL_FIRE
0038	NINETALES	NINETALES_SHADOW	FIRE		177	169	190	FEINT_ATTACK_FAST/FIRE_SPIN_FAST	HEAT_WAVE/OVERHEAT/SOLAR_BEAM/PSYSHOCK/WEATHER_BALL_FIRE
0039	JIGGLYPUFF	JIGGLYPUFF	NORMAL	FAIRY	251	80	41	POUND_FAST/FEINT_ATTACK_FAST	DISARMING_VOICE/GYRO_BALL/DAZZLING_GLEAM
0040	WIGGLYTUFF	WIGGLYTUFF	NORMAL	FAIRY	295	156	90	POUND_FAST/FEINT_ATTACK_FAST/CHARM_FAST	DAZZLING_GLEAM/HYPER_BEAM/PLAY_ROUGH/ICE_BEAM
0041	ZUBAT	ZUBAT	POISON	FLYING	120	83	73	QUICK_ATTACK_FAST/BITE_FAST	POISON_FANG/AIR_CUTTER/SWIFT
0041	ZUBAT	ZUBAT_NORMAL	POISON	FLYING	120	83	73	QUICK_ATTACK_FAST/BITE_FAST	POISON_FANG/AIR_CUTTER/SWIFT
0041	ZUBAT	ZUBAT_PURIFIED	POISON	FLYING	120	83	73	QUICK_ATTACK_FAST/BITE_FAST	POISON_FANG/AIR_CUTTER/SWIFT
0041	ZUBAT	ZUBAT_SHADOW	POISON	FLYING	120	83	73	QUICK_ATTACK_FAST/BITE_FAST	POISON_FANG/AIR_CUTTER/SWIFT
0042	GOLBAT	GOLBAT	POISON	FLYING	181	161	150	WING_ATTACK_FAST/BITE_FAST	SHADOW_BALL/AIR_CUTTER/POISON_FANG
0042	GOLBAT	GOLBAT_NORMAL	POISON	FLYING	181	161	150	WING_ATTACK_FAST/BITE_FAST	SHADOW_BALL/AIR_CUTTER/POISON_FANG
0042	GOLBAT	GOLBAT_PURIFIED	POISON	FLYING	181	161	150	WING_ATTACK_FAST/BITE_FAST	SHADOW_BALL/AIR_CUTTER/POISON_FANG
0042	GOLBAT	GOLBAT_SHADOW	POISON	FLYING	181	161	150	WING_ATTACK_FAST/BITE_FAST	SHADOW_BALL/AIR_CUTTER/POISON_FANG
0043	ODDISH	ODDISH	GRASS	POISON	128	131	112	RAZOR_LEAF_FAST/ACID_FAST	SEED_BOMB/SLUDGE_BOMB/MOONBLAST
0043	ODDISH	ODDISH_NORMAL	GRASS	POISON	128	131	112	RAZOR_LEAF_FAST/ACID_FAST	SEED_BOMB/SLUDGE_BOMB/MOONBLAST
0043	ODDISH	ODDISH_PURIFIED	GRASS	POISON	128	131	112	RAZOR_LEAF_FAST/ACID_FAST	SEED_BOMB/SLUDGE_BOMB/MOONBLAST
0043	ODDISH	ODDISH_SHADOW	GRASS	POISON	128	131	112	RAZOR_LEAF_FAST/ACID_FAST	SEED_BOMB/SLUDGE_BOMB/MOONBLAST
0044	GLOOM	GLOOM	GRASS	POISON	155	153	136	RAZOR_LEAF_FAST/ACID_FAST	PETAL_BLIZZARD/SLUDGE_BOMB/MOONBLAST
0044	GLOOM	GLOOM_NORMAL	GRASS	POISON	155	153	136	RAZOR_LEAF_FAST/ACID_FAST	PETAL_BLIZZARD/SLUDGE_BOMB/MOONBLAST
0044	GLOOM	GLOOM_PURIFIED	GRASS	POISON	155	153	136	RAZOR_LEAF_FAST/ACID_FAST	PETAL_BLIZZARD/SLUDGE_BOMB/MOONBLAST
0044	GLOOM	GLOOM_SHADOW	GRASS	POISON	155	153	136	RAZOR_LEAF_FAST/ACID_FAST	PETAL_BLIZZARD/SLUDGE_BOMB/MOONBLAST
