CHARIZARD	AIR_SLASH	FIRE_BLAST	4209	972	3941
CHARIZARD	EMBER	FIRE_BLAST	4270	1023	3829
CHARIZARD	WING_ATTACK	FIRE_BLAST	4895	1091	3136
CHARIZARD	DRAGON_BREATH	FIRE_BLAST	4439	1045	3638
CHARIZARD	FIRE_SPIN	DRAGON_CLAW	5465	869	2788
CHARIZARD	AIR_SLASH	DRAGON_CLAW	5109	869	3144
CHARIZARD	EMBER	DRAGON_CLAW	5667	825	2630
CHARIZARD	WING_ATTACK	DRAGON_CLAW	5263	943	2916
CHARIZARD	DRAGON_BREATH	DRAGON_CLAW	5789	872	2461
CHARIZARD	FIRE_SPIN	OVERHEAT	6538	684	1900
CHARIZARD	AIR_SLASH	OVERHEAT	5892	1131	2099
CHARIZARD	EMBER	OVERHEAT	6109	948	2065
CHARIZARD	WING_ATTACK	OVERHEAT	7184	611	1327
CHARIZARD	DRAGON_BREATH	OVERHEAT	6739	1123	1260
CHARIZARD_SHADOW	FIRE_SPIN	FIRE_BLAST	4199	1279	3644
CHARIZARD_SHADOW	AIR_SLASH	FIRE_BLAST	3596	968	4558
CHARIZARD_SHADOW	EMBER	FIRE_BLAST	3815	1030	4277
CHARIZARD_SHADOW	WING_ATTACK	FIRE_BLAST	4047	1335	3740
CHARIZARD_SHADOW	DRAGON_BREATH	FIRE_BLAST	3878	1077	4167
CHARIZARD_SHADOW	FIRE_SPIN	DRAGON_CLAW	5691	963	2468
CHARIZARD_SHADOW	AIR_SLASH	DRAGON_CLAW	5356	907	2859
CHARIZARD_SHADOW	EMBER	DRAGON_CLAW	5905	899	2318
CHARIZARD_SHADOW	WING_ATTACK	DRAGON_CLAW	5606	1012	2504
CHARIZARD_SHADOW	DRAGON_BREATH	DRAGON_CLAW	6066	942	2114
CHARIZARD_SHADOW	FIRE_SPIN	OVERHEAT	6249	960	1913
CHARIZARD_SHADOW	AIR_SLASH	OVERHEAT	5331	1298	2493
CHARIZARD_SHADOW	EMBER	OVERHEAT	5680	1208	2234
CHARIZARD_SHADOW	WING_ATTACK	OVERHEAT	7197	804	1121
CHARIZARD_SHADOW	DRAGON_BREATH	OVERHEAT	6158	1399	1565
SQUIRTLE	BUBBLE	AQUA_JET	2002	612	6508
SQUIRTLE	TACKLE	AQUA_JET	1161	388	7573
SQUIRTLE	BUBBLE	AQUA_TAIL	3190	817	5115
SQUIRTLE	TACKLE	AQUA_TAIL	1730	588	6804
SQUIRTLE	BUBBLE	WATER_PULSE	2546	583	5993
SQUIRTLE	TACKLE	WATER_PULSE	1173	571	7378
SQUIRTLE_SHADOW	BUBBLE	AQUA_JET	2134	662	6326
SQUIRTLE_SHADOW	TACKLE	AQUA_JET	1314	543	7265
SQUIRTLE_SHADOW	BUBBLE	AQUA_TAIL	3267	846	5009
SQUIRTLE_SHADOW	TACKLE	AQUA_TAIL	1984	701	6437
SQUIRTLE_SHADOW	BUBBLE	WATER_PULSE	2631	715	5776
SQUIRTLE_SHADOW	TACKLE	WATER_PULSE	1008	612	7502
WARTORTLE	WATER_GUN	AQUA_JET	6150	737	2235
WARTORTLE	BITE	AQUA_JET	6015	686	2421
WARTORTLE	WATER_GUN	ICE_BEAM	7514	628	980
WARTORTLE	BITE	ICE_BEAM	6339	841	1942
WARTORTLE	WATER_GUN	HYDRO_PUMP	7175	640	1307
WARTORTLE	BITE	HYDRO_PUMP	4782	838	3502
WARTORTLE_SHADOW	WATER_GUN	AQUA_JET	5950	844	2328
WARTORTLE_SHADOW	BITE	AQUA_JET	5843	894	2385
WARTORTLE_SHADOW	WATER_GUN	ICE_BEAM	7225	856	1041
WARTORTLE_SHADOW	BITE	ICE_BEAM	5572	986	2564
WARTORTLE_SHADOW	WATER_GUN	HYDRO_PUMP	6388	912	1822
WARTORTLE_SHADOW	BITE	HYDRO_PUMP	4149	876	4097
BLASTOISE	WATER_GUN	FLASH_CANNON	6384	786	1952
BLASTOISE	BITE	FLASH_CANNON	4516	864	3742
BLASTOISE	WATER_GUN	ICE_BEAM	7140	810	1172
BLASTOISE	BITE	ICE_BEAM	5749	997	2376
BLASTOISE	WATER_GUN	HYDRO_PUMP	6668	818	1636
BLASTOISE	BITE	HYDRO_PUMP	4182	869	4071
BLASTOISE	WATER_GUN	SKULL_BASH	6741	855	1526
BLASTOISE	BITE	SKULL_BASH	4158	860	4104
BLASTOISE_SHADOW	WATER_GUN	FLASH_CANNON	5750	984	2388
BLASTOISE_SHADOW	BITE	FLASH_CANNON	3948	906	4268
BLASTOISE_SHADOW	WATER_GUN	ICE_BEAM	6772	972	1378
BLASTOISE_SHADOW	BITE	ICE_BEAM	4937	1130	3055
BLASTOISE_SHADOW	WATER_GUN	HYDRO_PUMP	5871	1058	2193
BLASTOISE_SHADOW	BITE	HYDRO_PUMP	3693	924	4505
BLASTOISE_SHADOW	WATER_GUN	SKULL_BASH	5980	1047	2095
BLASTOISE_SHADOW	BITE	SKULL_BASH	3680	927	4515
CATERPIE	BUG_BITE	STRUGGLE	73	16	9033
CATERPIE	TACKLE	STRUGGLE	32	5	9085
METAPOD	BUG_BITE	STRUGGLE	131	47	8944
METAPOD	TACKLE	STRUGGLE	80	19	9023
BUTTERFREE	STRUGGLE_BUG	BUG_BUZZ	3944	848	4330
BUTTERFREE	CONFUSION	BUG_BUZZ	5389	996	2737
BUTTERFREE	BUG_BITE	BUG_BUZZ	5097	861	3164
BUTTERFREE	STRUGGLE_BUG	PSYCHIC	4641	901	3580
BUTTERFREE	CONFUSION	PSYCHIC	4606	888	3628
BUTTERFREE	BUG_BITE	PSYCHIC	5415	1015	2692
BUTTERFREE	STRUGGLE_BUG	SIGNAL_BEAM	4145	783	4194
BUTTERFREE	CONFUSION	SIGNAL_BEAM	4921	927	3274
BUTTERFREE	BUG_BITE	SIGNAL_BEAM	4943	844	3335
WEEDLE	BUG_BITE	STRUGGLE	96	35	8991
WEEDLE	POISON_STING	STRUGGLE	26	8	9088
WEEDLE_SHADOW	BUG_BITE	STRUGGLE	92	62	8968
WEEDLE_SHADOW	POISON_STING	STRUGGLE	29	9	9084
KAKUNA	BUG_BITE	STRUGGLE	142	39	8941
KAKUNA	POISON_STING	STRUGGLE	46	8	9068
KAKUNA_SHADOW	BUG_BITE	STRUGGLE	132	26	8964
KAKUNA_SHADOW	POISON_STING	STRUGGLE	37	11	9074
BEEDRILL	INFESTATION	SLUDGE_BOMB	4795	860	3467
BEEDRILL	POISON_JAB	SLUDGE_BOMB	5509	874	2739
BEEDRILL	BUG_BITE	SLUDGE_BOMB	5698	882	2542
BEEDRILL	INFESTATION	AERIAL_ACE	3943	841	4338
BEEDRILL	POISON_JAB	AERIAL_ACE	4668	868	3586
BEEDRILL	BUG_BITE	AERIAL_ACE	4694	943	3485
BEEDRILL	INFESTATION	X_SCISSOR	4692	838	3592
BEEDRILL	POISON_JAB	X_SCISSOR	5275	929	2918
BEEDRILL	BUG_BITE	X_SCISSOR	5051	825	3246
BEEDRILL	INFESTATION	FELL_STINGER	2307	562	6253
BEEDRILL	POISON_JAB	FELL_STINGER	3141	701	5280
BEEDRILL	BUG_BITE	FELL_STINGER	3465	659	4998
BEEDRILL_SHADOW	INFESTATION	SLUDGE_BOMB	5203	1015	2904
BEEDRILL_SHADOW	POISON_JAB	SLUDGE_BOMB	5628	1037	2457
BEEDRILL_SHADOW	BUG_BITE	SLUDGE_BOMB	5805	1125	2192
BEEDRILL_SHADOW	INFESTATION	AERIAL_ACE	4112	978	4032
BEEDRILL_SHADOW	POISON_JAB	AERIAL_ACE	4863	1003	3256
BEEDRILL_SHADOW	BUG_BITE	AERIAL_ACE	5061	1106	2955
BEEDRILL_SHADOW	INFESTATION	X_SCISSOR	4825	946	3351
BEEDRILL_SHADOW	POISON_JAB	X_SCISSOR	5399	984	2739
BEEDRILL_SHADOW	BUG_BITE	X_SCISSOR	5263	896	2963
BEEDRILL_SHADOW	INFESTATION	FELL_STINGER	2423	658	6041
BEEDRILL_SHADOW	POISON_JAB	FELL_STINGER	3409	876	4837
BEEDRILL_SHADOW	BUG_BITE	FELL_STINGER	3561	851	4710
PIDGEY	QUICK_ATTACK	TWISTER	398	158	8566
PIDGEY	TACKLE	TWISTER	395	165	8562
PIDGEY	QUICK_ATTACK	AERIAL_ACE	811	371	7940
PIDGEY	TACKLE	AERIAL_ACE	604	314	8204
PIDGEY	QUICK_ATTACK	AIR_CUTTER	699	220	8203
PIDGEY	TACKLE	AIR_CUTTER	467	209	8446
PIDGEOTTO	WING_ATTACK	TWISTER	3351	741	5030
PIDGEOTTO	STEEL_WING	TWISTER	2688	672	5762
PIDGEOTTO	WING_ATTACK	AERIAL_ACE	4769	817	3536
PIDGEOTTO	STEEL_WING	AERIAL_ACE	3966	731	4425
PIDGEOTTO	WING_ATTACK	AIR_CUTTER	4312	662	4148
PIDGEOTTO	STEEL_WING	AIR_CUTTER	3681	665	4776
PIDGEOT	AIR_SLASH	HURRICANE	5808	876	2438
PIDGEOT	STEEL_WING	HURRICANE	5437	813	2872
PIDGEOT	WING_ATTACK	HURRICANE	6490	678	1954
PIDGEOT	GUST	HURRICANE	6291	892	1939
PIDGEOT	AIR_SLASH	AERIAL_ACE	5494	841	2787
PIDGEOT	STEEL_WING	AERIAL_ACE	4901	699	3522
PIDGEOT	WING_ATTACK	AERIAL_ACE	5694	760	2668
PIDGEOT	GUST	AERIAL_ACE	6188	673	2261
PIDGEOT	AIR_SLASH	BRAVE_BIRD	6862	813	1447
PIDGEOT	STEEL_WING	BRAVE_BIRD	6852	682	1588
PIDGEOT	WING_ATTACK	BRAVE_BIRD	7671	358	1093
PIDGEOT	GUST	BRAVE_BIRD	7358	634	1130
RATTATA	TACKLE	DIG	164	75	8883
RATTATA	QUICK_ATTACK	DIG	386	352	8384
RATTATA	TACKLE	HYPER_FANG	389	368	8365
RATTATA	QUICK_ATTACK	HYPER_FANG	807	540	7775
RATTATA	TACKLE	BODY_SLAM	606	443	8073
RATTATA	QUICK_ATTACK	BODY_SLAM	1059	727	7336
RATTATA_ALOLA	TACKLE	CRUNCH	799	490	7833
RATTATA_ALOLA	QUICK_ATTACK	CRUNCH	1434	455	7233
RATTATA_ALOLA	TACKLE	HYPER_FANG	652	468	8002
RATTATA_ALOLA	QUICK_ATTACK	HYPER_FANG	1149	575	7398
RATTATA_ALOLA	TACKLE	SHADOW_BALL	638	274	8210
RATTATA_ALOLA	QUICK_ATTACK	SHADOW_BALL	1366	558	7198
RATTATA_SHADOW	TACKLE	DIG	169	77	8876
RATTATA_SHADOW	QUICK_ATTACK	DIG	301	324	8497
RATTATA_SHADOW	TACKLE	HYPER_FANG	307	432	8383
RATTATA_SHADOW	QUICK_ATTACK	HYPER_FANG	947	1009	7166
RATTATA_SHADOW	TACKLE	BODY_SLAM	608	709	7805
RATTATA_SHADOW	QUICK_ATTACK	BODY_SLAM	1222	879	7021
RATICATE	BITE	DIG	2496	678	5948
RATICATE	QUICK_ATTACK	DIG	3443	1211	4468
RATICATE	BITE	HYPER_FANG	4539	1510	3073
RATICATE	QUICK_ATTACK	HYPER_FANG	5154	1112	2856
RATICATE	BITE	HYPER_BEAM	2515	680	5927
RATICATE	QUICK_ATTACK	HYPER_BEAM	4675	1390	3057
RATICATE_ALOLA	BITE	CRUNCH	6962	675	1485
RATICATE_ALOLA	QUICK_ATTACK	CRUNCH	6672	799	1651
RATICATE_ALOLA	BITE	HYPER_FANG	6906	831	1385
RATICATE_ALOLA	QUICK_ATTACK	HYPER_FANG	6202	826	2094
RATICATE_ALOLA	BITE	HYPER_BEAM	4795	780	3547
RATICATE_ALOLA	QUICK_ATTACK	HYPER_BEAM	6808	668	1646
RATICATE_SHADOW	BITE	DIG	2612	849	5661
RATICATE_SHADOW	QUICK_ATTACK	DIG	3170	1340	4612
RATICATE_SHADOW	BITE	HYPER_FANG	3895	1505	3722
RATICATE_SHADOW	QUICK_ATTACK	HYPER_FANG	5738	1073	2311
RATICATE_SHADOW	BITE	HYPER_BEAM	2618	852	5652
RATICATE_SHADOW	QUICK_ATTACK	HYPER_BEAM	3472	1506	4144
SPEAROW	PECK	AERIAL_ACE	1316	758	7048
SPEAROW	QUICK_ATTACK	AERIAL_ACE	1220	639	7263
SPEAROW	PECK	DRILL_PECK	1978	873	6271
SPEAROW	QUICK_ATTACK	DRILL_PECK	2089	817	6216
SPEAROW	PECK	SKY_ATTACK	1777	1001	6344
SPEAROW	QUICK_ATTACK	SKY_ATTACK	2230	956	5936
FEAROW	PECK	AERIAL_ACE	4652	776	3694
FEAROW	STEEL_WING	AERIAL_ACE	4360	780	3982
FEAROW	PECK	DRILL_RUN	5595	886	2641
FEAROW	STEEL_WING	DRILL_RUN	5039	898	3185
FEAROW	PECK	SKY_ATTACK	5579	797	2746
FEAROW	STEEL_WING	SKY_ATTACK	5388	823	2911
EKANS	POISON_STING	WRAP	1028	559	7535
EKANS	ACID	WRAP	1294	558	7270
EKANS	POISON_STING	POISON_FANG	1245	555	7322
EKANS	ACID	POISON_FANG	1311	557	7254
EKANS	POISON_STING	SLUDGE_BOMB	2005	847	6270
EKANS	ACID	SLUDGE_BOMB	2068	853	6201
EKANS_SHADOW	POISON_STING	WRAP	1005	653	7464
EKANS_SHADOW	ACID	WRAP	1617	726	6779
EKANS_SHADOW	POISON_STING	POISON_FANG	1421	843	6858
EKANS_SHADOW	ACID	POISON_FANG	1576	727	6819
EKANS_SHADOW	POISON_STING	SLUDGE_BOMB	2327	921	5874
EKANS_SHADOW	ACID	SLUDGE_BOMB	1920	1251	5951
ARBOK	BITE	DARK_PULSE	4849	1248	3025
ARBOK	ACID	DARK_PULSE	4822	952	3348
ARBOK	DRAGON_TAIL	DARK_PULSE	4964	1115	3043
ARBOK	BITE	SLUDGE_WAVE	3511	924	4687
ARBOK	ACID	SLUDGE_WAVE	4121	912	4089
ARBOK	DRAGON_TAIL	SLUDGE_WAVE	5426	1058	2638
ARBOK	BITE	GUNK_SHOT	3053	806	5263
ARBOK	ACID	GUNK_SHOT	3028	1151	4943
ARBOK	DRAGON_TAIL	GUNK_SHOT	4904	1125	3093
ARBOK	BITE	ACID_SPRAY	3256	895	4971
ARBOK	ACID	ACID_SPRAY	2205	542	6375
ARBOK	DRAGON_TAIL	ACID_SPRAY	1708	492	6922
ARBOK_SHADOW	BITE	DARK_PULSE	4265	1418	3439
ARBOK_SHADOW	ACID	DARK_PULSE	4838	1259	3025
ARBOK_SHADOW	DRAGON_TAIL	DARK_PULSE	5670	1150	2302
ARBOK_SHADOW	BITE	SLUDGE_WAVE	3120	1002	5000
ARBOK_SHADOW	ACID	SLUDGE_WAVE	3448	984	4690
ARBOK_SHADOW	DRAGON_TAIL	SLUDGE_WAVE	5051	1338	2733
ARBOK_SHADOW	BITE	GUNK_SHOT	2902	965	5255
ARBOK_SHADOW	ACID	GUNK_SHOT	2343	1150	5629
ARBOK_SHADOW	DRAGON_TAIL	GUNK_SHOT	4059	1376	3687
ARBOK_SHADOW	BITE	ACID_SPRAY	3337	1105	4680
ARBOK_SHADOW	ACID	ACID_SPRAY	2388	678	6056
ARBOK_SHADOW	DRAGON_TAIL	ACID_SPRAY	1774	692	6656
PIKACHU	THUNDER_SHOCK	DISCHARGE	2932	1074	5116
PIKACHU	QUICK_ATTACK	DISCHARGE	1934	902	6286
PIKACHU	PRESENT	DISCHARGE	1357	734	7031
PIKACHU	THUNDER_SHOCK	THUNDERBOLT	3051	914	5157
PIKACHU	QUICK_ATTACK	THUNDERBOLT	2682	733	5707
PIKACHU	PRESENT	THUNDERBOLT	1745	644	6733
PIKACHU	THUNDER_SHOCK	WILD_CHARGE	4928	1214	2980
PIKACHU	QUICK_ATTACK	WILD_CHARGE	3815	1034	4273
PIKACHU	PRESENT	WILD_CHARGE	3291	1018	4813
RAICHU	VOLT_SWITCH	BRICK_BREAK	4394	1172	3556
RAICHU	SPARK	BRICK_BREAK	3637	1058	4427
RAICHU	CHARM	BRICK_BREAK	4688	1082	3352
RAICHU	THUNDER_SHOCK	BRICK_BREAK	3563	927	4632
RAICHU	VOLT_SWITCH	THUNDER_PUNCH	5864	929	2329
RAICHU	SPARK	THUNDER_PUNCH	5174	1008	2940
RAICHU	CHARM	THUNDER_PUNCH	5264	1316	2542
RAICHU	THUNDER_SHOCK	THUNDER_PUNCH	5030	1100	2992
RAICHU	VOLT_SWITCH	WILD_CHARGE	7108	582	1432
RAICHU	SPARK	WILD_CHARGE	6724	667	1731
RAICHU	CHARM	WILD_CHARGE	5097	1434	2591
RAICHU	THUNDER_SHOCK	WILD_CHARGE	7166	679	1277
RAICHU	VOLT_SWITCH	SKULL_BASH	5508	1350	2264
RAICHU	SPARK	SKULL_BASH	5000	1261	2861
RAICHU	CHARM	SKULL_BASH	3092	888	5142
RAICHU	THUNDER_SHOCK	SKULL_BASH	5112	980	3030
RAICHU_ALOLA	VOLT_SWITCH	PSYCHIC	5972	1045	2105
RAICHU_ALOLA	SPARK	PSYCHIC	5536	910	2676
RAICHU_ALOLA	THUNDER_SHOCK	PSYCHIC	5317	890	2915
RAICHU_ALOLA	VOLT_SWITCH	THUNDER_PUNCH	5588	992	2542
RAICHU_ALOLA	SPARK	THUNDER_PUNCH	4984	1060	3078
RAICHU_ALOLA	THUNDER_SHOCK	THUNDER_PUNCH	4942	1023	3157
RAICHU_ALOLA	VOLT_SWITCH	WILD_CHARGE	6848	593	1681
RAICHU_ALOLA	SPARK	WILD_CHARGE	6445	675	2002
RAICHU_ALOLA	THUNDER_SHOCK	WILD_CHARGE	6826	756	1540
RAICHU_ALOLA	VOLT_SWITCH	GRASS_KNOT	5141	1017	2964
RAICHU_ALOLA	SPARK	GRASS_KNOT	4792	871	3459
RAICHU_ALOLA	THUNDER_SHOCK	GRASS_KNOT	4849	919	3354
SANDSHREW	SCRATCH	DIG	1911	604	6607
SANDSHREW	MUD_SHOT	DIG	4581	611	3930
SANDSHREW	SCRATCH	ROCK_SLIDE	4004	1136	3982
SANDSHREW	MUD_SHOT	ROCK_SLIDE	5770	1009	2343
SANDSHREW	SCRATCH	SAND_TOMB	2688	757	5677
SANDSHREW	MUD_SHOT	SAND_TOMB	2447	639	6036
SANDSHREW_ALOLA	METAL_CLAW	BLIZZARD	5436	676	3010
SANDSHREW_ALOLA	POWDER_SNOW	BLIZZARD	6532	632	1958
SANDSHREW_ALOLA	METAL_CLAW	GYRO_BALL	4916	630	3576
SANDSHREW_ALOLA	POWDER_SNOW	GYRO_BALL	6078	533	2511
SANDSHREW_ALOLA	METAL_CLAW	NIGHT_SLASH	5286	700	3136
SANDSHREW_ALOLA	POWDER_SNOW	NIGHT_SLASH	6350	690	2082
SANDSHREW_SHADOW	SCRATCH	DIG	1915	688	6519
SANDSHREW_SHADOW	MUD_SHOT	DIG	4672	829	3621
SANDSHREW_SHADOW	SCRATCH	ROCK_SLIDE	3727	1184	4211
SANDSHREW_SHADOW	MUD_SHOT	ROCK_SLIDE	6010	1104	2008
SANDSHREW_SHADOW	SCRATCH	SAND_TOMB	3042	1009	5071
SANDSHREW_SHADOW	MUD_SHOT	SAND_TOMB	2589	751	5782
SANDSLASH	METAL_CLAW	EARTHQUAKE	5530	735	2857
SANDSLASH	MUD_SHOT	EARTHQUAKE	6329	659	2134
SANDSLASH	METAL_CLAW	ROCK_TOMB	3362	800	4960
SANDSLASH	MUD_SHOT	ROCK_TOMB	4336	954	3832
SANDSLASH	METAL_CLAW	BULLDOZE	4415	831	3876
SANDSLASH	MUD_SHOT	BULLDOZE	5197	747	3178
SANDSLASH_ALOLA	METAL_CLAW	BLIZZARD	5933	578	2611
SANDSLASH_ALOLA	POWDER_SNOW	BLIZZARD	6852	541	1729
SANDSLASH_ALOLA	METAL_CLAW	GYRO_BALL	5210	604	3308
SANDSLASH_ALOLA	POWDER_SNOW	GYRO_BALL	6333	549	2240
SANDSLASH_ALOLA	METAL_CLAW	BULLDOZE	5158	781	3183
SANDSLASH_ALOLA	POWDER_SNOW	BULLDOZE	6752	700	1670
SANDSLASH_ALOLA	METAL_CLAW	ICE_PUNCH	5847	585	2690
SANDSLASH_ALOLA	POWDER_SNOW	ICE_PUNCH	6635	501	1986
SANDSLASH_SHADOW	METAL_CLAW	EARTHQUAKE	4949	974	3199
SANDSLASH_SHADOW	MUD_SHOT	EARTHQUAKE	6534	731	1857
SANDSLASH_SHADOW	METAL_CLAW	ROCK_TOMB	3388	954	4780
SANDSLASH_SHADOW	MUD_SHOT	ROCK_TOMB	4489	965	3668
SANDSLASH_SHADOW	METAL_CLAW	BULLDOZE	4341	1086	3695
SANDSLASH_SHADOW	MUD_SHOT	BULLDOZE	5272	829	3021
NIDORAN_F	BITE	POISON_FANG	1291	500	7331
NIDORAN_F	POISON_STING	POISON_FANG	1101	410	7611
NIDORAN_F	BITE	BODY_SLAM	1555	562	7005
NIDORAN_F	POISON_STING	BODY_SLAM	1447	623	7052
NIDORAN_F	BITE	SLUDGE_BOMB	1899	910	6313
NIDORAN_F	POISON_STING	SLUDGE_BOMB	1848	742	6532
NIDORAN_F_SHADOW	BITE	POISON_FANG	1514	679	6929
NIDORAN_F_SHADOW	POISON_STING	POISON_FANG	1185	516	7421
NIDORAN_F_SHADOW	BITE	BODY_SLAM	1864	791	6467
NIDORAN_F_SHADOW	POISON_STING	BODY_SLAM	1696	835	6591
NIDORAN_F_SHADOW	BITE	SLUDGE_BOMB	1806	1106	6210
NIDORAN_F_SHADOW	POISON_STING	SLUDGE_BOMB	1865	802	6455
NIDORINA	BITE	POISON_FANG	5338	877	2907
NIDORINA	POISON_STING	POISON_FANG	4195	789	4138
NIDORINA	BITE	DIG	3501	838	4783
NIDORINA	POISON_STING	DIG	4235	778	4109
NIDORINA	BITE	SLUDGE_BOMB	6157	967	1998
NIDORINA	POISON_STING	SLUDGE_BOMB	5410	750	2962
NIDORINA_SHADOW	BITE	POISON_FANG	5499	973	2650
NIDORINA_SHADOW	POISON_STING	POISON_FANG	4270	900	3952
NIDORINA_SHADOW	BITE	DIG	3293	870	4959
NIDORINA_SHADOW	POISON_STING	DIG	4329	903	3890
NIDORINA_SHADOW	BITE	SLUDGE_BOMB	5472	1290	2360
NIDORINA_SHADOW	POISON_STING	SLUDGE_BOMB	5364	816	2942
NIDOQUEEN	POISON_JAB	EARTHQUAKE	6877	879	1366
NIDOQUEEN	BITE	EARTHQUAKE	4278	736	4108
NIDOQUEEN	POISON_JAB	SLUDGE_WAVE	5934	803	2385
NIDOQUEEN	BITE	SLUDGE_WAVE	4229	735	4158
NIDOQUEEN	POISON_JAB	STONE_EDGE	6654	612	1856
NIDOQUEEN	BITE	STONE_EDGE	5125	981	3016
NIDOQUEEN	POISON_JAB	EARTH_POWER	6852	589	1681
NIDOQUEEN	BITE	EARTH_POWER	5181	981	2960
