ジュゴン	WATER	ICE	こおりのつぶて	ICE	こごえるかぜ	ICE	1498	29.5	0	12	15	8444	548	792	7.5	944.0	9440.03	2202.7	22079
ジヘッド	DARK	DRAGON	りゅうのいぶき	DRAGON	のしかかり	NORMAL	1500	32.5	0	15	15	8436	465	883	6.0	1481.9	9261.58	3025.4	15906
ギラティナ (アナザーフォルム)	GHOST	DRAGON	りゅうのいぶき	DRAGON	げんしのちから	ROCK	1499	17	0	11	12	8435	600	749	7.5	1285.4	8033.86	2356.6	21188
ギラティナ (アナザーフォルム)	GHOST	DRAGON	りゅうのいぶき	DRAGON	かげうち	GHOST	1499	17	0	11	12	8431	601	752	7.5	1285.4	8033.86	2356.6	21188
ヤミラミ (シャドウ)	DARK	GHOST	シャドークロー	GHOST	イカサマ	DARK	1499	49.5	0	15	15	8430	498	856	6.0	1326.8	15479.80	3906.8	13389
バルジーナ	DARK	FLYING	バークアウト	DARK	イカサマ	DARK	1498	27.5	0	13	15	8418	501	865	6.0	469.9	9868.41	2114.7	27489
ハクリュー (シャドウ)	DRAGON		りゅうのいぶき	DRAGON	アクアテール	WATER	1499	34	1	15	15	8405	556	823	6.0	1856.0	9666.73	3467.1	12185
マッギョ (ガラルのすがた) (シャドウ)	GROUND	STEEL	マッドショット	GROUND	いわなだれ	ROCK	1498	27	0	12	15	8399	415	970	5.0	561.4	11694.93	2900.3	18737
マッギョ (ガラルのすがた)	GROUND	STEEL	マッドショット	GROUND	いわなだれ	ROCK	1498	27	0	12	15	8393	425	966	5.0	467.8	9745.78	2417.0	22484
ハクリュー (シャドウ)	DRAGON		りゅうのいぶき	DRAGON	のしかかり	NORMAL	1499	34	1	15	15	8382	555	847	6.0	1856.0	11600.07	3789.4	12185
ドヒドイデ	POISON	WATER	どくづき	POISON	しおみず	WATER	1500	43	0	15	6	8378	578	828	8.0	1002.5	8592.87	2076.6	26672
トリデプス	ROCK	STEEL	うちおとす	ROCK	ストーンエッジ	ROCK	1497	50	0	15	14	8373	273	1138	10.5	985.8	12322.16	2159.3	35916
ランターン	WATER	ELECTRIC	みずでっぽう	WATER	なみのり	WATER	1498	28	0	12	15	8372	415	997	7.0	966.0	10465.00	2461.0	21065
ランターン	WATER	ELECTRIC	スパーク	ELECTRIC	なみのり	WATER	1498	28	0	12	15	8359	460	965	5.0	644.0	10465.00	2737.0	21065
ラプラス (シャドウ)	WATER	ICE	こおりのつぶて	ICE	なみのり	WATER	1498	22	0	10	14	8356	601	827	6.0	1161.2	12579.71	3257.8	17485
トリデプス	ROCK	STEEL	うちおとす	ROCK	かえんほうしゃ	FIRE	1497	50	0	15	14	8342	322	1120	10.5	985.8	9241.62	1865.9	35916
ラプラス	WATER	ICE	こおりのつぶて	ICE	なみのり	WATER	1498	22	0	10	14	8341	635	808	6.0	967.7	10483.09	2714.9	20982
バルジーナ	DARK	FLYING	エアスラッシュ	FLYING	イカサマ	DARK	1498	27.5	0	13	15	8337	419	1028	7.5	845.9	9868.41	2161.7	27489
ハガネール	STEEL	GROUND	かみなりのキバ	ELECTRIC	サイコファング	PSYCHIC	1500	24	0	14	15	8334	512	938	7.0	1007.3	5036.54	1726.8	23958
チャーレム	FIGHTING	PSYCHIC	カウンター	FIGHTING	れいとうパンチ	ICE	1499	50	5	15	15	8316	508	960	6.0	1321.4	7570.26	2583.1	19927
ドラピオン (シャドウ)	POISON	DARK	かみつく	DARK	とどめばり	BUG	1500	23	2	15	14	8311	524	949	9.0	1746.2	3637.88	2150.4	13786
オニシズクモ	WATER	BUG	むしくい	BUG	バブルこうせん	WATER	1499	35	0	15	11	8310	516	958	7.0	898.2	3742.32	1432.8	24414
ゴンベ	NORMAL		したでなめる	GHOST	のしかかり	NORMAL	1497	35	0	1	15	8288	720	776	6.0	813.8	9765.69	2441.4	20579
ギラティナ (アナザーフォルム)	GHOST	DRAGON	シャドークロー	GHOST	げんしのちから	ROCK	1499	17	0	11	12	8280	473	1031	6.0	964.1	8033.86	2303.0	21188
カビゴン (シャドウ)	NORMAL		したでなめる	GHOST	のしかかり	NORMAL	1499	18	0	6	15	8270	683	831	6.0	1007.9	12094.99	3023.7	16117
ヨクバリス	NORMAL		タネマシンガン	GRASS	のしかかり	NORMAL	1500	24.5	0	12	14	8266	577	941	4.5	458.4	9902.42	2659.0	20106
レジスチル	STEEL		ロックオン	NORMAL	きあいだま	FIGHTING	1500	24	0	12	12	8241	501	1042	7.5	243.3	18248.94	2676.5	25656
ベトベトン (アローラのすがた) (シャドウ)	POISON	DARK	かみつく	DARK	アシッドボム	POISON	1500	20.5	1	14	15	8237	628	919	11.5	1730.0	4325.12	2106.1	13968
バイウールー	NORMAL		たいあたり	NORMAL	のしかかり	NORMAL	1497	26	1	15	15	8231	560	993	6.0	1020.1	10201.13	2720.3	18861
ベロベルト	NORMAL		したでなめる	GHOST	のしかかり	NORMAL	1499	23.5	0	11	15	8216	720	848	6.0	813.2	9758.79	2439.7	20640
ヌメルゴン	DRAGON		りゅうのいぶき	DRAGON	だくりゅう	WATER	1500	16	0	15	15	8209	567	1008	6.0	1467.1	5348.89	2358.6	16205
ブラッキー	DARK		だましうち	DARK	イカサマ	DARK	1500	27.5	0	15	15	8197	512	1075	8.0	826.2	9638.91	2031.1	28761
ハガネール (シャドウ)	STEEL	GROUND	かみなりのキバ	ELECTRIC	サイコファング	PSYCHIC	1500	24	0	14	15	8194	578	1012	7.0	1208.8	6043.84	2072.2	19965
ハガネール	STEEL	GROUND	ドラゴンテール	DRAGON	かみくだく	DARK	1500	24	0	14	15	8189	608	987	7.5	1091.2	8813.94	2266.4	23958
バルジーナ	DARK	FLYING	バークアウト	DARK	あくのはどう	DARK	1498	27.5	0	13	15	8187	527	1070	6.0	469.9	11278.18	2349.6	27489
ブラッキー	DARK		バークアウト	DARK	あくのはどう	DARK	1500	27.5	0	15	15	8185	527	1072	6.0	459.0	11015.90	2295.0	28761
ドラピオン	POISON	DARK	かみつく	DARK	とどめばり	BUG	1500	23	2	15	14	8173	625	986	9.0	1455.2	3031.57	1792.0	16544
ドラミドロ	POISON	DRAGON	ドラゴンテール	DRAGON	アクアテール	WATER	1498	24	0	15	13	8158	666	960	6.0	1566.1	7529.28	2821.0	16708
ベトベトン (アローラのすがた)	POISON	DARK	かみつく	DARK	アシッドボム	POISON	1500	20.5	1	14	15	8154	636	994	11.5	1441.7	3604.27	1755.1	16762
タチフサグマ	DARK	NORMAL	カウンター	FIGHTING	つじぎり	DARK	1500	21.5	0	14	15	8135	488	1161	5.0	1159.5	8696.43	2898.8	18037
ラグラージ	WATER	GROUND	マッドショット	GROUND	ハイドロカノン	WATER	1498	19	0	14	14	8130	361	1293	5.0	566.8	15115.03	3589.8	15297
タチフサグマ	DARK	NORMAL	カウンター	FIGHTING	ブロッキング	DARK	1500	21.5	0	14	15	8121	440	1223	6.0	1159.5	2608.93	1594.3	18037
ハガネール (シャドウ)	STEEL	GROUND	ドラゴンテール	DRAGON	かみくだく	DARK	1500	24	0	14	15	8115	629	1040	7.5	1309.5	10576.73	2719.7	19965
デオキシス (ディフェンスフォルム)	PSYCHIC		カウンター	FIGHTING	いわなだれ	ROCK	1496	26.5	0	15	3	8104	550	1130	7.0	1029.9	9655.10	2409.2	22776
ミロカロス	WATER		ドラゴンテール	DRAGON	なみのり	WATER	1500	19	0	15	11	8101	564	1119	7.5	1259.6	11336.27	2771.1	17985
ブラッキー	DARK		だましうち	DARK	あくのはどう	DARK	1500	27.5	0	15	15	8089	530	1165	9.0	826.2	11015.90	2050.2	28761
ジャランゴ	DRAGON	FIGHTING	ドラゴンテール	DRAGON	ドラゴンクロー	DRAGON	1498	39	0	13	15	8084	608	1092	6.0	1538.2	8874.24	3017.2	17301
トドグラー	ICE	WATER	みずでっぽう	WATER	のしかかり	NORMAL	1498	38	0	15	14	8076	626	1082	6.0	998.8	8323.68	2386.1	19695
ズルズキン	DARK	FIGHTING	カウンター	FIGHTING	アシッドボム	POISON	1498	25	1	15	14	8074	498	1212	7.0	1367.1	2848.07	1773.9	18679
カメックス	WATER		みずでっぽう	WATER	ハイドロカノン	WATER	1498	23	1	15	15	8073	522	1189	7.0	1031.4	13752.00	2996.0	18489
ホエルコ	WATER		みずでっぽう	WATER	のしかかり	NORMAL	1500	50	3	12	15	8065	617	1102	6.0	1093.3	9110.53	2611.7	16470
ベトベター (アローラのすがた)	POISON	DARK	どくづき	POISON	かみくだく	DARK	1500	50	12	12	15	8061	687	1036	7.0	1348.9	13488.83	3275.9	14742
スカタンク	POISON	DARK	どくづき	POISON	かみくだく	DARK	1498	25	0	4	15	8058	693	1033	7.0	1342.1	13420.66	3259.3	14807
ドククラゲ	WATER	POISON	どくづき	POISON	ねっとう	WATER	1500	23.5	1	15	15	8055	685	1044	8.0	1181.0	13496.62	2868.0	19148
ミルタンク	NORMAL		ころがる	ROCK	のしかかり	NORMAL	1497	24.5	0	14	14	8055	579	1150	4.5	359.9	9716.75	2519.2	20805
ラッタ (アローラのすがた) (シャドウ)	DARK	NORMAL	でんこうせっか	NORMAL	かみくだく	DARK	1499	39	0	13	14	8055	521	1208	6.0	991.5	13880.54	3304.9	16707
クレセリア	PSYCHIC		ねんりき	PSYCHIC	くさむすび	GRASS	1496	20	1	15	15	8054	566	1164	10.0	1140.7	10694.06	2210.1	26747
カビゴン	NORMAL		したでなめる	GHOST	のしかかり	NORMAL	1499	18	0	6	15	8049	759	976	6.0	839.9	10079.16	2519.8	19340
エンペルト	WATER	STEEL	たきのぼり	WATER	ドリルくちばし	FLYING	1500	19.5	0	13	15	8049	710	1025	7.5	1546.0	10467.56	2941.7	14673
タチフサグマ (シャドウ)	DARK	NORMAL	カウンター	FIGHTING	つじぎり	DARK	1500	21.5	0	14	15	8048	477	1259	5.0	1391.4	10435.72	3478.6	15031
バルジーナ	DARK	FLYING	エアスラッシュ	FLYING	あくのはどう	DARK	1498	27.5	0	13	15	8043	480	1261	9.0	845.9	11278.18	2099.0	27489
ポワルン (あまみずのすがた)	WATER		みずでっぽう	WATER	ウェザーボール（みず）	WATER	1500	42.5	0	11	15	8041	605	1138	6.0	1044.5	9574.40	2640.2	18063
トドグラー (シャドウ)	ICE	WATER	みずでっぽう	WATER	のしかかり	NORMAL	1498	38	0	15	14	8036	637	1111	6.0	1198.6	9988.41	2863.3	16412
トロピウス	GRASS	FLYING	エアスラッシュ	FLYING	リーフブレード	GRASS	1498	30	0	15	15	8036	542	1206	6.0	931.4	10866.62	2742.5	22662
ラグラージ (シャドウ)	WATER	GROUND	マッドショット	GROUND	ハイドロカノン	WATER	1498	19	0	14	14	8026	410	1348	5.0	680.2	18138.03	4307.8	12748
ラッタ (アローラのすがた)	DARK	NORMAL	でんこうせっか	NORMAL	かみくだく	DARK	1499	39	0	13	14	8023	568	1193	6.0	826.2	11567.12	2754.1	20048
ダイノーズ	ROCK	STEEL	いわおとし	ROCK	マグネットボム	STEEL	1497	28	0	15	15	8022	309	1453	9.0	1191.0	10420.89	2348.8	24600
ピジョット	NORMAL	FLYING	かぜおこし	FLYING	フェザーダンス	FLYING	1498	27	0	14	14	8018	522	1244	10.0	1438.0	6291.44	2067.2	16909
ジャランゴ	DRAGON	FIGHTING	ドラゴンテール	DRAGON	かわらわり	FIGHTING	1498	39	0	13	15	8007	639	1138	6.0	1538.2	7099.40	2721.4	17301
ダイノーズ	ROCK	STEEL	いわおとし	ROCK	いわなだれ	ROCK	1497	28	0	15	15	8006	275	1503	9.0	1191.0	11165.24	2431.5	24600
タチフサグマ (シャドウ)	DARK	NORMAL	カウンター	FIGHTING	ブロッキング	DARK	1500	21.5	0	14	15	8003	476	1305	6.0	1391.4	3130.72	1913.2	15031
マリルリ	WATER	FAIRY	あわ	WATER	れいとうビーム	ICE	1499	45.5	0	15	15	7990	600	1194	7.5	666.8	10716.50	2095.7	26768
ハリーセン (ヒスイのすがた)	DARK	POISON	どくづき	POISON	アクアテール	WATER	1499	26.5	1	14	15	7987	673	1124	5.0	1389.3	8269.41	3043.1	13843
ベトベター (アローラのすがた) (シャドウ)	POISON	DARK	どくづき	POISON	かみくだく	DARK	1500	50	12	12	15	7983	801	1000	7.0	1618.7	16186.60	3931.0	12285
カメックス (シャドウ)	WATER		みずでっぽう	WATER	ハイドロカノン	WATER	1498	23	1	15	15	7983	518	1283	7.0	1237.7	16502.40	3595.2	15408
ダイノーズ	ROCK	STEEL	スパーク	ELECTRIC	いわなだれ	ROCK	1497	28	0	15	15	7981	372	1431	6.0	496.2	11165.24	2357.1	24600
プクリン	NORMAL	FAIRY	あまえる	FAIRY	はかいこうせん	NORMAL	1499	34.5	0	0	15	7975	662	1147	21.0	1969.3	27693.04	3288.0	16045
コバルオン	STEEL	FIGHTING	にどげり	FIGHTING	せいなるつるぎ	FIGHTING	1498	19	0	12	11	7963	586	1235	4.5	930.2	10464.25	3255.5	17962
ニドクイン	POISON	GROUND	どくづき	POISON	どくどくのキバ	POISON	1497	23	0	12	15	7956	597	1231	5.0	1259.3	7195.81	2698.4	16830
ニョロトノ (シャドウ)	WATER		マッドショット	GROUND	ウェザーボール（みず）	WATER	1499	23.5	0	12	14	7955	621	1208	4.0	527.3	11601.44	3427.7	14739
ドラピオン (シャドウ)	POISON	DARK	かみつく	DARK	アクアテール	WATER	1500	23	2	15	14	7950	648	1186	9.0	1746.2	9094.71	2756.7	13786
ダイノーズ (シャドウ)	ROCK	STEEL	いわおとし	ROCK	マグネットボム	STEEL	1497	28	0	15	15	7949	327	1508	9.0	1429.2	12505.06	2818.6	20500
ジラーチ	STEEL	PSYCHIC	ねんりき	PSYCHIC	はめつのねがい	STEEL	1500	17.5	0	10	13	7946	543	1295	8.0	1464.6	13730.47	3180.9	16351
スカタンク (シャドウ)	POISON	DARK	どくづき	POISON	かみくだく	DARK	1498	25	0	4	15	7944	820	1020	7.0	1610.5	16104.80	3911.2	12339
レジスチル	STEEL		ロックオン	NORMAL	ラスターカノン	STEEL	1500	24	0	12	12	7941	494	1349	7.0	243.3	16059.07	2537.5	25656
クリムガン	DRAGON		ドラゴンテール	DRAGON	つじぎり	DARK	1500	20.5	2	13	15	7938	486	1360	6.0	1758.1	8452.41	3166.8	13282
プクリン	NORMAL	FAIRY	あまえる	FAIRY	マジカルシャイン	FAIRY	1499	34.5	0	0	15	7934	645	1205	18.0	1969.3	20308.23	3097.5	16045
ダイケンキ	WATER		れんぞくぎり	BUG	ハイドロカノン	WATER	1500	20	0	14	14	7933	656	1195	5.0	658.6	15805.77	3819.7	13995
デスカーン	GHOST		シャドークロー	GHOST	シャドーボール	GHOST	1498	25.5	0	15	11	7933	471	1380	7.0	1029.2	17153.27	3479.7	18529
エンペルト	WATER	STEEL	たきのぼり	WATER	ハイドロカノン	WATER	1500	19.5	0	13	15	7930	669	1185	7.5	1546.0	15459.78	3607.3	14673
ダイノーズ (シャドウ)	ROCK	STEEL	いわおとし	ROCK	いわなだれ	ROCK	1497	28	0	15	15	7930	308	1546	9.0	1429.2	13398.28	2917.8	20500
ニドクイン (シャドウ)	POISON	GROUND	どくづき	POISON	どくどくのキバ	POISON	1497	23	0	12	15	7922	603	1259	5.0	1511.1	8634.98	3238.1	14025
マリルリ	WATER	FAIRY	あわ	WATER	じゃれつく	FAIRY	1499	45.5	0	15	15	7917	530	1337	9.0	666.8	12859.80	2095.7	26768
スリーパー (シャドウ)	PSYCHIC		ねんりき	PSYCHIC	ほのおのパンチ	FIRE	1500	28	0	13	13	7915	793	1076	8.0	1524.4	8733.70	2616.1	18081
ナマズン	WATER	GROUND	みずでっぽう	WATER	どろばくだん	GROUND	1500	28	0	14	13	7913	488	1383	7.0	999.1	9158.25	2307.4	19722
ダイノーズ (シャドウ)	ROCK	STEEL	スパーク	ELECTRIC	いわなだれ	ROCK	1497	28	0	15	15	7906	327	1551	6.0	595.5	13398.28	2828.5	20500
バルジーナ	DARK	FLYING	バークアウト	DARK	つばめがえし	FLYING	1498	27.5	0	13	15	7902	534	1348	6.0	469.9	7753.75	1762.2	27489
エアームド	STEEL	FLYING	エアスラッシュ	FLYING	ゴッドバード	FLYING	1500	27.5	0	15	14	7898	644	1242	7.5	970.4	12130.60	2587.9	20766
トドグラー (シャドウ)	ICE	WATER	こなゆき	ICE	のしかかり	NORMAL	1498	38	0	15	14	7896	671	1217	5.0	998.8	9988.41	2996.5	16412
デスカーン	GHOST		シャドークロー	GHOST	あくのはどう	DARK	1498	25.5	0	15	11	7895	716	1173	7.0	1029.2	11435.51	2662.8	18529
グランブル (シャドウ)	FAIRY		あまえる	FAIRY	やつあたり	NORMAL	1500	23	0	3	15	7895	690	1199	18.0	2712.0	2118.77	2829.7	10159
クリムガン	DRAGON		ドラゴンテール	DRAGON	ドラゴンクロー	DRAGON	1500	20.5	2	13	15	7894	512	1378	6.0	1758.1	10142.89	3448.6	13282
ラプラス	WATER	ICE	みずでっぽう	WATER	なみのり	WATER	1498	22	0	10	14	7890	501	1393	7.0	967.7	10483.09	2465.3	20982
ハリーマン	DARK	POISON	どくづき	POISON	アクアテール	WATER	1500	19	1	14	15	7883	733	1168	5.0	1417.9	8440.13	3106.0	13357
ズルズキン	DARK	FIGHTING	カウンター	FIGHTING	グロウパンチ	FIGHTING	1498	25	1	15	14	7876	503	1405	5.0	1367.1	3417.68	2050.6	18679
プクリン	NORMAL	FAIRY	あまえる	FAIRY	じゃれつく	FAIRY	1499	34.5	0	0	15	7875	643	1266	15.0	1969.3	16615.83	3077.0	16045
プクリン	NORMAL	FAIRY	あまえる	FAIRY	れいとうビーム	ICE	1499	34.5	0	0	15	7875	643	1266	15.0	1969.3	13846.52	2892.4	16045
バルジーナ	DARK	FLYING	バークアウト	DARK	シャドーボール	GHOST	1498	27.5	0	13	15	7874	634	1276	7.5	469.9	11748.10	2036.3	27489
トリデプス	ROCK	STEEL	うちおとす	ROCK	ラスターカノン	STEEL	1497	50	0	15	14	7871	463	1450	13.5	985.8	13554.38	1989.8	35916
デンチュラ	BUG	ELECTRIC	ボルトチェンジ	ELECTRIC	とびかかる	BUG	1500	26	0	12	13	7865	600	1319	6.0	1281.5	12815.16	3417.4	12016
ジーランス	WATER	ROCK	みずでっぽう	WATER	アクアテール	WATER	1496	22.5	1	15	15	7860	524	1400	6.0	966.7	8056.22	2309.4	20997
ランターン	WATER	ELECTRIC	みずでっぽう	WATER	１０まんボルト	ELECTRIC	1498	28	0	12	15	7859	584	1341	9.5	966.0	14490.00	2491.3	21065
ポワルン	NORMAL		たいあたり	NORMAL	ウェザーボール（ノーマル）	NORMAL	1500	42.5	0	11	15	7858	765	1161	6.0	1044.5	9574.40	2640.2	18063
ドラピオン	POISON	DARK	かみつく	DARK	アクアテール	WATER	1500	23	2	15	14	7858	671	1255	9.0	1455.2	7578.92	2297.3	16544
グランブル (シャドウ)	FAIRY		あまえる	FAIRY	じゃれつく	FAIRY	1500	23	0	3	15	7857	677	1250	15.0	2712.0	22882.69	4237.5	10159
カプ・レヒレ	WATER	FAIRY	みずでっぽう	WATER	なみのり	WATER	1500	20	0	12	14	7854	538	1392	7.0	1056.8	11448.93	2692.4	17639
ニョロトノ	WATER		マッドショット	GROUND	ウェザーボール（みず）	WATER	1499	23.5	0	12	14	7851	590	1343	4.0	439.4	9667.87	2856.4	17687
ラプラス (シャドウ)	WATER	ICE	みずでっぽう	WATER	なみのり	WATER	1498	22	0	10	14	7851	539	1394	7.0	1161.2	12579.71	2958.3	17485
エアームド (シャドウ)	STEEL	FLYING	エアスラッシュ	FLYING	ゴッドバード	FLYING	1500	27.5	0	15	14	7843	584	1357	7.5	1164.5	14556.72	3105.4	17305
ヌオー	WATER	GROUND	みずでっぽう	WATER	アシッドボム	POISON	1498	29	0	14	15	7841	627	1316	7.5	1023.5	2843.07	1402.6	18749
チャーレム	FIGHTING	PSYCHIC	カウンター	FIGHTING	サイコキネシス	PSYCHIC	1499	50	5	15	15	7841	602	1341	8.0	1321.4	14865.24	3179.5	19927
チルタリス	DRAGON	FLYING	りゅうのいぶき	DRAGON	ムーンフォース	FAIRY	1497	29	0	14	15	7841	526	1417	10.0	1265.9	14505.24	2716.4	21809
マッスグマ (ガラルのすがた)	DARK	NORMAL	バークアウト	DARK	のしかかり	NORMAL	1499	40	0	15	14	7837	560	1387	4.5	583.6	10504.04	2917.8	17856
ベトベトン (アローラのすがた) (シャドウ)	POISON	DARK	どくづき	POISON	アシッドボム	POISON	1500	20.5	1	14	15	7830	539	1415	7.0	1513.8	4325.12	2131.7	13968
レジロック	ROCK		ロックオン	NORMAL	ストーンエッジ	ROCK	1500	18.5	0	15	9	7830	512	1442	5.5	267.4	16044.27	3184.5	21222
ベトベトン (アローラのすがた)	POISON	DARK	どくづき	POISON	あくのはどう	DARK	1500	20.5	1	14	15	7814	734	1236	8.0	1261.5	14417.06	3063.6	16762
マグカルゴ	FIRE	ROCK	やきつくす	FIRE	がんせきふうじ	ROCK	1498	38.5	0	15	14	7814	325	1645	7.5	1017.1	11866.64	2599.4	19004
ジャラランガ	DRAGON	FIGHTING	ドラゴンテール	DRAGON	ドラゴンクロー	DRAGON	1500	17	1	15	12	7804	651	1329	6.0	1660.6	9580.49	3257.4	14888
チャーレム	FIGHTING	PSYCHIC	カウンター	FIGHTING	グロウパンチ	FIGHTING	1499	50	5	15	15	7800	462	1522	5.0	1321.4	3303.39	1982.0	19927
デスカーン (シャドウ)	GHOST		シャドークロー	GHOST	あくのはどう	DARK	1498	25.5	0	15	11	7795	728	1261	7.0	1235.0	13722.61	3195.4	15441
スリーパー	PSYCHIC		ねんりき	PSYCHIC	ほのおのパンチ	FIRE	1500	28	0	13	13	7788	876	1120	8.0	1270.4	7278.08	2180.1	21697
スリーパー (シャドウ)	PSYCHIC		ねんりき	PSYCHIC	れいとうパンチ	ICE	1500	28	0	13	13	7786	763	1235	8.0	1524.4	8733.70	2616.1	18081
ミノマダム (ゴミのミノ)	BUG	STEEL	むしくい	BUG	アイアンヘッド	STEEL	1499	44.5	0	13	15	7786	557	1441	8.5	966.2	11272.29	2292.3	21087
ハガネール	STEEL	GROUND	ドラゴンテール	DRAGON	ヘビーボンバー	STEEL	1500	24	0	14	15	7785	675	1324	9.0	1091.2	10576.73	2266.4	23958
ドラピオン (シャドウ)	POISON	DARK	どくばり	POISON	かみくだく	DARK	1500	23	2	15	14	7782	604	1398	5.0	654.8	15279.11	3710.6	13786
クレセリア	PSYCHIC		ねんりき	PSYCHIC	ムーンフォース	FAIRY	1496	20	1	15	15	7781	844	1159	10.0	1140.7	13070.51	2447.8	26747
カイリュー	DRAGON	FLYING	りゅうのいぶき	DRAGON	ドラゴンクロー	DRAGON	1500	14.5	3	15	14	7781	437	1566	6.0	1688.7	10554.54	3447.8	12244
マンタイン	WATER	FLYING	つばさでうつ	FLYING	バブルこうせん	WATER	1500	27.5	0	15	14	7772	645	1367	6.0	808.7	4043.53	1482.6	20766
フォレトス (シャドウ)	BUG	STEEL	むしくい	BUG	すなじごく	GROUND	1500	25	1	15	15	7770	557	1457	7.0	1215.4	4220.01	1818.2	15919
パルキア	WATER	DRAGON	りゅうのいぶき	DRAGON	アクアテール	WATER	1500	14	0	14	12	7766	763	1255	6.0	1746.7	10916.91	3566.2	11447
ヌオー (シャドウ)	WATER	GROUND	みずでっぽう	WATER	アシッドボム	POISON	1498	29	0	14	15	7765	665	1354	7.5	1228.2	3411.68	1683.1	15624
ヌメルゴン	DRAGON		りゅうのいぶき	DRAGON	パワーウィップ	GRASS	1500	16	0	15	15	7763	682	1339	8.5	1467.1	13754.28	3085.3	16205
グランブル (シャドウ)	FAIRY		あまえる	FAIRY	かみくだく	DARK	1500	23	0	3	15	7761	708	1315	12.0	2712.0	14831.37	3948.0	10159
アシレーヌ	WATER	FAIRY	あまえる	FAIRY	ハイドロポンプ	WATER	1499	17.5	0	15	14	7760	705	1319	19.5	2157.4	26292.76	3505.7	13378
ニドリーナ	POISON		どくばり	POISON	どくどくのキバ	POISON	1480	50	15	15	15	7760	523	1501	4.0	519.1	6921.38	2249.4	17810
レジスチル	STEEL		ロックオン	NORMAL	はかいこうせん	NORMAL	1500	24	0	12	12	7757	690	1337	8.0	243.3	18248.94	2524.4	25656
ピクシー	FAIRY		あまえる	FAIRY	マジカルシャイン	FAIRY	1500	23.5	0	13	15	7752	737	1295	18.0	1918.1	19780.23	3017.0	16886
ペリッパー	WATER	FLYING	つばさでうつ	FLYING	ウェザーボール（みず）	WATER	1499	27	0	12	15	7750	632	1402	5.0	947.5	10422.57	3032.0	15235
ファイアロー	FIRE	FLYING	やきつくす	FIRE	ニトロチャージ	FIRE	1500	26	0	13	15	7738	643	1403	7.5	1122.1	12156.34	2743.0	15563
ベトベトン (アローラのすがた)	POISON	DARK	どくづき	POISON	アシッドボム	POISON	1500	20.5	1	14	15	7738	543	1503	7.0	1261.5	3604.27	1776.4	16762
ランターン	WATER	ELECTRIC	チャージビーム	ELECTRIC	なみのり	WATER	1498	28	0	12	15	7733	623	1428	6.0	536.7	10465.00	2280.8	21065
ミルタンク	NORMAL		たいあたり	NORMAL	ふみつけ	NORMAL	1497	24.5	0	14	14	7731	713	1340	7.0	971.7	8907.02	2244.1	20805
